Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d9.5s2.9p""","=""1P*""","=""1""","=""""","=""17.1748""","=""""","=""0.0025""","=""0.186""","=""L3466"""
"=""4d9.5s2.6f?""","=""3P*?""","=""1""","=""""","=""17.1940""","=""""","=""0.0025""","=""0.019""","=""L3466"""
"=""4d9.5s2.10p""","=""1P*""","=""1""","=""""","=""17.2855""","=""""","=""0.0025""","=""0.091""","=""L3466"""
"=""4d9.5s2.7p""","=""3P*""","=""1""","=""""","=""17.3146""","=""""","=""0.0025""","=""0.029""","=""L3466"""
"=""4d9.5s2.11p""","=""1P*""","=""1""","=""""","=""17.3562""","=""""","=""0.0025""","=""0.042""","=""L3466"""
"=""4d9.5s2.12p""","=""1P*""","=""1""","=""""","=""17.4086""","=""""","=""0.0025""","=""0.052""","=""L3466"""
"=""4d9.5s2.13p?""","=""1P*?""","=""1""","=""""","=""17.4390""","=""""","=""0.0025""","=""0.030""","=""L3466"""
"=""4d9.5s2.4f?""","=""1P*""","=""1""","=""""","=""17.4390""","=""""","=""0.0025""","=""0.000""","=""L3466"""
"=""4d9.5s2.8p""","=""3P*""","=""1""","=""""","=""17.6818""","=""""","=""0.0025""","=""0.243""","=""L3466"""
"=""4d9.5s2.5f?""","=""1P*?""","=""1""","=""""","=""17.7549""","=""""","=""0.0025""","=""0.073""","=""L3466"""
"=""4d9.5s2.9p""","=""3P*""","=""1""","=""""","=""17.8703""","=""""","=""0.0025""","=""0.115""","=""L3466"""
"=""4d9.5s2.6f""","=""1P*?""","=""1""","=""""","=""17.9196""","=""""","=""0.0025""","=""0.049""","=""L3466"""
"=""4d9.5s2.10p""","=""3P*""","=""1""","=""""","=""17.9819""","=""""","=""0.0025""","=""0.062""","=""L3466"""
"=""4d9.5s2.7f?""","=""1P*?""","=""1""","=""""","=""18.0166""","=""""","=""0.0025""","=""0.035""","=""L3466"""
"=""4d9.5s2.11p""","=""3P*""","=""1""","=""""","=""18.0525""","=""""","=""0.0025""","=""0.036""","=""L3466"""
"=""4d9.5s2.12p""","=""3P*""","=""1""","=""""","=""18.1008""","=""""","=""0.0025""","=""0.048""","=""L3466"""
"=""4d9.5s2.13p""","=""3P*""","=""1""","=""""","=""18.1365""","=""""","=""0.0025""","=""0.036""","=""L3466"""
"=""4d9.5s2.14p""","=""3P*""","=""1""","=""""","=""18.1570""","=""""","=""0.0025""","=""0.020""","=""L3466"""
