Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f2.6p6.6d""","=""4I""","=""11/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Pa IV (5f2.6p6 3H<4>)""","=""Limit""","=""---""","=""[""","=""18.6""","=""]""","=""0.4""","=""""","=""L13741c99"""
