Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""4d5""","=""a 6S""","=""5/2""","=""""","=""0.000000""","=""""","=""0""","=""""","=""""","=""L10502"""
"=""4d4.(5D).5s""","=""a 6D""","=""1/2""","=""""","=""1.460950""","=""""","=""""","=""1.460950""","=""3.301""","="""""
"=""4d4.(5D).5s""","=""a 6D""","=""3/2""","=""""","=""1.492033""","=""""","=""""","=""0.03108""","=""1.847""","="""""
"=""4d4.(5D).5s""","=""a 6D""","=""5/2""","=""""","=""1.539547""","=""""","=""""","=""0.04751""","=""1.635""","="""""
"=""4d4.(5D).5s""","=""a 6D""","=""7/2""","=""""","=""1.599437""","=""""","=""""","=""0.05989""","=""1.584""","="""""
"=""4d4.(5D).5s""","=""a 6D""","=""9/2""","=""""","=""1.668914""","=""""","=""""","=""0.06948""","=""1.543""","="""""
"=""4d5""","=""a 4G""","=""5/2""","=""""","=""1.884467""","=""""","=""""","=""0.21555""","=""0.61""","="""""
"=""4d5""","=""a 4G""","=""7/2""","=""""","=""1.900747""","=""""","=""""","=""0.01628""","=""""","="""""
"=""4d5""","=""a 4G""","=""9/2""","=""""","=""1.912795""","=""""","=""""","=""0.01205""","=""""","="""""
"=""4d5""","=""a 4G""","=""11/2""","=""""","=""1.915180""","=""""","=""""","=""0.00239""","=""""","="""""
"=""4d5""","=""a 4P""","=""5/2""","=""""","=""1.945463""","=""""","=""""","=""0.03028""","=""1.595""","="""""
"=""4d5""","=""a 4P""","=""3/2""","=""""","=""1.946448""","=""""","=""""","=""0.00099""","=""""","="""""
"=""4d5""","=""a 4P""","=""1/2""","=""""","=""1.970124""","=""""","=""""","=""0.02368""","=""""","="""""
"=""4d5""","=""a 4D""","=""1/2""","=""""","=""2.082456""","=""""","=""""","=""0.11233""","=""0.758""","="""""
"=""4d5""","=""a 4D""","=""7/2""","=""""","=""2.101133""","=""""","=""""","=""0.01868""","=""1.404""","="""""
"=""4d5""","=""a 4D""","=""3/2""","=""""","=""2.129317""","=""""","=""""","=""0.02818""","=""1.391""","="""""
"=""4d5""","=""a 4D""","=""5/2""","=""""","=""2.150394""","=""""","=""""","=""0.02108""","=""1.433""","="""""
"=""4d5""","=""a 2D""","=""5/2""","=""""","=""2.782746""","=""""","=""""","=""0.63235""","=""1.082""","="""""
"=""4d5""","=""a 2D""","=""3/2""","=""""","=""2.834819""","=""""","=""""","=""0.05207""","=""0.688""","="""""
"=""4d5""","=""a 2I""","=""11/2""","=""""","=""2.849216""","=""""","=""""","=""0.01440""","=""""","="""""
"=""4d5""","=""a 2I""","=""13/2""","=""""","=""2.882408""","=""""","=""""","=""0.03319""","=""""","="""""
"=""4d5""","=""a 4F""","=""9/2""","=""""","=""2.954898""","=""""","=""""","=""0.07249""","=""1.300""","="""""
"=""4d5""","=""a 4F""","=""7/2""","=""""","=""2.957438""","=""""","=""""","=""0.00254""","=""1.219""","="""""
"=""4d5""","=""a 4F""","=""5/2""","=""""","=""2.967482""","=""""","=""""","=""0.01004""","=""1.018""","="""""
"=""4d5""","=""a 4F""","=""3/2""","=""""","=""2.992687""","=""""","=""""","=""0.02521""","=""0.514""","="""""
"=""4d4.(5D).5s""","=""b 4D""","=""1/2""","=""""","=""3.021758""","=""""","=""""","=""0.02907""","=""0.058""","="""""
"=""4d4.(5D).5s""","=""b 4D""","=""3/2""","=""""","=""3.057351""","=""""","=""""","=""0.03559""","=""1.194""","="""""
"=""4d4.(5D).5s""","=""b 4D""","=""5/2""","=""""","=""3.113525""","=""""","=""""","=""0.05617""","=""1.269""","="""""
"=""4d4.(5D).5s""","=""b 4D""","=""7/2""","=""""","=""3.141955""","=""""","=""""","=""0.02843""","=""1.387""","="""""
"=""4d5""","=""a 2F""","=""7/2""","=""""","=""3.038766""","=""""","=""""","=""-0.10319""","=""1.130""","="""""
"=""4d5""","=""a 2F""","=""5/2""","=""""","=""3.079283""","=""""","=""""","=""0.04052""","=""1.054""","="""""
"=""4d4.(3H).5s""","=""a 4H""","=""7/2""","=""""","=""3.228695""","=""""","=""""","=""0.14941""","=""0.798""","="""""
"=""4d4.(3H).5s""","=""a 4H""","=""9/2""","=""""","=""3.284112""","=""""","=""""","=""0.05542""","=""0.984""","="""""
"=""4d4.(3H).5s""","=""a 4H""","=""11/2""","=""""","=""3.315272""","=""""","=""""","=""0.03116""","=""1.130""","="""""
