Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""5s2.5p.6d""","=""3P*""","=""2""","=""""","=""21.07883""","=""""","=""""","=""1.0935""","=""""","="""""
"=""5s2.5p.6d""","=""3F*""","=""2""","=""""","=""20.17692""","=""""","=""""","=""-0.9019""","=""""","="""""
"=""5s2.5p.6d""","=""3F*""","=""3""","=""""","=""20.29949""","=""""","=""""","=""0.1226""","=""""","="""""
"=""5s2.5p.6d""","=""3F*""","=""4""","=""""","=""20.89676""","=""?""","=""""","=""0.5973""","=""""","="""""
"=""5s2.5p.6d""","=""3D*""","=""1""","=""""","=""20.24971""","=""""","=""""","=""-0.6471""","=""""","="""""
"=""5s2.5p.6d""","=""3D*""","=""2""","=""""","=""20.65718""","=""""","=""""","=""0.4075""","=""""","="""""
"=""5s2.5p.6d""","=""3D*""","=""3""","=""""","=""21.20897""","=""""","=""""","=""0.5518""","=""""","="""""
"=""5s2.5p.6d""","=""1F*""","=""3""","=""""","=""20.83826""","=""""","=""""","=""-0.3707""","=""""","="""""
"=""5s2.5p.7s""","=""3P*""","=""0""","=""""","=""""","=""""","=""""","=""""","=""""","="""""
"=""5s2.5p.7s""","=""3P*""","=""1""","=""""","=""21.14965""","=""""","=""""","=""""","=""""","="""""
"=""5s2.5p.7s""","=""3P*""","=""2""","=""""","=""22.12013""","=""""","=""""","=""0.9705""","=""""","="""""
"=""5s2.5p.6d""","=""1D*""","=""2""","=""""","=""21.32062""","=""""","=""""","=""-0.7995""","=""""","="""""
"=""""","=""7*""","=""1 or 2""","=""""","=""21.43548""","=""""","=""""","=""0.1149""","=""""","="""""
"=""5s2.5p.6d""","=""1P*""","=""1""","=""""","=""21.51991""","=""""","=""""","=""0.0844""","=""""","="""""
"=""5s2.5p.7s""","=""1P*""","=""1""","=""""","=""21.63493""","=""""","=""""","=""0.1150""","=""""","="""""
"=""Te IV (5s2.5p 2P<1/2>)""","=""Limit""","=""---""","=""""","=""27.84""","=""""","=""0.04""","=""""","=""""","=""L17749"""
