Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6p5""","=""2P*""","=""3/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L16139"""
"=""Fr IV (6p4 3P<2>)""","=""Limit""","=""---""","=""[""","=""33.5""","=""]""","=""1.5""","=""""","=""L16139"""
