Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5d5""","=""2I""","=""11/2""","=""""","=""3.85594403""","=""""","=""0.00000025""","=""0.0579451""","=""""","=""  56                                 :    26  5d4.(1I).6s          2I   ""","=""L12177"""
"=""5d5""","=""2I""","=""13/2""","=""""","=""3.8865435""","=""""","=""0.0000004""","=""0.0305995""","=""""","=""  84                                 :    15  5d4.(1I).6s          2I   ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""3.8989222""","=""""","=""0.0000004""","=""0.0123787""","=""""","=""  29  5d5 4F                         :    15  5d5                  4D   ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""3.9103110""","=""""","=""0.0000005""","=""0.0113888""","=""""","=""  20  5d5 4D                         :    14  5d5                  4F   ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""4.0278158""","=""""","=""0.0000009""","=""0.117505""","=""""","=""  29  5d5 4D                         :    16  5d4.(3D).6s          4D   ""","=""L12177"""
"=""""","=""""","=""3/2""","=""""","=""4.0853074""","=""""","=""0.0000009""","=""0.057492""","=""""","=""  21  5d4.(3F1).6s 4F                :    18  5d5                  4F   ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""4.0853364""","=""""","=""0.0000004""","=""0.0000290""","=""""","=""  21  5d4.(1G1).6s 2G                :    16  5d4.(3G).6s          2G   ""","=""L12177"""
"=""""","=""""","=""11/2""","=""""","=""4.2043721""","=""""","=""0.0000004""","=""0.1190357""","=""""","=""  44  5d4.(3H).6s 2H                 :    40  5d3.6s2              2H   ""","=""L12177"""
"=""5d5""","=""4F""","=""9/2""","=""""","=""4.2267288""","=""""","=""0.0000004""","=""0.0223567""","=""""","=""  38                                 :    12  5d4.(3H).6s          2H   ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""4.2709659""","=""""","=""0.0000010""","=""0.044237""","=""""","=""  15  5d5 4F                         :    15  5d5                  4D   ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""4.3785745""","=""""","=""0.0000006""","=""0.107609""","=""""","=""  32  5d4.(1F).6s 2F                 :    17  5d4.(3F2).6s         2F   ""","=""L12177"""
"=""""","=""""","=""9/2""","=""""","=""4.4419377""","=""""","=""0.0000006""","=""0.0633632""","=""""","=""  24  5d4.(3F1).6s 4F                :    16  5d5                  2H   ""","=""L12177"""
"=""""","=""""","=""5/2""","=""""","=""4.4541740""","=""""","=""0.0000009""","=""0.012236""","=""""","=""  31  5d5 4F                         :    18  5d4.(3D).6s          2D   ""","=""L12177"""
"=""""","=""""","=""1/2""","=""""","=""4.48393267""","=""""","=""0.00000010""","=""0.0297587""","=""0.678""","=""  17  5d4.(5D).6p 6F*                :    10  5d4.(3P1).6p         4D*  ""","=""L12177"""
"=""""","=""""","=""7/2""","=""""","=""4.6261254""","=""""","=""0.0000009""","=""0.1421927""","=""""","=""  20  5d5 4F                         :    14  5d4.(3F1).6s         4F   ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6G*""","=""3/2""","=""""","=""4.70786946""","=""""","=""0.00000025""","=""0.0817441""","=""""","=""  79                                 :     5  5d3.(4F).6s.(5F).6p  4F*  ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6G*""","=""5/2""","=""""","=""4.95153734""","=""""","=""0.00000012""","=""0.2436679""","=""0.889""","=""  82                                 :     5  5d3.(4F).6s.(5F).6p  4F*  ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6G*""","=""7/2""","=""""","=""5.25572576""","=""""","=""0.00000012""","=""0.3041884""","=""1.161""","=""  73                                 :     4  5d4.(5D).6p          6F*  ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6G*""","=""9/2""","=""""","=""5.76444148""","=""""","=""0.00000014""","=""0.5087157""","=""1.311""","=""  53                                 :     8  5d4.(5D).6p          4F*  ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6G*""","=""11/2""","=""""","=""5.99249826""","=""""","=""0.00000016""","=""0.2280568""","=""""","=""  50                                 :    12  5d3.(4F).6s.(5F).6p  6F*  ""","=""L12177"""
"=""5d3.(4F).6s.(5F).6p""","=""6G*""","=""13/2""","=""""","=""6.6506679""","=""""","=""0.0000005""","=""0.6581696""","=""""","=""  87                                 :    11  5d3.(2G).6s.(3G).6p  4H*  ""","=""L12177"""
"=""""","=""""","=""1/2""","=""""","=""4.78285325""","=""""","=""0.00000012""","=""-1.8678147""","=""1.614""","=""  21  5d4.(5D).6p 4P*                :    17  5d4.(5D).6p          6F*  ""","=""L12177"""
"=""5d4.(5D).6p""","=""6F*""","=""3/2""","=""""","=""4.85143473""","=""""","=""0.00000010""","=""0.0685815""","=""1.147""","=""  34                                 :    12  5d3.(4F).6s.(5F).6p  4D*  ""","=""L12177"""
"=""5d4.(5D).6p""","=""6F*""","=""5/2""","=""""","=""5.21347082""","=""""","=""0.00000012""","=""0.3620361""","=""1.292""","=""  45                                 :    11  5d3.(4F).6s.(5F).6p  6F*  ""","=""L12177"""
"=""5d4.(5D).6p""","=""6F*""","=""7/2""","=""""","=""5.56406479""","=""""","=""0.00000014""","=""0.3505940""","=""1.277""","=""  44                                 :    15  5d3.(4F).6s.(5F).6p  6G*  ""","=""L12177"""
