Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f7""","=""8S*""","=""7/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Am IV (5f6 7F<0>)""","=""Limit""","=""---""","=""[""","=""21.7""","=""]""","=""0.4""","=""""","=""L13741c99"""
