Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f12.7s2""","=""3H""","=""6""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L16359"""
"=""Fm II (5f12.7s 4H<13/2>)""","=""Limit""","=""---""","=""[""","=""6.50""","=""]""","=""0.07""","=""""","=""L16359"""
