Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5s2.5p2.(1D).6p""","=""2P*""","=""1/2""","=""""","=""14.142694""","=""""","=""0.000025""","=""-0.81192""","=""0.77""","=""  89         :     5  5s2.5p2.(3P).6p  2S*  ""","=""L3546"""
"=""5s2.5p2.(1D).6p""","=""2P*""","=""3/2""","=""""","=""14.394777""","=""""","=""0.000025""","=""0.25208""","=""1.29""","=""  54         :    20  5s2.5p2.(3P).6p  2P*  ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""2P""","=""3/2""","=""""","=""14.345041""","=""""","=""0.000025""","=""-0.04974""","=""0.91""","=""  21         :    28  5s2.5p2.(3P).6d  4F   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""2P""","=""1/2""","=""""","=""15.88021""","=""""","=""0.00011""","=""1.53517""","=""""","=""  35         :    25  5s.(2S).5p4.(3P) 2P   ""","=""L15043"""
"=""5s2.5p2.(3P).6d""","=""4P""","=""5/2""","=""""","=""14.485980""","=""""","=""0.000025""","=""-1.39423""","=""1.20""","=""  15         :    32  5s2.5p2.(3P).6d  4F   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""4P""","=""3/2""","=""""","=""15.506215""","=""""","=""0.000025""","=""1.02023""","=""1.52""","=""  56         :    21  5s2.5p2.(3P).6d  4D   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""4P""","=""1/2""","=""""","=""15.55724""","=""""","=""0.00011""","=""0.05103""","=""""","=""  74         :     6  5s.(2S).5p4.(1S) 2S   ""","=""L15043"""
"=""5s.(2S).5p4.(3P)""","=""2P""","=""1/2""","=""""","=""14.530003""","=""""","=""0.000025""","=""-1.02724""","=""""","=""  27         :    22  5s2.5p2.(3P).6d  2P   ""","=""L3546"""
"=""5s.(2S).5p4.(3P)""","=""2P""","=""3/2""","=""""","=""15.384216""","=""""","=""0.000025""","=""0.85421""","=""1.10""","=""  19         :    28  5s2.5p2.(3P).6d  2P   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""4F""","=""3/2""","=""""","=""14.538886""","=""""","=""0.000025""","=""-0.84533""","=""0.98""","=""  33         :    24  5s.(2S).5p4.(3P) 2P   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""4F""","=""7/2""","=""""","=""14.96086""","=""""","=""0.00016""","=""0.42197""","=""""","=""  61         :    31  5s2.5p2.(3P).6d  4D   ""","=""L15043"""
"=""5s2.5p2.(3P).6d""","=""4F""","=""5/2""","=""""","=""15.009998""","=""""","=""0.000025""","=""0.04914""","=""1.2""","=""  51         :    24  5s2.5p2.(3P).6d  4P   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""4F""","=""9/2""","=""""","=""15.330636""","=""""","=""0.000025""","=""0.32064""","=""1.30""","=""  80         :    20  5s2.5p2.(1D).6d  2G   ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4G*""","=""5/2""","=""""","=""14.591183""","=""""","=""0.000025""","=""-0.73945""","=""0.85""","=""  45         :    19  5s2.5p2.(3P).4f  2D*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4G*""","=""7/2""","=""""","=""14.612661""","=""""","=""0.000025""","=""0.02148""","=""1.13""","=""  20         :    27  5s2.5p2.(3P).4f  4D*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4G*""","=""9/2""","=""""","=""15.179013""","=""""","=""0.000025""","=""0.56635""","=""1.25""","=""  58         :    26  5s2.5p2.(3P).4f  4F*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4G*""","=""11/2""","=""""","=""15.55945""","=""""","=""0.00003""","=""0.38044""","=""1.31""","=""  82         :    17  5s2.5p2.(1D).4f  2H*  ""","=""L3546"""
"=""5s2.5p2.(3P).7s""","=""2P""","=""1/2""","=""""","=""14.631254""","=""""","=""0.000025""","=""-0.92820""","=""1.16""","=""  59         :    21  5s2.5p2.(3P).7s  4P   ""","=""L3546"""
"=""5s2.5p2.(3P).7s""","=""2P""","=""3/2""","=""""","=""15.023654""","=""""","=""0.000025""","=""0.39240""","=""1.23""","=""  55         :    22  5s2.5p2.(1D).7s  2D   ""","=""L3546"""
"=""5s2.5p2.(1S).5d""","=""2D""","=""3/2""","=""""","=""14.67049""","=""""","=""0.00007""","=""-0.35316""","=""""","=""  58         :    13  5s2.5p2.(3P).6d  2D   ""","=""L15043"""
"=""5s2.5p2.(1S).5d""","=""2D""","=""5/2""","=""""","=""14.68228""","=""""","=""0.00010""","=""0.0118""","=""""","=""  73         :     6  5s.(2S).5p4.(1D) 2D   ""","=""L15043"""
"=""5s2.5p2.(3P).6d""","=""4D""","=""1/2""","=""""","=""15.015256""","=""""","=""0.000025""","=""0.33298""","=""0.52""","=""  71         :     6  5s.(2S).5p4.(1S) 2S   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""4D""","=""3/2""","=""""","=""15.066427""","=""""","=""0.000025""","=""0.05117""","=""1.20""","=""  45         :    21  5s2.5p2.(3P).6d  4P   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""4D""","=""7/2""","=""""","=""15.331212""","=""""","=""0.000025""","=""0.26479""","=""1.26""","=""  36         :    28  5s2.5p2.(3P).6d  4F   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""4D""","=""5/2""","=""""","=""15.454183""","=""""","=""0.000025""","=""0.12297""","=""1.32""","=""  47         :    20  5s2.5p2.(3P).6d  4P   ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""2D*""","=""5/2""","=""""","=""15.129515""","=""""","=""0.000025""","=""-0.32467""","=""0.95""","=""  39         :    44  5s2.5p2.(3P).4f  4G*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""2D*""","=""3/2""","=""""","=""15.552883""","=""""","=""0.000025""","=""0.42337""","=""1.21""","=""  25         :    35  5s2.5p2.(3P).4f  4D*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4D*""","=""7/2""","=""""","=""15.143170""","=""""","=""0.000025""","=""-0.40971""","=""1.18""","=""  49         :    34  5s2.5p2.(3P).4f  4G*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4D*""","=""5/2""","=""""","=""15.236123""","=""""","=""0.000025""","=""0.09295""","=""1.16""","=""  40         :    21  5s2.5p2.(3P).4f  2F*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4D*""","=""1/2""","=""""","=""15.533648""","=""""","=""0.000025""","=""0.29753""","=""0.86""","=""  46         :    30  5s2.5p2.(1S).6p  2P*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4D*""","=""3/2""","=""""","=""15.639162""","=""""","=""0.000025""","=""0.10551""","=""0.91""","=""  22         :    36  5s2.5p2.(3P).4f  4F*  ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""2F""","=""5/2""","=""""","=""15.150477""","=""""","=""0.000025""","=""-0.48869""","=""1.07""","=""  61         :    20  5s2.5p2.(3P).6d  4P   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""2F""","=""7/2""","=""""","=""15.617930""","=""""","=""0.000025""","=""0.46745""","=""1.15""","=""  56         :    18  5s2.5p2.(1D).6d  2G   ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""2G*""","=""7/2""","=""""","=""15.202527""","=""""","=""0.000025""","=""-0.41540""","=""0.98""","=""  50         :    28  5s2.5p2.(3P).4f  4G*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4F*""","=""3/2""","=""""","=""15.222185""","=""""","=""0.000025""","=""0.01966""","=""0.71""","=""  48         :    26  5s2.5p2.(3P).4f  4D*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4F*""","=""9/2""","=""""","=""15.577913""","=""""","=""0.000025""","=""0.35573""","=""1.19""","=""  25         :    30  5s2.5p2.(3P).4f  4G*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4F*""","=""7/2""","=""""","=""15.619998""","=""""","=""0.000025""","=""0.04209""","=""1.20""","=""  56         :    18  5s2.5p2.(1D).4f  2F*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""4F*""","=""5/2""","=""""","=""15.629821""","=""""","=""0.000025""","=""0.00982""","=""1.11""","=""  49         :    24  5s2.5p2.(3P).4f  4D*  ""","=""L3546"""
"=""5s.(2S).5p4.(1S)""","=""2S""","=""1/2""","=""""","=""15.331571""","=""""","=""0.000025""","=""-0.29825""","=""1.15""","=""  23         :    17  5s2.5p2.(3P).6d  4D   ""","=""L3546"""
"=""5s2.5p2.(3P).7p""","=""4D*""","=""5/2""","=""""","=""15.359836""","=""""","=""0.000025""","=""0.02826""","=""1.38""","=""  64         :    22  5s2.5p2.(3P).7p  4P*  ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""2D""","=""5/2""","=""""","=""15.610358""","=""""","=""0.000025""","=""0.25052""","=""1.17""","=""  45         :    21  5s2.5p2.(1D).6d  2F   ""","=""L3546"""
"=""5s2.5p2.(3P).6d""","=""2D""","=""3/2""","=""""","=""15.686091""","=""""","=""0.000025""","=""0.07573""","=""0.98""","=""  36         :    15  5s2.5p2.(3P).6d  2P   ""","=""L3546"""
"=""5s2.5p2.(1S).6p""","=""2P*""","=""1/2""","=""""","=""15.627959""","=""""","=""0.000025""","=""-0.05813""","=""0.29""","=""  46         :    39  5s2.5p2.(3P).4f  4D*  ""","=""L3546"""
"=""5s2.5p2.(1S).6p""","=""2P*""","=""3/2""","=""""","=""15.660388""","=""""","=""0.000025""","=""0.03243""","=""1.02""","=""  50         :    26  5s2.5p2.(3P).4f  2D*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""2F*""","=""7/2""","=""""","=""15.642370""","=""""","=""0.000025""","=""-0.01802""","=""1.12""","=""  52         :    21  5s2.5p2.(1D).4f  2G*  ""","=""L3546"""
"=""5s2.5p2.(3P).4f""","=""2F*""","=""5/2""","=""""","=""15.649282""","=""""","=""0.000025""","=""0.00691""","=""0.97""","=""  46         :    12  5s2.5p2.(3P).4f  2D*  ""","=""L3546"""
"=""5s2.5p2.(3P).8s""","=""4P""","=""1/2""","=""""","=""15.648294""","=""""","=""0.000025""","=""-0.00099""","=""2.03""","=""  62         :    27  5s2.5p2.(3P).8s  2P   ""","=""L3546"""
"=""5s2.5p2.(3P).7d""","=""4F""","=""5/2""","=""""","=""15.91312""","=""""","=""0.00015""","=""0.26483""","=""""","=""  27         :    26  5s2.5p2.(3P).7d  4D   ""","=""L15043"""
"=""5s2.5p2.(1D).7s""","=""2D""","=""3/2""","=""""","=""16.09181""","=""""","=""0.00011""","=""0.1787""","=""""","=""  70         :    22  5s2.5p2.(3P).7s  2P   ""","=""L15043"""
"=""5s2.5p2.(1D).7s""","=""2D""","=""5/2""","=""""","=""16.105203""","=""""","=""0.000025""","=""0.01339""","=""1.29""","=""  74         :    24  5s2.5p2.(3P).7s  4P   ""","=""L3546"""
"=""5s2.5p2.(3P).5f?""","=""130*""","=""3/2""","=""""","=""16.22125""","=""?""","=""0.00004""","=""0.11605""","=""""","=""                                            ""","=""L3546"""
"=""5s2.5p2.(1D).6d""","=""2F""","=""7/2""","=""""","=""16.4951""","=""""","=""0.0003""","=""0.2738""","=""""","=""  49         :    17  5s2.5p2.(1D).6d  2G   ""","=""L15043"""
"=""5s2.5p2.(1D).6d""","=""2F""","=""5/2""","=""""","=""16.60207""","=""""","=""0.00012""","=""0.1070""","=""""","=""  23         :    11  5s2.5p2.(1D).6d  2D   ""","=""L15043"""
"=""5s2.5p2.(1D).6d""","=""2G""","=""7/2""","=""""","=""16.585242""","=""""","=""0.000025""","=""-0.01683""","=""1.04""","=""  53         :    14  5s2.5p2.(3P).6d  2F   ""","=""L3546"""
"=""5s2.5p2.(1D).6d""","=""2P""","=""1/2""","=""""","=""16.62922""","=""""","=""0.00021""","=""0.04398""","=""""","=""  74         :     8  5s2.5p2.(3P).6d  2P   ""","=""L15043"""
"=""5s2.5p2.(1D).6d""","=""2P""","=""3/2""","=""""","=""16.81005""","=""""","=""0.00012""","=""0.1808""","=""""","=""  25         :    15  5s2.5p2.(1D).6d  2D   ""","=""L15043"""
"=""5s2.5p2.(1D).6d""","=""2D""","=""3/2""","=""""","=""16.67529""","=""""","=""0.00015""","=""-0.1348""","=""""","=""  34         :    28  5s2.5p2.(1D).6d  2P   ""","=""L15043"""
"=""5s2.5p2.(1D).6d""","=""2D""","=""5/2""","=""""","=""16.74941""","=""""","=""0.00011""","=""0.0741""","=""""","=""  37         :     8  5s2.5p2.(3P).8s  4P   ""","=""L15043"""
"=""5s2.5p2.(1D).4f""","=""2D*""","=""5/2""","=""""","=""16.78787""","=""""","=""0.00004""","=""0.0385""","=""""","=""  63         :     6  5s2.5p2.(3P).4f  4D*  ""","=""L3546"""
"=""5s2.5p2.(3P).7d""","=""2D""","=""5/2""","=""""","=""16.97117""","=""""","=""0.00014""","=""0.1833""","=""""","=""  38         :    16  5s2.5p2.(1D).7d  2F   ""","=""L15043"""
"=""5s2.5p2.(3P).7d""","=""2P""","=""1/2""","=""""","=""16.97213""","=""""","=""0.00017""","=""0.0010""","=""""","=""  47         :    20  5s2.5p2.(1D).6d  2S   ""","=""L15043"""
"=""5s2.5p2.(3P).6f?""","=""137*""","=""7/2""","=""""","=""17.077545""","=""""","=""0.000025""","=""0.10542""","=""""","=""                                            ""","=""L3546"""
"=""5s2.5p2.(1S).7s""","=""2S""","=""1/2""","=""""","=""17.59269""","=""""","=""0.00016""","=""0.51515""","=""""","=""  89         :     5  5s2.5p2.(3P).7s  4P   ""","=""L15043"""
"=""5s2.5p2.(1S).6d""","=""2D""","=""3/2""","=""""","=""18.23873""","=""""","=""0.00022""","=""0.6460""","=""""","=""  86                                        ""","=""L15043"""
"=""5s2.5p2.(1S).6d""","=""2D""","=""5/2""","=""""","=""18.33356""","=""""","=""0.00021""","=""0.0948""","=""""","=""  83                                        ""","=""L15043"""
"=""Te III (5s2.5p2 3P<0>)""","=""Limit""","=""---""","=""""","=""18.6""","=""""","=""0.4""","=""""","=""""","=""                                            ""","=""L3546"""
