Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6p4""","=""3P""","=""2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L15918"""
"=""At III (6p3 4S*<3/2>)""","=""Limit""","=""---""","=""[""","=""17.880""","=""]""","=""0.020""","=""""","=""L15918"""
