Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""1s.7f""","=""3F*""","=""3""","=""[""","=""74.529324""","=""]""","=""0.000025""","=""0.00000""","=""L3501c202"""
"=""1s.7f""","=""3F*""","=""4""","=""[""","=""74.529324""","=""]""","=""0.000025""","=""0.00000""","=""L3501c202"""
"=""1s.7f""","=""1F*""","=""3""","=""[""","=""74.529466""","=""]""","=""0.000012""","=""0.00014""","=""L3501c202"""
"=""1s.7g""","=""1G""","=""4""","=""[""","=""74.529497""","=""]""","=""0.000025""","=""0.00003""","=""u46"""
"=""1s.7g""","=""3G""","=""3""","=""[""","=""74.529497""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7g""","=""3G""","=""4""","=""[""","=""74.529497""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7g""","=""3G""","=""5""","=""[""","=""74.529497""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7h""","=""1H*""","=""5""","=""[""","=""74.529510""","=""]""","=""0.000025""","=""0.00001""","=""u46"""
"=""1s.7h""","=""3H*""","=""4""","=""[""","=""74.529510""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7h""","=""3H*""","=""5""","=""[""","=""74.529510""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7h""","=""3H*""","=""6""","=""[""","=""74.529510""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7i""","=""1I""","=""6""","=""[""","=""74.529513""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7i""","=""3I""","=""5""","=""[""","=""74.529513""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7i""","=""3I""","=""6""","=""[""","=""74.529513""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7i""","=""3I""","=""7""","=""[""","=""74.529513""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.7p""","=""1P*""","=""1""","=""[""","=""74.535""","=""]""","=""0.003""","=""0.005""","=""L6124c205,L4191"""
"=""1s.8s""","=""3S""","=""1""","=""[""","=""74.750335""","=""]""","=""0.000012""","=""0.215""","=""L3501c202"""
"=""1s.8s""","=""1S""","=""0""","=""[""","=""74.773858""","=""]""","=""0.000025""","=""0.02352""","=""u45"""
"=""1s.8p""","=""3P*""","=""0""","=""[""","=""74.778071""","=""]""","=""0.000012""","=""0.00421""","=""u45"""
"=""1s.8p""","=""3P*""","=""1""","=""[""","=""74.778092""","=""]""","=""0.000012""","=""0.00002""","=""u45"""
"=""1s.8p""","=""3P*""","=""2""","=""[""","=""74.778131""","=""]""","=""0.000012""","=""0.00004""","=""u45"""
"=""1s.8d""","=""3D""","=""1""","=""[""","=""74.789122""","=""]""","=""0.000025""","=""0.01099""","=""L3501c202"""
"=""1s.8d""","=""3D""","=""2""","=""[""","=""74.789170""","=""]""","=""0.000012""","=""0.00005""","=""L3501c202"""
"=""1s.8d""","=""3D""","=""3""","=""[""","=""74.789252""","=""]""","=""0.000012""","=""0.00008""","=""L3501c202"""
"=""1s.8d""","=""1D""","=""2""","=""[""","=""74.789578""","=""]""","=""0.000019""","=""0.00033""","=""L3501c202"""
"=""1s.8f""","=""3F*""","=""2""","=""[""","=""74.789644""","=""]""","=""0.000025""","=""0.00007""","=""L3501c202"""
"=""1s.8f""","=""3F*""","=""3""","=""[""","=""74.789644""","=""]""","=""0.000025""","=""0.00000""","=""L3501c202"""
"=""1s.8f""","=""3F*""","=""4""","=""[""","=""74.789644""","=""]""","=""0.000025""","=""0.00000""","=""L3501c202"""
"=""1s.8f""","=""1F*""","=""3""","=""[""","=""74.789790""","=""]""","=""0.000012""","=""0.00015""","=""L3501c202"""
"=""1s.8g""","=""1G""","=""4""","=""[""","=""74.789794""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8g""","=""3G""","=""3""","=""[""","=""74.789794""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8g""","=""3G""","=""4""","=""[""","=""74.789794""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8g""","=""3G""","=""5""","=""[""","=""74.789794""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8h""","=""1H*""","=""5""","=""[""","=""74.789804""","=""]""","=""0.000025""","=""0.00001""","=""u46"""
"=""1s.8h""","=""3H*""","=""4""","=""[""","=""74.789804""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8h""","=""3H*""","=""5""","=""[""","=""74.789804""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8h""","=""3H*""","=""6""","=""[""","=""74.789804""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8i""","=""1I""","=""6""","=""[""","=""74.789806""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8i""","=""3I""","=""5""","=""[""","=""74.789806""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8i""","=""3I""","=""6""","=""[""","=""74.789806""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8i""","=""3I""","=""7""","=""[""","=""74.789806""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.8p""","=""1P*""","=""1""","=""[""","=""74.79281""","=""]""","=""0.00012""","=""0.00300""","=""u45"""
"=""1s.9s""","=""3S""","=""1""","=""[""","=""74.940674""","=""]""","=""0.000012""","=""0.1479""","=""u45"""
"=""1s.9s""","=""1S""","=""0""","=""[""","=""74.957083""","=""]""","=""0.000025""","=""0.01641""","=""u45"""
"=""1s.9p""","=""3P*""","=""0""","=""[""","=""74.960028""","=""]""","=""0.000012""","=""0.00294""","=""u45"""
"=""1s.9p""","=""3P*""","=""1""","=""[""","=""74.960043""","=""]""","=""0.000012""","=""0.00002""","=""u45"""
"=""1s.9p""","=""3P*""","=""2""","=""[""","=""74.960071""","=""]""","=""0.000012""","=""0.00003""","=""u45"""
"=""1s.9d""","=""3D""","=""1""","=""[""","=""74.967796""","=""]""","=""0.000025""","=""0.00773""","=""u45"""
"=""1s.9d""","=""3D""","=""2""","=""[""","=""74.967818""","=""]""","=""0.000012""","=""0.00002""","=""u45"""
"=""1s.9d""","=""3D""","=""3""","=""[""","=""74.967858""","=""]""","=""0.000012""","=""0.00004""","=""u45"""
"=""1s.9d""","=""1D""","=""2""","=""[""","=""74.968092""","=""]""","=""0.000019""","=""0.00023""","=""u45"""
"=""1s.9f""","=""3F*""","=""2""","=""[""","=""74.968122""","=""]""","=""0.000012""","=""0.00003""","=""L3501c202"""
"=""1s.9f""","=""3F*""","=""3""","=""[""","=""74.968122""","=""]""","=""0.000012""","=""0.00000""","=""L3501c202"""
"=""1s.9f""","=""3F*""","=""4""","=""[""","=""74.968122""","=""]""","=""0.000012""","=""0.00000""","=""L3501c202"""
"=""1s.9g""","=""1G""","=""4""","=""[""","=""74.968253""","=""]""","=""0.000025""","=""0.00013""","=""u46"""
"=""1s.9g""","=""3G""","=""3""","=""[""","=""74.968253""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.9g""","=""3G""","=""4""","=""[""","=""74.968253""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.9g""","=""3G""","=""5""","=""[""","=""74.968253""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.9h""","=""1H*""","=""5""","=""[""","=""74.968261""","=""]""","=""0.000025""","=""0.00001""","=""u46"""
"=""1s.9h""","=""3H*""","=""4""","=""[""","=""74.968261""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.9h""","=""3H*""","=""5""","=""[""","=""74.968261""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.9h""","=""3H*""","=""6""","=""[""","=""74.968261""","=""]""","=""0.000025""","=""0.00000""","=""u46"""
"=""1s.9f""","=""1F*""","=""3""","=""[""","=""74.968264""","=""]""","=""0.000012""","=""0.00000""","=""L3501c202"""
"=""1s.9p""","=""1P*""","=""1""","=""[""","=""74.97038""","=""]""","=""0.00012""","=""0.0021""","=""u45"""
"=""1s.10s""","=""3S""","=""1""","=""[""","=""75.075870""","=""]""","=""0.000012""","=""0.1055""","=""u45"""
"=""1s.10s""","=""1S""","=""0""","=""[""","=""75.087774""","=""]""","=""0.000025""","=""0.01190""","=""u45"""
"=""1s.10p""","=""3P*""","=""0""","=""[""","=""75.089913""","=""]""","=""0.000012""","=""0.00214""","=""u45"""
"=""1s.10p""","=""3P*""","=""1""","=""[""","=""75.089924""","=""]""","=""0.000012""","=""0.00001""","=""u45"""
"=""1s.10p""","=""3P*""","=""2""","=""[""","=""75.089945""","=""]""","=""0.000012""","=""0.00002""","=""u45"""
"=""1s.10d""","=""3D""","=""1""","=""[""","=""75.095566""","=""]""","=""0.000025""","=""0.00562""","=""u45"""
"=""1s.10d""","=""3D""","=""2""","=""[""","=""75.095584""","=""]""","=""0.000012""","=""0.00002""","=""u45"""
"=""1s.10d""","=""3D""","=""3""","=""[""","=""75.095615""","=""]""","=""0.000012""","=""0.00003""","=""u45"""
"=""1s.10d""","=""1D""","=""2""","=""[""","=""75.095787""","=""]""","=""0.000019""","=""0.00017""","=""u45"""
"=""1s.10f""","=""3F*""","=""2""","=""[""","=""75.095808""","=""]""","=""0.000025""","=""0.00002""","=""L3501c202"""
"=""1s.10f""","=""3F*""","=""3""","=""[""","=""75.095808""","=""]""","=""0.000025""","=""0.00000""","=""L3501c202"""
"=""1s.10f""","=""3F*""","=""4""","=""[""","=""75.095808""","=""]""","=""0.000025""","=""0.00000""","=""L3501c202"""
"=""1s.10f""","=""1F*""","=""3""","=""[""","=""75.095951""","=""]""","=""0.000025""","=""0.00014""","=""L3501c202"""
"=""1s.10p""","=""1P*""","=""1""","=""[""","=""75.09745""","=""]""","=""0.00012""","=""0.00150""","=""u45"""
"=""1s.11p""","=""1P*""","=""1""","=""[""","=""75.19152""","=""]""","=""0.00012""","=""0.0941""","=""u45"""
"=""1s.12p""","=""1P*""","=""1""","=""[""","=""75.26308""","=""]""","=""0.00012""","=""0.0716""","=""u45"""
"=""1s.13p""","=""1P*""","=""1""","=""[""","=""75.31880""","=""]""","=""0.00012""","=""0.0557""","=""u45"""
"=""1s.14p""","=""1P*""","=""1""","=""[""","=""75.36301""","=""]""","=""0.00012""","=""0.0442""","=""u45"""
"=""Li III (1s 2S<1/2>)""","=""Limit""","=""---""","=""(""","=""75.6400970""","="")""","=""0.0000012""","=""""","=""L10054"""
"=""2p2""","=""3P""","=""0""","=""""","=""149.52""","=""""","=""0.25""","=""73.88""","=""L3160"""
"=""2p2""","=""3P""","=""1""","=""""","=""149.52""","=""""","=""0.25""","=""0.0""","=""L3160"""
"=""2p2""","=""3P""","=""2""","=""""","=""149.52""","=""""","=""0.25""","=""0.0""","=""L3160"""
"=""2s.2p""","=""1P*""","=""1""","=""""","=""150.29""","=""""","=""0.05""","=""0.8""","=""L4046"""
"=""2p.3p""","=""3D""","=""1""","=""""","=""160.1""","=""""","=""0.6""","=""9.8""","=""L3160"""
"=""2p.3p""","=""3D""","=""2""","=""""","=""160.1""","=""""","=""0.6""","=""0.0""","=""L3160"""
"=""2p.3p""","=""3D""","=""3""","=""""","=""160.1""","=""""","=""0.6""","=""0.0""","=""L3160"""
"=""2p.3p""","=""3P""","=""1""","=""""","=""160.2""","=""""","=""0.6""","=""0.1""","=""L3160"""
"=""2p.3p""","=""3P""","=""0""","=""""","=""160.2""","=""""","=""0.6""","=""0.0""","=""L3160"""
"=""2p.3p""","=""3P""","=""2""","=""""","=""160.2""","=""""","=""0.6""","=""0.0""","=""L3160"""
"=""2p.3d""","=""3D*""","=""1""","=""""","=""160.4""","=""""","=""0.4""","=""0.2""","=""L3160"""
"=""2p.3d""","=""3D*""","=""2""","=""""","=""160.4""","=""""","=""0.4""","=""0.0""","=""L3160"""
"=""2p.3d""","=""3D*""","=""3""","=""""","=""160.4""","=""""","=""0.4""","=""0.0""","=""L3160"""
"=""2s.3p""","=""1P*""","=""1""","=""""","=""161.06""","=""""","=""0.10""","=""0.7""","=""L4046"""
"=""2s.4p""","=""1P*""","=""1""","=""""","=""163.91""","=""""","=""0.11""","=""2.8""","=""L4046"""
