Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f4""","=""5I""","=""4""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Pu VI (5f3.6p6 4I*<9/2>)""","=""Limit""","=""---""","=""(""","=""49.0""","="")""","=""1.9""","=""""","=""L8672c99"""
