Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5s2""","=""1S""","=""0""","=""""","=""0.0000000000000""","=""""","=""0.0000000000000""","=""""","=""""","=""  98                             ""","=""L18318"""
"=""5s.5p""","=""3P*""","=""0""","=""""","=""5.2415553834603""","=""""","=""0.0000000000010""","=""5.2415553834603""","=""-0.000987""","="" 100                             ""","=""L18318"""
"=""5s.5p""","=""3P*""","=""1""","=""""","=""5.37478712""","=""""","=""0.00000019""","=""0.13323174""","=""""","=""  99                             ""","=""L18318"""
"=""5s.5p""","=""3P*""","=""2""","=""""","=""5.6821036""","=""""","=""0.0000007""","=""0.3073165""","=""""","="" 100                             ""","=""L18318"""
"=""5s.5p""","=""1P*""","=""1""","=""""","=""7.8157836""","=""""","=""0.0000012""","=""2.133680""","=""""","=""  98                             ""","=""L18318"""
"=""5s.6s""","=""3S""","=""1""","=""""","=""11.6450775""","=""""","=""0.0000006""","=""3.829294""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6s""","=""1S""","=""0""","=""""","=""12.0302131""","=""""","=""0.0000015""","=""0.385136""","=""""","=""  99                             ""","=""L18318"""
"=""5s.5d""","=""1D""","=""2""","=""""","=""12.1043834""","=""""","=""0.0000011""","=""0.074170""","=""""","=""  67         :    31  5p2   1D   ""","=""L18318"""
"=""5p2""","=""3P""","=""0""","=""""","=""12.597794""","=""""","=""0.000025""","=""0.49341""","=""""","=""  97                             ""","=""L18318"""
"=""5p2""","=""3P""","=""1""","=""""","=""12.801293""","=""""","=""0.000024""","=""0.20350""","=""""","="" 100                             ""","=""L18318"""
"=""5p2""","=""3P""","=""2""","=""""","=""13.0884270""","=""""","=""0.0000015""","=""0.28713""","=""""","=""  96                             ""","=""L18318"""
"=""5s.5d""","=""3D""","=""1""","=""""","=""12.657388""","=""""","=""0.000005""","=""-0.431039""","=""""","="" 100                             ""","=""L18318"""
"=""5s.5d""","=""3D""","=""2""","=""""","=""12.668047""","=""""","=""0.000004""","=""0.010659""","=""""","="" 100                             ""","=""L18318"""
"=""5s.5d""","=""3D""","=""3""","=""""","=""12.6846246""","=""""","=""0.0000025""","=""0.016578""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6p""","=""3P*""","=""0""","=""""","=""13.3484744""","=""""","=""0.0000007""","=""0.663850""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6p""","=""3P*""","=""1""","=""""","=""13.3707029""","=""""","=""0.0000007""","=""0.0222285""","=""""","=""  96         :     4        1P*  ""","=""L18318"""
"=""5s.6p""","=""3P*""","=""2""","=""""","=""13.4436484""","=""""","=""0.0000007""","=""0.0729455""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6p""","=""1P*""","=""1""","=""""","=""13.6110127""","=""""","=""0.0000010""","=""0.167364""","=""""","=""  94         :     4        3P*  ""","=""L18318"""
"=""5p2""","=""1D""","=""2""","=""""","=""14.1199304""","=""""","=""0.0000014""","=""0.508918""","=""""","=""  58         :    27  5s.5d 1D   ""","=""L18318"""
"=""5p2""","=""1S""","=""0""","=""""","=""15.037985""","=""""","=""0.000004""","=""0.918055""","=""""","=""  56         :    42  5s.7s 1S   ""","=""L18318"""
"=""5s.7s""","=""3S""","=""1""","=""""","=""15.0569561""","=""""","=""0.0000015""","=""0.018971""","=""""","="" 100                             ""","=""L18318"""
"=""5s.7s""","=""1S""","=""0""","=""""","=""15.2962837""","=""""","=""0.0000022""","=""0.239328""","=""""","=""  57         :    39  5p2   1S   ""","=""L18318"""
"=""5s.4f""","=""3F*""","=""2""","=""""","=""15.329772""","=""""","=""0.000004""","=""0.033488""","=""""","="" 100                             ""","=""L18318"""
"=""5s.4f""","=""3F*""","=""3""","=""""","=""15.330410""","=""""","=""0.000003""","=""0.000638""","=""""","="" 100                             ""","=""L18318"""
"=""5s.4f""","=""3F*""","=""4""","=""""","=""15.332487""","=""""","=""0.000004""","=""0.002077""","=""""","="" 100                             ""","=""L18318"""
"=""5s.4f""","=""1F*""","=""3""","=""""","=""15.3367424""","=""""","=""0.0000012""","=""0.004255""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6d""","=""3D""","=""1""","=""""","=""15.4661273""","=""""","=""0.0000007""","=""0.129385""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6d""","=""3D""","=""2""","=""""","=""15.4703409""","=""""","=""0.0000007""","=""0.0042136""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6d""","=""3D""","=""3""","=""""","=""15.4769693""","=""""","=""0.0000010""","=""0.006628""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6d""","=""1D""","=""2""","=""""","=""15.7051956""","=""""","=""0.0000010""","=""0.228226""","=""""","=""  88         :     7  5p2   1D   ""","=""L18318"""
"=""5s.7p""","=""3P*""","=""0""","=""""","=""15.737671""","=""""","=""0.000003""","=""0.032475""","=""""","="" 100                             ""","=""L18318"""
"=""5s.7p""","=""3P*""","=""1""","=""""","=""15.7453596""","=""""","=""0.0000014""","=""0.007689""","=""""","=""  91         :     9        1P*  ""","=""L18318"""
"=""5s.7p""","=""3P*""","=""2""","=""""","=""15.7774935""","=""""","=""0.0000009""","=""0.032134""","=""""","="" 100                             ""","=""L18318"""
"=""5s.7p""","=""1P*""","=""1""","=""""","=""15.8170757""","=""""","=""0.0000012""","=""0.039582""","=""""","=""  90         :     9        3P*  ""","=""L18318"""
"=""5s.8s""","=""3S""","=""1""","=""""","=""16.4988886""","=""""","=""0.0000009""","=""0.681813""","=""""","="" 100                             ""","=""L18318"""
"=""5s.8s""","=""1S""","=""0""","=""""","=""16.5586330""","=""""","=""0.0000017""","=""0.059744""","=""""","=""  98                             ""","=""L18318"""
"=""5s.5f""","=""3F*""","=""2""","=""""","=""16.606535""","=""""","=""0.000005""","=""0.047902""","=""""","="" 100                             ""","=""L18318"""
"=""5s.5f""","=""3F*""","=""3""","=""""","=""16.607029""","=""""","=""0.000007""","=""0.000494""","=""""","="" 100                             ""","=""L18318"""
"=""5s.5f""","=""3F*""","=""4""","=""""","=""16.609031""","=""""","=""0.000004""","=""0.002002""","=""""","="" 100                             ""","=""L18318"""
"=""5s.5f""","=""1F*""","=""3""","=""""","=""16.612004""","=""""","=""0.000007""","=""0.002973""","=""""","="" 100                             ""","=""L18318"""
"=""5s<1/2,F=4>.5g""","=""""","=""""","=""""","=""16.677391""","=""""","=""0.000007""","=""0.065387""","=""""","=""                                 ""","=""L18318"""
"=""5s<1/2,F=5>.5g""","=""""","=""""","=""""","=""16.677876""","=""""","=""0.000007""","=""0.000485""","=""""","=""                                 ""","=""L18318"""
"=""5s.7d""","=""3D""","=""1""","=""""","=""16.7039556""","=""""","=""0.0000012""","=""0.026080""","=""""","="" 100                             ""","=""L18318"""
"=""5s.7d""","=""3D""","=""2""","=""""","=""16.7061292""","=""""","=""0.0000011""","=""0.002174""","=""""","="" 100                             ""","=""L18318"""
"=""5s.7d""","=""3D""","=""3""","=""""","=""16.7095856""","=""""","=""0.0000011""","=""0.003456""","=""""","="" 100                             ""","=""L18318"""
"=""5s.7d""","=""1D""","=""2""","=""""","=""16.7875008""","=""""","=""0.0000012""","=""0.077915""","=""""","=""  95                             ""","=""L18318"""
"=""5s.8p""","=""3P*""","=""0""","=""[""","=""16.8399""","=""]""","=""0.0014""","=""0.0524""","=""""","="" 100                             ""","=""L18318"""
"=""5s.8p""","=""3P*""","=""1""","=""""","=""16.844694""","=""""","=""0.000006""","=""0.005""","=""""","=""  86         :    14        1P*  ""","=""L18318"""
"=""5s.8p""","=""3P*""","=""2""","=""""","=""16.86177""","=""""","=""0.00003""","=""0.01708""","=""""","="" 100                             ""","=""L18318"""
"=""5s.8p""","=""1P*""","=""1""","=""""","=""16.873869""","=""""","=""0.000011""","=""0.01210""","=""""","=""  85         :    14        3P*  ""","=""L18318"""
"=""5s.9s""","=""3S""","=""1""","=""""","=""17.250796""","=""""","=""0.000003""","=""0.37693""","=""""","="" 100                             ""","=""L18318"""
"=""5s.9s""","=""1S""","=""0""","=""""","=""17.281823""","=""""","=""0.000006""","=""0.031027""","=""""","=""  99                             ""","=""L18318"""
"=""5s.6f""","=""3F*""","=""2""","=""""","=""17.301923""","=""""","=""0.000012""","=""0.02010""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6f""","=""3F*""","=""3""","=""""","=""17.302336""","=""""","=""0.000009""","=""0.00041""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6f""","=""3F*""","=""4""","=""""","=""17.304148""","=""""","=""0.000017""","=""0.00181""","=""""","="" 100                             ""","=""L18318"""
"=""5s.6f""","=""1F*""","=""3""","=""""","=""17.306476""","=""""","=""0.000011""","=""0.00233""","=""""","="" 100                             ""","=""L18318"""
"=""5s<1/2,F=4>.6g""","=""""","=""""","=""""","=""17.348087""","=""""","=""0.000009""","=""0.04161""","=""""","=""                                 ""","=""L18318"""
"=""5s<1/2,F=5>.6g""","=""""","=""""","=""""","=""17.348547""","=""""","=""0.000009""","=""0.00046""","=""""","=""                                 ""","=""L18318"""
"=""5s<1/2,F=4>.6h""","=""""","=""""","=""[""","=""17.3553""","=""]""","=""0.0004""","=""0.0068""","=""""","=""                                 ""","=""L18318"""
"=""5s<1/2,F=5>.6h""","=""""","=""""","=""[""","=""17.3558""","=""]""","=""0.0004""","=""0.0005""","=""""","=""                                 ""","=""L18318"""
"=""5s.8d""","=""3D""","=""1""","=""""","=""17.367983""","=""""","=""0.000004""","=""0.0122""","=""""","="" 100                             ""","=""L18318"""
"=""5s.8d""","=""3D""","=""2""","=""""","=""17.369274""","=""""","=""0.000005""","=""0.001291""","=""""","="" 100                             ""","=""L18318"""
"=""5s.8d""","=""3D""","=""3""","=""""","=""17.371308""","=""""","=""0.000006""","=""0.002034""","=""""","="" 100                             ""","=""L18318"""
"=""5s.8d""","=""1D""","=""2""","=""""","=""17.408418""","=""""","=""0.000006""","=""0.037110""","=""""","=""  97                             ""","=""L18318"""
"=""5s.9p""","=""3P*""","=""0""","=""[""","=""17.4466""","=""]""","=""0.0021""","=""0.0382""","=""""","="" 100                             ""","=""L18318"""
"=""5s.9p""","=""3P*""","=""1""","=""""","=""17.448865""","=""""","=""0.000006""","=""0.0023""","=""""","=""  85         :    15        1P*  ""","=""L18318"""
"=""5s.9p""","=""3P*""","=""2""","=""""","=""17.459762""","=""""","=""0.000022""","=""0.01090""","=""""","="" 100                             ""","=""L18318"""
"=""5s.9p""","=""1P*""","=""1""","=""""","=""17.462554""","=""""","=""0.000005""","=""0.00279""","=""""","=""  84         :    15        3P*  ""","=""L18318"""
"=""5s.10s""","=""3S""","=""1""","=""""","=""17.693577""","=""""","=""0.000003""","=""0.231023""","=""""","="" 100                             ""","=""L18318"""
"=""5s.10s""","=""1S""","=""0""","=""""","=""17.711993""","=""""","=""0.000004""","=""0.018416""","=""""","=""  99                             ""","=""L18318"""
"=""5s.7f""","=""3F*""","=""2""","=""""","=""17.720790""","=""""","=""0.000004""","=""0.008797""","=""""","="" 100                             ""","=""L18318"""
"=""5s.7f""","=""3F*""","=""3""","=""""","=""17.721089""","=""""","=""0.000006""","=""0.000299""","=""""","="" 100                             ""","=""L18318"""
"=""5s.7f""","=""3F*""","=""4""","=""""","=""17.722702""","=""""","=""0.000019""","=""0.00161""","=""""","="" 100                             ""","=""L18318"""
"=""5s.7f""","=""1F*""","=""3""","=""""","=""17.724752""","=""""","=""0.000011""","=""0.00205""","=""""","="" 100                             ""","=""L18318"""
"=""5s<1/2,F=4>.7g""","=""""","=""""","=""""","=""17.752537""","=""""","=""0.000006""","=""0.02779""","=""""","=""                                 ""","=""L18318"""
"=""5s<1/2,F=5>.7g""","=""""","=""""","=""""","=""17.752979""","=""""","=""0.000006""","=""0.000442""","=""""","=""                                 ""","=""L18318"""
"=""5s<1/2,F=4>.7h""","=""""","=""""","=""[""","=""17.75736""","=""]""","=""0.00012""","=""0.0044""","=""""","=""                                 ""","=""L18318"""
"=""5s<1/2,F=5>.7h""","=""""","=""""","=""[""","=""17.75780""","=""]""","=""0.00012""","=""0.0004""","=""""","=""                                 ""","=""L18318"""
"=""5s.9d""","=""3D""","=""1""","=""""","=""17.766746""","=""""","=""0.000005""","=""0.0089""","=""""","="" 100                             ""","=""L18318"""
"=""5s.9d""","=""3D""","=""2""","=""""","=""17.767582""","=""""","=""0.000004""","=""0.000836""","=""""","="" 100                             ""","=""L18318"""
"=""5s.9d""","=""3D""","=""3""","=""""","=""17.768892""","=""""","=""0.000017""","=""0.00131""","=""""","="" 100                             ""","=""L18318"""
"=""5s.9d""","=""1D""","=""2""","=""""","=""17.789735""","=""""","=""0.000009""","=""0.02084""","=""""","=""  97                             ""","=""L18318"""
