Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6d.7s2""","=""2D""","=""3/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13128"""
"=""Rf III (7s2 1S<0>)""","=""Limit""","=""---""","=""(""","=""14.35""","="")""","=""0.04""","=""""","=""L19691"""
