Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""5d4""","=""5D""","=""0""","=""""","=""0.00000""","=""""","=""0.00004""","=""""","=""  68                                :    15  5d4          3P1  ""","=""L20111,L8672"""
"=""5d4""","=""5D""","=""1""","=""""","=""0.382378""","=""""","=""0.000020""","=""0.38238""","=""  85                                :     8  5d4          3P1  ""","=""L20111"""
"=""5d4""","=""5D""","=""2""","=""""","=""0.741261""","=""""","=""0.000019""","=""0.35888""","=""  93                                :     3  5d4          3P1  ""","=""L20111"""
"=""5d4""","=""5D""","=""3""","=""""","=""1.035290""","=""""","=""0.000016""","=""0.29403""","=""  89                                :     4  5d4          3F2  ""","=""L20111"""
"=""5d4""","=""5D""","=""4""","=""""","=""1.254861""","=""""","=""0.000015""","=""0.21957""","=""  75                                :    14  5d4          3F2  ""","=""L20111"""
"=""5d4""","=""3P2""","=""0""","=""""","=""1.79820""","=""""","=""0.00003""","=""0.54334""","=""  34                                :    31  5d4          5D   ""","=""L20111"""
"=""5d4""","=""3P2""","=""1""","=""""","=""2.397841""","=""""","=""0.000017""","=""0.59964""","=""  53                                :    23  5d4          3P1  ""","=""L20111"""
"=""5d4""","=""3P2""","=""2""","=""""","=""3.019283""","=""""","=""0.000015""","=""0.62144""","=""  48                                :    32  5d4          3D   ""","=""L20111"""
"=""5d4""","=""3H""","=""4""","=""""","=""2.101083""","=""""","=""0.000017""","=""-0.91820""","=""  58                                :    15  5d4          3G   ""","=""L20111"""
"=""5d4""","=""3H""","=""5""","=""""","=""2.594931""","=""""","=""0.000016""","=""0.49385""","=""  78                                :    22  5d4          3G   ""","=""L20111"""
"=""5d4""","=""3H""","=""6""","=""""","=""2.838730""","=""""","=""0.000019""","=""0.24380""","=""  77                                :    22  5d4          1I   ""","=""L20111"""
"=""5d4""","=""3G""","=""3""","=""""","=""2.457006""","=""""","=""0.000014""","=""-0.38172""","=""  58                                :    18  5d4          3F2  ""","=""L20111"""
"=""5d4""","=""3G""","=""4""","=""""","=""3.015749""","=""""","=""0.000015""","=""0.55874""","=""  39                                :    26  5d4          3H   ""","=""L20111"""
"=""5d4""","=""3G""","=""5""","=""""","=""3.725933""","=""""","=""0.000016""","=""0.71018""","=""  76                                :    22  5d4          3H   ""","=""L20111"""
"=""5d4""","=""3F2""","=""2""","=""""","=""2.461150""","=""""","=""0.000016""","=""-1.26478""","=""  51                                :    19  5d4          3F1  ""","=""L20111"""
