Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6d3.7s""","=""""","=""1""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L7830"""
"=""Sg IV (6d3 <3/2>)""","=""Limit""","=""---""","=""[""","=""25.8""","=""]""","=""0.5""","=""""","=""L7830"""
