Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""3p6.3d""","=""2D""","=""3/2""","=""""","=""0.00000""","=""""","=""0""","=""""","=""L7185"""
"=""3p6.3d""","=""2D""","=""5/2""","=""""","=""0.04737""","=""""","=""""","=""0.04737""","="""""
"=""3p6.4s""","=""2S""","=""1/2""","=""""","=""9.966956""","=""""","=""""","=""9.91959""","="""""
"=""3p6.4p""","=""2P*""","=""1/2""","=""""","=""15.860227""","=""""","=""""","=""5.89327""","="""""
"=""3p6.4p""","=""2P*""","=""3/2""","=""""","=""15.961675""","=""""","=""""","=""0.10145""","="""""
"=""3p6.4d""","=""2D""","=""3/2""","=""""","=""24.400620""","=""""","=""""","=""8.43895""","="""""
"=""3p6.4d""","=""2D""","=""5/2""","=""""","=""24.411244""","=""""","=""""","=""0.01062""","="""""
"=""3p6.5s""","=""2S""","=""1/2""","=""""","=""26.335154""","=""""","=""""","=""1.92391""","="""""
"=""3p6.5p""","=""2P*""","=""1/2""","=""""","=""28.591858""","=""""","=""""","=""2.25670""","="""""
"=""3p6.5p""","=""2P*""","=""3/2""","=""""","=""28.630974""","=""""","=""""","=""0.03912""","="""""
"=""3p6.4f""","=""2F*""","=""5/2""","=""""","=""29.277045""","=""""","=""""","=""0.64607""","="""""
"=""3p6.4f""","=""2F*""","=""7/2""","=""""","=""29.277914""","=""""","=""""","=""0.00087""","="""""
"=""3p6.5d""","=""2D""","=""3/2""","=""""","=""32.091881""","=""""","=""""","=""2.81397""","="""""
"=""3p6.5d""","=""2D""","=""5/2""","=""""","=""32.096667""","=""""","=""""","=""0.00479""","="""""
"=""3p6.6s""","=""2S""","=""1/2""","=""""","=""32.960879""","=""""","=""""","=""0.86421""","="""""
"=""3p6.6p""","=""2P*""","=""1/2""","=""""","=""34.061719""","=""""","=""""","=""1.10084""","="""""
"=""3p6.6p""","=""2P*""","=""3/2""","=""""","=""34.080926""","=""""","=""""","=""0.01921""","="""""
"=""3p5.3d2""","=""2F*""","=""5/2""","=""""","=""34.075795""","=""""","=""""","=""-0.00513""","="""""
"=""3p6.5f""","=""2F*""","=""5/2""","=""""","=""34.200670""","=""""","=""""","=""0.12488""","="""""
"=""3p6.5f""","=""2F*""","=""7/2""","=""""","=""34.202522""","=""""","=""""","=""0.00185""","="""""
"=""3p6.5g""","=""2G""","=""7/2""","=""""","=""34.530917""","=""""","=""""","=""0.32840""","="""""
"=""3p6.5g""","=""2G""","=""9/2""","=""""","=""34.530992""","=""""","=""""","=""0.00007""","="""""
"=""3p6.6d""","=""2D""","=""3/2""","=""""","=""35.854493""","=""""","=""""","=""1.32350""","="""""
"=""3p6.6d""","=""2D""","=""5/2""","=""""","=""35.857089""","=""""","=""""","=""0.00260""","="""""
"=""3p6.7s""","=""2S""","=""1/2""","=""""","=""36.327313""","=""""","=""""","=""0.47022""","="""""
"=""3p6.6g""","=""2G""","=""7/2""","=""""","=""37.20095""","=""""","=""""","=""0.87364""","="""""
"=""3p6.6g""","=""2G""","=""9/2""","=""""","=""37.20099""","=""""","=""""","=""0.0000""","="""""
"=""3p6.6h""","=""2H*""","=""9/2""","=""""","=""37.214943""","=""""","=""""","=""0.01395""","="""""
"=""3p6.6h""","=""2H*""","=""11/2""","=""""","=""37.214943""","=""""","=""""","=""0.00000""","="""""
"=""3p6.7d""","=""2D""","=""3/2""","=""""","=""37.988224""","=""""","=""""","=""0.77328""","="""""
"=""3p6.7d""","=""2D""","=""5/2""","=""""","=""37.989787""","=""""","=""""","=""0.00156""","="""""
"=""3p6.7g""","=""2G""","=""7/2""","=""""","=""38.81126""","=""""","=""""","=""0.82147""","="""""
"=""3p6.7g""","=""2G""","=""9/2""","=""""","=""38.81128""","=""""","=""""","=""0.0000""","="""""
"=""3p6.7h""","=""2H*""","=""9/2""","=""""","=""38.820782""","=""""","=""""","=""0.00950""","="""""
"=""3p6.7h""","=""2H*""","=""11/2""","=""""","=""38.820782""","=""""","=""""","=""0.00000""","="""""
"=""3p6.7i""","=""2I""","=""11/2""","=""""","=""38.823254""","=""""","=""""","=""0.00247""","="""""
"=""3p6.7i""","=""2I""","=""13/2""","=""""","=""38.823254""","=""""","=""""","=""0.00000""","="""""
"=""3p6.8i""","=""2I""","=""11/2""","=""""","=""39.86480""","=""""","=""""","=""1.04155""","="""""
"=""3p6.8i""","=""2I""","=""13/2""","=""""","=""39.86480""","=""""","=""""","=""0.0000""","="""""
"=""Ti V (3p6 1S<0>)""","=""Limit""","=""---""","=""""","=""43.26717""","=""""","=""0.00019""","=""""","=""L7185,L2753"""
