Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""5s2.5p""","=""2P*""","=""1/2""","=""""","=""0.0000""","=""""","=""0""","=""""","="" 100                                     ""","=""L10105"""
"=""5s2.5p""","=""2P*""","=""3/2""","=""""","=""1.51535""","=""""","=""""","=""1.51535""","="" 100                                     ""","=""L10105"""
"=""5s.5p2""","=""4P""","=""1/2""","=""""","=""10.0450""","=""""","=""""","=""8.5297""","=""  95                                     ""","=""L10821"""
"=""5s.5p2""","=""4P""","=""3/2""","=""""","=""10.6076""","=""""","=""""","=""0.563""","=""  99                                     ""","=""L10821"""
"=""5s.5p2""","=""4P""","=""5/2""","=""""","=""11.4757""","=""""","=""""","=""0.868""","=""  87         :    12                2D   ""","=""L10821"""
"=""5s.5p2""","=""2D""","=""3/2""","=""""","=""13.48705""","=""""","=""""","=""2.0114""","=""  79         :    17  5s2.5d        2D   ""","=""L10105"""
"=""5s.5p2""","=""2D""","=""5/2""","=""""","=""13.86530""","=""""","=""""","=""0.3782""","=""  71         :    16  5s2.5d        2D   ""","=""L10105"""
"=""5s.5p2""","=""2P""","=""1/2""","=""""","=""15.58525""","=""""","=""""","=""1.7200""","=""  60         :    37                2S   ""","=""L10105"""
"=""5s.5p2""","=""2P""","=""3/2""","=""""","=""17.28316""","=""""","=""""","=""1.6979""","=""  94         :     5  5s2.5d        2D   ""","=""L10105"""
"=""5s.5p2""","=""2S""","=""1/2""","=""""","=""17.15052""","=""""","=""""","=""-0.1326""","=""  59         :    40                2P   ""","=""L10105"""
"=""5s2.5d""","=""2D""","=""3/2""","=""""","=""19.09970""","=""""","=""""","=""1.9492""","=""  78         :    19  5s.5p2        2D   ""","=""L9194"""
"=""5s2.5d""","=""2D""","=""5/2""","=""""","=""19.27477""","=""""","=""""","=""0.1751""","=""  82         :    17  5s.5p2        2D   ""","=""L9194"""
"=""5s2.6s""","=""2S""","=""1/2""","=""""","=""21.92217""","=""""","=""""","=""2.6474""","=""                                         ""","=""L10105"""
"=""5p3""","=""2D*""","=""3/2""","=""""","=""25.3517""","=""""","=""""","=""3.4295""","=""  36         :    29  5p3           4S*  ""","=""L9194"""
"=""5p3""","=""2D*""","=""5/2""","=""""","=""26.0478""","=""""","=""""","=""0.696""","=""  67         :    31  5s.5p.(3P).5d 2D*  ""","=""L9194"""
"=""5p3""","=""4S*""","=""3/2""","=""""","=""26.0346""","=""""","=""""","=""-0.013""","=""  62         :    24  5p3           2D*  ""","=""L9194"""
"=""5s2.6p""","=""2P*""","=""1/2""","=""""","=""26.1874""","=""""","=""""","=""0.153""","=""  98                                     ""","=""L9194"""
"=""5s2.6p""","=""2P*""","=""3/2""","=""""","=""26.6632""","=""""","=""""","=""0.476""","=""  98                                     ""","=""L9194"""
"=""5s.5p.(3P).5d""","=""4F*""","=""3/2""","=""""","=""27.7826""","=""""","=""""","=""1.119""","=""  94         :     2  5s.5p.(1P).5d 2D*  ""","=""L9194"""
"=""5s.5p.(3P).5d""","=""4F*""","=""5/2""","=""""","=""28.0858""","=""""","=""""","=""0.303""","=""  92         :     5  5s.5p.(3P).5d 4D*  ""","=""L9194"""
