Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6p3""","=""4S*""","=""3/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Fr VI (6p2 3P<0>)""","=""Limit""","=""---""","=""(""","=""50.0""","="")""","=""1.9""","=""""","=""L8672c99"""
