Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""5d3""","=""4F""","=""3/2""","=""""","=""0.000000""","=""""","=""0.000019""","=""""","=""  86                                           ""","=""L6352"""
"=""5d3""","=""4F""","=""5/2""","=""""","=""0.438593""","=""""","=""0.000016""","=""0.43859""","=""  96                                           ""","=""L6352"""
"=""5d3""","=""4F""","=""7/2""","=""""","=""0.836228""","=""""","=""0.000015""","=""0.39763""","=""  92                                           ""","=""L6352"""
"=""5d3""","=""4F""","=""9/2""","=""""","=""1.147646""","=""""","=""0.000020""","=""0.31142""","=""  71         :    23  5d3                 2G   ""","=""L6352"""
"=""5d3""","=""4P""","=""3/2""","=""""","=""1.267199""","=""""","=""0.000015""","=""0.11955""","=""  40         :    39  5d3                 2P   ""","=""L6352"""
"=""5d3""","=""4P""","=""1/2""","=""""","=""1.459656""","=""""","=""0.000017""","=""0.19246""","=""  58         :    40  5d3                 2P   ""","=""L6352"""
"=""5d3""","=""4P""","=""5/2""","=""""","=""2.131273""","=""""","=""0.000011""","=""0.67162""","=""  89                                           ""","=""L6352"""
"=""5d3""","=""2G""","=""7/2""","=""""","=""1.892113""","=""""","=""0.000012""","=""-0.23916""","=""  88                                           ""","=""L6352"""
"=""5d3""","=""2G""","=""9/2""","=""""","=""2.987527""","=""""","=""0.000015""","=""1.09541""","=""  51         :    42  5d3                 2H   ""","=""L6352"""
"=""5d3""","=""2H""","=""9/2""","=""""","=""2.009145""","=""""","=""0.000016""","=""-0.97838""","=""  53         :    24  5d3                 2G   ""","=""L6352"""
"=""5d3""","=""2H""","=""11/2""","=""""","=""2.755308""","=""""","=""0.000020""","=""0.74616""","="" 100                                           ""","=""L6352"""
"=""5d3""","=""2P""","=""1/2""","=""""","=""2.276940""","=""""","=""0.000019""","=""-0.47837""","=""  54         :    42  5d3                 4P   ""","=""L6352"""
"=""5d3""","=""2P""","=""3/2""","=""""","=""3.120411""","=""""","=""0.000010""","=""0.84347""","=""  48         :    20  5d3                 2D2  ""","=""L6352"""
"=""5d3""","=""2D2""","=""3/2""","=""""","=""2.296065""","=""""","=""0.000011""","=""-0.82435""","=""  30         :    47  5d3                 4P   ""","=""L6352"""
"=""5d3""","=""2D2""","=""5/2""","=""""","=""2.822670""","=""""","=""0.000009""","=""0.52660""","=""  73         :    10  5d3                 2D1  ""","=""L6352"""
"=""5d3""","=""2F""","=""5/2""","=""""","=""3.463825""","=""""","=""0.000009""","=""0.64115""","=""  80         :     9  5d2.(3F).6s         2F   ""","=""L6352"""
"=""5d3""","=""2F""","=""7/2""","=""""","=""3.522655""","=""""","=""0.000010""","=""0.05883""","=""  91                                           ""","=""L6352"""
"=""5d2.(3F).6s""","=""4F""","=""3/2""","=""""","=""4.053341""","=""""","=""0.000007""","=""0.53069""","=""  94                                           ""","=""L6352"""
"=""5d2.(3F).6s""","=""4F""","=""5/2""","=""""","=""4.351074""","=""""","=""0.000007""","=""0.297733""","=""  89                                           ""","=""L6352"""
"=""5d2.(3F).6s""","=""4F""","=""7/2""","=""""","=""4.839070""","=""""","=""0.000006""","=""0.487996""","=""  97                                           ""","=""L6352"""
"=""5d2.(3F).6s""","=""4F""","=""9/2""","=""""","=""5.359143""","=""""","=""0.000009""","=""0.52007""","=""  95                                           ""","=""L6352"""
"=""5d3""","=""2D1""","=""5/2""","=""""","=""5.366854""","=""""","=""0.000007""","=""0.00771""","=""  74         :    10  5d3                 2D2  ""","=""L6352"""
"=""5d3""","=""2D1""","=""3/2""","=""""","=""5.423257""","=""""","=""0.000009""","=""0.05640""","=""  68         :    30  5d3                 2D2  ""","=""L6352"""
"=""5d2.(3P).6s""","=""4P""","=""1/2""","=""""","=""5.643381""","=""""","=""0.000009""","=""0.22012""","=""  95                                           ""","=""L6352"""
"=""5d2.(3P).6s""","=""4P""","=""5/2""","=""""","=""5.714128""","=""""","=""0.000005""","=""0.07075""","=""  27         :    30  5d2.(1D).6s         2D   ""","=""L6352"""
"=""5d2.(3P).6s""","=""4P""","=""3/2""","=""""","=""5.911511""","=""""","=""0.000005""","=""0.197383""","=""  90                                           ""","=""L6352"""
"=""5d2.(3F).6s""","=""2F""","=""5/2""","=""""","=""6.117013""","=""""","=""0.000004""","=""0.205502""","=""  46         :    41  5d2.(3P).6s         4P   ""","=""L6352"""
"=""5d2.(3F).6s""","=""2F""","=""7/2""","=""""","=""6.549867""","=""""","=""0.000005""","=""0.432854""","=""  63         :    32  5d2.(1G).6s         2G   ""","=""L6352"""
"=""5d2.(1D).6s""","=""2D""","=""3/2""","=""""","=""6.429870""","=""""","=""0.000005""","=""-0.119997""","=""  73         :    10  5d2.(3P).6s         2P   ""","=""L6352"""
"=""5d2.(1D).6s""","=""2D""","=""5/2""","=""""","=""6.994636""","=""""","=""0.000005""","=""0.564766""","=""  58         :    32  5d2.(3P).6s         4P   ""","=""L6352"""
"=""5d2.(1G).6s""","=""2G""","=""9/2""","=""""","=""7.073305""","=""""","=""0.000006""","=""0.078669""","=""  94                                           ""","=""L6352"""
"=""5d2.(1G).6s""","=""2G""","=""7/2""","=""""","=""7.237273""","=""""","=""0.000005""","=""0.163968""","=""  66         :    30  5d2.(3F).6s         2F   ""","=""L6352"""
"=""5d2.(3P).6s""","=""2P""","=""1/2""","=""""","=""7.392952""","=""""","=""0.000005""","=""0.155679""","=""  88                                           ""","=""L6352"""
"=""5d2.(3P).6s""","=""2P""","=""3/2""","=""""","=""8.019417""","=""""","=""0.000005""","=""0.626465""","=""  84                                           ""","=""L6352"""
"=""5d2.(1S).6s""","=""2S""","=""1/2""","=""""","=""9.622152""","=""""","=""0.000007""","=""1.602735""","=""  92                                           ""","=""L6352"""
"=""5d2.(3F).6p""","=""4G*""","=""5/2""","=""""","=""10.574611""","=""""","=""0.000006""","=""0.952459""","=""  64         :    19  5d2.(3F).6p         2F*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4G*""","=""7/2""","=""""","=""11.511401""","=""""","=""0.000006""","=""0.936790""","=""  77         :    10  5d2.(3F).6p         2F*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4G*""","=""9/2""","=""""","=""12.277939""","=""""","=""0.000007""","=""0.766538""","=""  51         :    19  5d2.(3F).6p         4F*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4G*""","=""11/2""","=""""","=""13.537872""","=""""","=""0.000021""","=""1.25993""","=""  94                                           ""","=""L6352"""
"=""5d.6s2""","=""2D""","=""3/2""","=""""","=""10.807972""","=""""","=""0.000010""","=""-2.72990""","=""  95                                           ""","=""L6352"""
"=""5d.6s2""","=""2D""","=""5/2""","=""""","=""11.744409""","=""""","=""0.000012""","=""0.93644""","=""  97                                           ""","=""L6352"""
"=""5d2.(3F).6p""","=""4F*""","=""3/2""","=""""","=""11.145319""","=""""","=""0.000005""","=""-0.59909""","=""  49         :    33  5d2.(3F).6p         2D*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4F*""","=""5/2""","=""""","=""11.719641""","=""""","=""0.000006""","=""0.574322""","=""  42         :    21  5d2.(3F).6p         2D*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4F*""","=""7/2""","=""""","=""12.438387""","=""""","=""0.000007""","=""0.718746""","=""  43         :    22  5d2.(3F).6p         4D*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4F*""","=""9/2""","=""""","=""13.050998""","=""""","=""0.000007""","=""0.612611""","=""  19         :    49  5d2.(3F).6p         4G*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""4D*""","=""1/2""","=""""","=""12.207944""","=""""","=""0.000007""","=""-0.843054""","=""  43         :    21  5d2.(3P).6p         2S*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""4D*""","=""5/2""","=""""","=""12.236219""","=""""","=""0.000006""","=""0.028275""","=""  14         :    30  5d2.(3F).6p         4F*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""4D*""","=""3/2""","=""""","=""12.888472""","=""""","=""0.000006""","=""0.652253""","=""  40         :    17  5d2.(3P).6p         4S*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""4D*""","=""7/2""","=""""","=""14.395859""","=""""","=""0.000009""","=""1.50739""","=""  40         :    15  5d2.(3F).6p         2F*  ""","=""L6352"""
"=""5d2.(1D).6p""","=""2D*""","=""3/2""","=""""","=""12.381952""","=""""","=""0.000005""","=""-2.01391""","=""  27         :    19  5d2.(3P).6p         4D*  ""","=""L6352"""
"=""5d2.(1D).6p""","=""2D*""","=""5/2""","=""""","=""14.763919""","=""""","=""0.000011""","=""2.38197""","=""  37         :    30  5d2.(3P).6p         4P*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""2D*""","=""3/2""","=""""","=""12.454203""","=""""","=""0.000007""","=""-2.30972""","=""  15         :    36  5d2.(3F).6p         4F*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""2D*""","=""5/2""","=""""","=""14.087204""","=""""","=""0.000009""","=""1.63300""","=""  31         :    25  5d2.(3P).6p         4D*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""2S*""","=""1/2""","=""""","=""12.556552""","=""""","=""0.000007""","=""-1.53065""","=""  39         :    27  5d2.(3P).6p         4P*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""2F*""","=""7/2""","=""""","=""12.753961""","=""""","=""0.000007""","=""0.197409""","=""  26         :    26  5d2.(3F).6p         2G*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""2F*""","=""5/2""","=""""","=""13.235859""","=""""","=""0.000007""","=""0.481898""","=""  32         :    17  5d2.(3F).6p         4D*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4D*""","=""5/2""","=""""","=""12.797216""","=""""","=""0.000006""","=""-0.438643""","=""  24         :    18  5d2.(1D).6p         2F*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4D*""","=""1/2""","=""""","=""12.854976""","=""""","=""0.000010""","=""0.05776""","=""  62         :    22  5d2.(3P).6p         4D*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4D*""","=""3/2""","=""""","=""13.504649""","=""""","=""0.000009""","=""0.64967""","=""  53         :    22  5d2.(3F).6p         2D*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""4D*""","=""7/2""","=""""","=""13.826118""","=""""","=""0.000009""","=""0.32147""","=""  32         :    33  5d2.(1G).6p         2G*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""2G*""","=""7/2""","=""""","=""13.232883""","=""""","=""0.000007""","=""-0.59323""","=""  29         :    38  5d2.(3F).6p         4F*  ""","=""L6352"""
"=""5d2.(3F).6p""","=""2G*""","=""9/2""","=""""","=""14.310619""","=""""","=""0.000012""","=""1.07774""","=""  67         :    20  5d2.(3F).6p         4F*  ""","=""L6352"""
"=""5d2.(1G).6p""","=""2G*""","=""7/2""","=""""","=""13.498403""","=""""","=""0.000009""","=""-0.81222""","=""  15         :    29  5d2.(1D).6p         2F*  ""","=""L6352"""
"=""5d2.(1G).6p""","=""2G*""","=""9/2""","=""""","=""14.840168""","=""""","=""0.000015""","=""1.34177""","=""  57         :    37  5d2.(1G).6p         2H*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""4S*""","=""3/2""","=""""","=""13.623674""","=""""","=""0.000009""","=""-1.21649""","=""  43         :    19  5d2.(1D).6p         2D*  ""","=""L6352"""
"=""5d2.(1G).6p""","=""2H*""","=""9/2""","=""""","=""13.669599""","=""""","=""0.000010""","=""0.04593""","=""  48         :    37  5d2.(3F).6p         4F*  ""","=""L6352"""
"=""5d2.(1G).6p""","=""2H*""","=""11/2""","=""""","=""15.231136""","=""""","=""0.000025""","=""1.56154""","=""  94                                           ""","=""L6352"""
"=""5d2.(1D).6p""","=""2F*""","=""5/2""","=""""","=""13.719902""","=""""","=""0.000007""","=""-1.51123""","=""  37         :    19  5d2.(3P).6p         4D*  ""","=""L6352"""
"=""5d2.(1D).6p""","=""2F*""","=""7/2""","=""""","=""15.081940""","=""""","=""0.000012""","=""1.36204""","=""  45         :    41  5d2.(3P).6p         4D*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""4P*""","=""1/2""","=""""","=""13.993005""","=""""","=""0.000012""","=""-1.08893""","=""  41         :    31  5d2.(1D).6p         2P*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""4P*""","=""3/2""","=""""","=""14.076312""","=""""","=""0.000011""","=""0.08331""","=""  47         :    17  5d2.(1D).6p         2P*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""4P*""","=""5/2""","=""""","=""14.297574""","=""""","=""0.000011""","=""0.22126""","=""  28         :    31  5d2.(1D).6p         2D*  ""","=""L6352"""
"=""5d2.(1D).6p""","=""2P*""","=""3/2""","=""""","=""14.434471""","=""""","=""0.000009""","=""0.13690""","=""  25         :    24  5d2.(3P).6p         4P*  ""","=""L6352"""
"=""5d2.(1D).6p""","=""2P*""","=""1/2""","=""""","=""14.596065""","=""""","=""0.000009""","=""0.16159""","=""  40         :    24  5d2.(3P).6p         4P*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""2D*""","=""3/2""","=""""","=""14.759217""","=""""","=""0.000012""","=""0.16315""","=""  50         :    21  5d2.(3P).6p         2P*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""2D*""","=""5/2""","=""""","=""15.276952""","=""""","=""0.000010""","=""0.51774""","=""  43         :    26  5d2.(3P).6p         4P*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""2P*""","=""1/2""","=""""","=""15.086123""","=""""","=""0.000011""","=""-0.19083""","=""  57         :    20  5d2.(1S).6p         2P*  ""","=""L6352"""
"=""5d2.(3P).6p""","=""2P*""","=""3/2""","=""""","=""15.631519""","=""""","=""0.000014""","=""0.54540""","=""  48         :    17  5d2.(3P).6p         2D*  ""","=""L6352"""
"=""5d2.(1G).6p""","=""2F*""","=""7/2""","=""""","=""15.362659""","=""""","=""0.000011""","=""-0.26886""","=""  60         :    24  5d2.(1G).6p         2G*  ""","=""L6352"""
