Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5d10.6s2""","=""1S""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""""","=""  98                                            ""","=""L3466"""
"=""5d10.6s.6p""","=""3P*""","=""0""","=""""","=""7.4883""","=""""","=""""","=""7.4883""","=""""","="" 100                                            ""","=""L3466,L1839"""
"=""5d10.6s.6p""","=""3P*""","=""1""","=""""","=""7.9835""","=""""","=""""","=""0.495""","=""""","=""  92         :     8                       1P*  ""","=""L3466,L1839"""
"=""5d10.6s.6p""","=""3P*""","=""2""","=""""","=""9.79284""","=""""","=""""","=""1.8093""","=""""","="" 100                                            ""","=""L3466,L1839"""
"=""5d10.6s.6p""","=""1P*""","=""1""","=""""","=""11.82067""","=""""","=""""","=""2.0278""","=""""","=""  91         :     8                       3P*  ""","=""L3466,L1839"""
"=""5d10.6p2""","=""3P""","=""0""","=""""","=""17.6741""","=""""","=""""","=""5.8534""","=""""","=""  83         :    15                       1S   ""","=""L3466"""
"=""5d10.6p2""","=""3P""","=""1""","=""""","=""19.27105""","=""""","=""""","=""1.5969""","=""""","=""  99                                            ""","=""L3466"""
"=""5d10.6p2""","=""3P""","=""2""","=""""","=""20.43482""","=""""","=""""","=""1.1638""","=""1.40""","=""  58         :    35  5d10.6s.6d           1D   ""","=""L3466"""
"=""5d10.6s.7s""","=""3S""","=""1""","=""""","=""18.60801""","=""""","=""""","=""-1.8268""","=""1.98""","="" 100                                            ""","=""L3466"""
"=""5d10.6s.6d""","=""1D""","=""2""","=""""","=""18.83128""","=""""","=""""","=""0.2233""","=""1.06""","=""  49         :    38  5d10.6p2             1D   ""","=""L3466"""
"=""5d10.6s.7s""","=""1S""","=""0""","=""""","=""19.06671""","=""""","=""""","=""0.2354""","=""""","=""  98                                            ""","=""L3466"""
"=""5d9.6s2.6p""","=""(5/2,1/2)*""","=""2""","=""""","=""19.15481""","=""""","=""""","=""0.0881""","=""""","=""  96     or  :    67                       3P*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(5/2,1/2)*""","=""3""","=""[""","=""19.348""","=""]""","=""0.025""","=""0.19""","=""""","=""  99     or  :    50                       3F*  ""","=""L1839"""
"=""5d10.6s.6d""","=""3D""","=""1""","=""""","=""19.52058""","=""""","=""""","=""0.17""","=""0.50""","="" 100                                            ""","=""L3466"""
"=""5d10.6s.6d""","=""3D""","=""2""","=""""","=""19.58020""","=""""","=""""","=""0.0596""","=""1.15""","=""  99                                            ""","=""L3466"""
"=""5d10.6s.6d""","=""3D""","=""3""","=""""","=""19.70813""","=""""","=""""","=""0.1279""","=""1.33""","="" 100                                            ""","=""L3466"""
"=""5d10.6s.7p""","=""(1/2,1/2)*""","=""0""","=""""","=""21.19104""","=""""","=""""","=""1.4829""","=""""","=""  99     or  :    99                       3P*  ""","=""L3466,L1839"""
"=""5d10.6s.7p""","=""(1/2,1/2)*""","=""1""","=""""","=""21.21139""","=""""","=""""","=""0.0204""","=""1.38""","=""  92     or  :    72                       3P*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(5/2,3/2)*""","=""4""","=""""","=""21.4901""","=""""","=""""","=""0.2787""","=""""","=""  98     or  :    98                       3F*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(5/2,3/2)*""","=""1""","=""""","=""21.64775""","=""""","=""""","=""0.1576""","=""1.14""","=""  59     or  :    51                       3P*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(5/2,3/2)*""","=""2""","=""""","=""22.05759""","=""""","=""""","=""0.4098""","=""1.08""","=""  56     or  :    62                       1D*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(5/2,3/2)*""","=""3""","=""""","=""22.18784""","=""""","=""""","=""0.1303""","=""""","=""  99     or  :    75                       3D*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(3/2,1/2)*""","=""2""","=""""","=""21.57155""","=""""","=""""","=""-0.6163""","=""0.97""","=""  45     or  :    55                       3F*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(3/2,1/2)*""","=""1""","=""""","=""22.84633""","=""""","=""""","=""1.2748""","=""0.96""","=""  52     or  :    70                       1P*  ""","=""L3466,L1839"""
"=""5d10.6s.7p""","=""(1/2,3/2)*""","=""2""","=""""","=""21.82406""","=""""","=""""","=""-1.0223""","=""1.34""","=""  83     or  :    83                       3P*  ""","=""L3466,L1839"""
"=""5d10.6s.7p""","=""(1/2,3/2)*""","=""1""","=""""","=""21.96769""","=""""","=""""","=""0.1436""","=""1.15""","=""  69     or  :    48                       1P*  ""","=""L3466,L1839"""
"=""5d10.6p2""","=""1D""","=""2""","=""""","=""22.1227""","=""""","=""""","=""0.1550""","=""""","=""  51         :    29  5d10.6p2             3P   ""","=""L3466"""
"=""5d10.6p2""","=""1S""","=""0""","=""""","=""23.3853""","=""""","=""""","=""1.263""","=""""","=""  82         :    15                       3P   ""","=""L3466"""
"=""5d10.6s.5f""","=""3F*""","=""3""","=""""","=""23.53037""","=""""","=""""","=""0.1451""","=""1.09""","=""  94         :     4  5d9.6s2.6p           1F*  ""","=""L3466,L1839"""
"=""5d10.6s.5f""","=""3F*""","=""2""","=""""","=""23.59268""","=""""","=""""","=""0.0623""","=""0.67""","=""  97                                            ""","=""L3466,L1839"""
"=""5d10.6s.5f""","=""3F*""","=""4""","=""""","=""23.61019""","=""""","=""""","=""0.0175""","=""1.25""","=""  98                                            ""","=""L3466,L1839"""
"=""5d10.6s.5f""","=""1F*""","=""3""","=""""","=""23.66873""","=""""","=""""","=""0.0585""","=""1.00""","="" 100                                            ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(3/2,3/2)*""","=""0""","=""""","=""23.9141""","=""""","=""""","=""0.2454""","=""""","="" 100     or  :   100                       3P*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(3/2,3/2)*""","=""3""","=""""","=""24.40588""","=""""","=""""","=""0.4918""","=""1.03""","=""  94     or  :    39                       1F*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(3/2,3/2)*""","=""1""","=""""","=""24.46439""","=""""","=""""","=""0.0585""","=""""","=""  94     or  :    55                       3D*  ""","=""L3466,L1839"""
"=""5d9.6s2.6p""","=""(3/2,3/2)*""","=""2""","=""""","=""24.71549""","=""""","=""""","=""0.2511""","=""""","=""  98     or  :    56                       3D*  ""","=""L3466,L1839"""
"=""5d10.6s.8s""","=""3S""","=""1""","=""""","=""24.53558""","=""""","=""""","=""-0.1799""","=""2.00""","="" 100                                            ""","=""L3466"""
"=""5d10.6s.8s""","=""1S""","=""0""","=""""","=""24.72252""","=""""","=""""","=""0.1869""","=""""","=""  98                                            ""","=""L3466"""
"=""5d10.6s.7d""","=""3D""","=""1""","=""""","=""24.97026""","=""""","=""""","=""0.2477""","=""0.50""","="" 100                                            ""","=""L3466"""
"=""5d10.6s.7d""","=""3D""","=""2""","=""""","=""24.99488""","=""""","=""""","=""0.0246""","=""1.16""","=""  96                                            ""","=""L3466"""
"=""5d10.6s.7d""","=""3D""","=""3""","=""""","=""25.05061""","=""""","=""""","=""0.0557""","=""1.33""","="" 100                                            ""","=""L3466"""
"=""5d10.6s.7d""","=""1D""","=""2""","=""""","=""25.20619""","=""""","=""""","=""0.1556""","=""0.98""","=""  93                                            ""","=""L3466"""
"=""5d10.6s.8p""","=""3P*""","=""0""","=""""","=""25.6410""","=""""","=""""","=""0.4348""","=""""","=""                                                ""","=""L3466"""
"=""5d10.6s.8p""","=""3P*""","=""1""","=""""","=""25.6621""","=""""","=""""","=""0.021""","=""""","=""                                                ""","=""L3466"""
"=""5d10.6s.8p""","=""3P*""","=""2""","=""""","=""25.9030""","=""""","=""""","=""0.241""","=""""","=""                                                ""","=""L3466"""
"=""5d10.6s.8p""","=""1P*""","=""1""","=""""","=""25.9521""","=""""","=""""","=""0.049""","=""""","=""                                                ""","=""L3466"""
"=""5d10.6s.6f""","=""3F*""","=""2""","=""""","=""26.5864""","=""""","=""""","=""0.634""","=""""","=""                                                ""","=""L3466"""
