Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f13""","=""2F*""","=""7/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Lr VI (5f12 3H<6>)""","=""Limit""","=""---""","=""(""","=""56.0""","="")""","=""1.9""","=""""","=""L8672c99"""
