Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5d9""","=""2D""","=""5/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L9528"""
"=""Tl VI (5d8 3F<4>)""","=""Limit""","=""---""","=""""","=""62.6""","=""""","=""0.4""","=""""","=""L9528"""
