Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f7.7s""","=""9S*""","=""4""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Am III (5f7 8S*<7/2>)""","=""Limit""","=""---""","=""[""","=""11.7""","=""]""","=""0.4""","=""""","=""L13741c99"""
