Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5d2""","=""3F""","=""2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L3981"""
"=""Hf IV (5d 2D<3/2>)""","=""Limit""","=""---""","=""(""","=""22.55""","="")""","=""0.04""","=""""","=""L19691"""
