Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d2.4s.(4F).4d""","=""3H""","=""6""","=""""","=""5.27308384""","=""""","=""0.00000020""","=""0.0201097""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""e 5P""","=""1""","=""""","=""5.28314660""","=""""","=""0.00000021""","=""0.0100628""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""e 5P""","=""2""","=""""","=""5.29709910""","=""""","=""0.00000016""","=""0.0139525""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""e 5P""","=""3""","=""""","=""5.31380976""","=""""","=""0.00000016""","=""0.0167107""","=""1.64""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""3D""","=""1""","=""""","=""5.28846755""","=""""","=""0.00000019""","=""-0.0253422""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""3D""","=""2""","=""""","=""5.30282580""","=""""","=""0.00000017""","=""0.0143582""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""3D""","=""3""","=""""","=""5.31969983""","=""""","=""0.00000021""","=""0.0168740""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(2P).4p""","=""1D*""","=""2""","=""""","=""5.3223115""","=""""","=""0.0000009""","=""0.0026117""","=""1.001""","=""  41         :    19  3d.4s2.4p            1D*  ""","=""L17885"""
"=""3d4""","=""3F1""","=""2""","=""""","=""5.3260006""","=""""","=""0.0000004""","=""0.0036891""","=""""","=""                                                ""","=""L17885"""
"=""3d4""","=""3F1""","=""3""","=""""","=""5.32709451""","=""""","=""0.00000022""","=""0.0010939""","=""""","=""                                                ""","=""L17885"""
"=""3d4""","=""3F1""","=""4""","=""""","=""5.33249760""","=""""","=""0.00000021""","=""0.0054031""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""g 5F""","=""1""","=""""","=""5.33552769""","=""""","=""0.00000025""","=""0.0030301""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""g 5F""","=""2""","=""""","=""5.34135857""","=""""","=""0.00000016""","=""0.0058309""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""g 5F""","=""3""","=""""","=""5.34969402""","=""""","=""0.00000014""","=""0.0083355""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""g 5F""","=""4""","=""""","=""5.36008366""","=""""","=""0.00000014""","=""0.0103896""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).4d""","=""g 5F""","=""5""","=""""","=""5.37223614""","=""""","=""0.00000015""","=""0.0121525""","=""""","=""                                                ""","=""L17885"""
"=""3d4""","=""1F""","=""3""","=""""","=""5.3822854""","=""""","=""0.0000009""","=""0.0100493""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5p""","=""r 3F*""","=""2""","=""""","=""5.3892877""","=""""","=""0.0000006""","=""0.007002""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5p""","=""r 3F*""","=""3""","=""""","=""5.4036473""","=""""","=""0.0000005""","=""0.0143596""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5p""","=""r 3F*""","=""4""","=""""","=""5.4236631""","=""""","=""0.0000006""","=""0.0200158""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5G""","=""2""","=""""","=""5.40473409""","=""""","=""0.00000024""","=""-0.0189290""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5G""","=""3""","=""""","=""5.41024129""","=""""","=""0.00000019""","=""0.0055072""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5G""","=""4""","=""""","=""5.41798781""","=""""","=""0.00000017""","=""0.0077465""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5G""","=""5""","=""""","=""5.42825576""","=""""","=""0.00000016""","=""0.0102680""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5G""","=""6""","=""""","=""5.44142728""","=""""","=""0.00000017""","=""0.0131715""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(2D2).4p""","=""u 1D*""","=""2""","=""""","=""5.4304423""","=""""","=""0.0000009""","=""-0.0109850""","=""1.002""","=""  45         :    26  3d2.(1D).4s.4p.(1P*) 1D*  ""","=""L17885"""
"=""3d3.(4F).5p""","=""5G*""","=""2""","=""""","=""5.4322625""","=""""","=""0.0000012""","=""0.001820""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5G*""","=""3""","=""""","=""5.4389704""","=""""","=""0.0000011""","=""0.006708""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5G*""","=""4""","=""""","=""5.4479511""","=""""","=""0.0000009""","=""0.008981""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5G*""","=""5""","=""""","=""5.4591785""","=""""","=""0.0000011""","=""0.011227""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).5p""","=""5G*""","=""6""","=""""","=""5.4726343""","=""""","=""0.0000015""","=""0.013456""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""f 5H""","=""3""","=""""","=""5.43593108""","=""""","=""0.00000025""","=""-0.0367032""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""f 5H""","=""4""","=""""","=""5.44311148""","=""""","=""0.00000019""","=""0.0071804""","=""0.91""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""f 5H""","=""5""","=""""","=""5.45177697""","=""""","=""0.00000020""","=""0.0086655""","=""1.11""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""f 5H""","=""6""","=""""","=""5.46166947""","=""""","=""0.00000021""","=""0.0098925""","=""1.21""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""f 5H""","=""7""","=""""","=""5.4720002""","=""""","=""0.0000005""","=""0.0103307""","=""1.29""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5F""","=""1""","=""""","=""5.4398704""","=""""","=""0.0000004""","=""-0.0321298""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5F""","=""2""","=""""","=""5.44464767""","=""""","=""0.00000021""","=""0.0047773""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5F""","=""3""","=""""","=""5.45154131""","=""""","=""0.00000019""","=""0.0068936""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5F""","=""4""","=""""","=""5.46027577""","=""""","=""0.00000016""","=""0.0087345""","=""""","=""                                                ""","=""L17885"""
"=""3d3.(4F).4d""","=""5F""","=""5""","=""""","=""5.47055253""","=""""","=""0.00000019""","=""0.0102768""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5p""","=""o 3D*""","=""1""","=""""","=""5.4522938""","=""""","=""0.0000010""","=""-0.0182587""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5p""","=""o 3D*""","=""2""","=""""","=""5.4651938""","=""""","=""0.0000007""","=""0.012900""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5p""","=""o 3D*""","=""3""","=""""","=""5.4842699""","=""""","=""0.0000007""","=""0.0190761""","=""""","=""                                                ""","=""L17885"""
"=""3d3.4d""","=""5P""","=""2""","=""""","=""5.45287117""","=""""","=""0.00000025""","=""-0.0313987""","=""""","=""                                                ""","=""L17885"""
"=""3d3.4d""","=""5P""","=""3""","=""""","=""5.46901639""","=""""","=""0.00000025""","=""0.0161452""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5p""","=""3G*""","=""3""","=""""","=""5.4745962""","=""""","=""0.0000006""","=""0.0055798""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5p""","=""3G*""","=""4""","=""""","=""5.4871808""","=""""","=""0.0000005""","=""0.0125846""","=""""","=""                                                ""","=""L17885"""
"=""3d2.4s.(4F).5p""","=""3G*""","=""5""","=""""","=""5.5018608""","=""""","=""0.0000007""","=""0.0146800""","=""""","=""                                                ""","=""L17885"""
