Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s2.2p""","=""2P*""","=""1/2""","=""""","=""0.00000""","=""""","=""0""","=""""","=""L7288"""
"=""2s2.2p""","=""2P*""","=""3/2""","=""""","=""0.02162""","=""""","=""""","=""0.02162""","="""""
"=""2s.2p2""","=""4P""","=""1/2""","=""""","=""7.09030""","=""""","=""""","=""7.0687""","="""""
"=""2s.2p2""","=""4P""","=""3/2""","=""""","=""7.09770""","=""""","=""""","=""0.0074""","="""""
"=""2s.2p2""","=""4P""","=""5/2""","=""""","=""7.10775""","=""""","=""""","=""0.0101""","="""""
"=""2s.2p2""","=""2D""","=""5/2""","=""""","=""12.52537""","=""""","=""""","=""5.4176""","="""""
"=""2s.2p2""","=""2D""","=""3/2""","=""""","=""12.52620""","=""""","=""""","=""0.0008""","="""""
"=""2s.2p2""","=""2S""","=""1/2""","=""""","=""16.24246""","=""""","=""""","=""3.7163""","="""""
"=""2s.2p2""","=""2P""","=""1/2""","=""""","=""18.08628""","=""""","=""""","=""1.8438""","="""""
"=""2s.2p2""","=""2P""","=""3/2""","=""""","=""18.09993""","=""""","=""""","=""0.0137""","="""""
"=""2p3""","=""4S*""","=""3/2""","=""""","=""23.15989""","=""""","=""""","=""5.0600""","="""""
"=""2p3""","=""2D*""","=""5/2""","=""""","=""25.17804""","=""""","=""""","=""2.0181""","="""""
"=""2p3""","=""2D*""","=""3/2""","=""""","=""25.17981""","=""""","=""""","=""0.0018""","="""""
"=""2s2.3s""","=""2S""","=""1/2""","=""""","=""27.43798""","=""""","=""""","=""2.2582""","="""""
"=""2p3""","=""2P*""","=""1/2""","=""""","=""28.56649""","=""""","=""""","=""1.1285""","="""""
"=""2p3""","=""2P*""","=""3/2""","=""""","=""28.56703""","=""""","=""""","=""0.0005""","="""""
"=""2s2.3p""","=""2P*""","=""1/2""","=""""","=""30.45863""","=""""","=""""","=""1.8916""","="""""
"=""2s2.3p""","=""2P*""","=""3/2""","=""""","=""30.46308""","=""""","=""""","=""0.0045""","="""""
"=""2s2.3d""","=""2D""","=""3/2""","=""""","=""33.13334""","=""""","=""""","=""2.6703""","="""""
"=""2s2.3d""","=""2D""","=""5/2""","=""""","=""33.13403""","=""""","=""""","=""0.0007""","="""""
"=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""","=""""","=""35.64910""","=""""","=""""","=""2.5151""","="""""
"=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""""","=""35.65680""","=""""","=""""","=""0.0077""","="""""
"=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""""","=""35.67111""","=""""","=""""","=""0.0143""","="""""
"=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""","=""""","=""36.84205""","=""""","=""""","=""1.1709""","="""""
"=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""","=""""","=""36.85609""","=""""","=""""","=""0.0140""","="""""
"=""2s2.4s""","=""2S""","=""1/2""","=""""","=""37.32948""","=""""","=""""","=""0.4734""","="""""
"=""2s.2p.(3P*).3p""","=""2P""","=""1/2""","=""""","=""38.32738""","=""""","=""""","=""0.9979""","="""""
"=""2s.2p.(3P*).3p""","=""2P""","=""3/2""","=""""","=""38.33408""","=""""","=""""","=""0.0067""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""1/2""","=""""","=""38.39248""","=""""","=""""","=""0.0584""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""""","=""38.39689""","=""""","=""""","=""0.0044""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""5/2""","=""""","=""38.40454""","=""""","=""""","=""0.0076""","="""""
"=""2s.2p.(3P*).3p""","=""4D""","=""7/2""","=""""","=""38.41648""","=""""","=""""","=""0.0119""","="""""
"=""2s2.4p""","=""2P*""","=""1/2""","=""""","=""38.64467""","=""""","=""""","=""0.2282""","="""""
"=""2s2.4p""","=""2P*""","=""3/2""","=""""","=""38.64776""","=""""","=""""","=""0.0031""","="""""
"=""2s.2p.(3P*).3p""","=""4S""","=""3/2""","=""""","=""38.95798""","=""""","=""""","=""0.3102""","="""""
"=""2s.2p.(3P*).3p""","=""4P""","=""1/2""","=""""","=""39.33939""","=""""","=""""","=""0.3814""","="""""
"=""2s.2p.(3P*).3p""","=""4P""","=""3/2""","=""""","=""39.34467""","=""""","=""""","=""0.0053""","="""""
"=""2s.2p.(3P*).3p""","=""4P""","=""5/2""","=""""","=""39.35199""","=""""","=""""","=""0.0073""","="""""
"=""2s2.4d""","=""2D""","=""3/2""","=""""","=""39.39569""","=""""","=""""","=""0.0437""","="""""
"=""2s2.4d""","=""2D""","=""5/2""","=""""","=""39.39964""","=""""","=""""","=""0.0039""","="""""
"=""2s2.4f""","=""2F*""","=""5/2""","=""""","=""39.71055""","=""""","=""""","=""0.3109""","="""""
"=""2s2.4f""","=""2F*""","=""7/2""","=""""","=""39.71069""","=""""","=""""","=""0.0001""","="""""
"=""2s.2p.(3P*).3p""","=""2D""","=""3/2""","=""""","=""39.79622""","=""""","=""""","=""0.0855""","="""""
"=""2s.2p.(3P*).3p""","=""2D""","=""5/2""","=""""","=""39.80721""","=""""","=""""","=""0.0110""","="""""
"=""2s.2p.(3P*).3p""","=""2S""","=""1/2""","=""""","=""40.55002""","=""""","=""""","=""0.7428""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""","=""""","=""40.94356""","=""""","=""""","=""0.3935""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""5/2""","=""""","=""40.94783""","=""""","=""""","=""0.0043""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""7/2""","=""""","=""40.95427""","=""""","=""""","=""0.0064""","="""""
"=""2s.2p.(3P*).3d""","=""4F*""","=""9/2""","=""""","=""40.96313""","=""""","=""""","=""0.0089""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""","=""""","=""41.26086""","=""""","=""""","=""0.2977""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""","=""""","=""41.26249""","=""""","=""""","=""0.0016""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""","=""""","=""41.26516""","=""""","=""""","=""0.0027""","="""""
"=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""","=""""","=""41.26864""","=""""","=""""","=""0.0035""","="""""
"=""2s2.5s""","=""2S""","=""1/2""","=""""","=""41.37501""","=""""","=""""","=""0.1064""","="""""
"=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""","=""""","=""41.47770""","=""""","=""""","=""0.1027""","="""""
"=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""","=""""","=""41.48118""","=""""","=""""","=""0.0035""","="""""
"=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""","=""""","=""41.68434""","=""""","=""""","=""0.2032""","="""""
"=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""","=""""","=""41.69112""","=""""","=""""","=""0.0068""","="""""
"=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""","=""""","=""41.69546""","=""""","=""""","=""0.0043""","="""""
"=""2s2.5p""","=""2P*""","=""1/2""","=""""","=""41.92574""","=""""","=""""","=""0.2303""","="""""
"=""2s2.5p""","=""2P*""","=""3/2""","=""""","=""41.92676""","=""""","=""""","=""0.0010""","="""""
"=""2s.2p.(3P*).3d""","=""2F*""","=""5/2""","=""""","=""42.12296""","=""""","=""""","=""0.1962""","="""""
"=""2s.2p.(3P*).3d""","=""2F*""","=""7/2""","=""""","=""42.13671""","=""""","=""""","=""0.0138""","="""""
"=""2s2.5d""","=""2D""","=""3/2""","=""""","=""42.39611""","=""""","=""""","=""0.2594""","="""""
"=""2s2.5d""","=""2D""","=""5/2""","=""""","=""42.39625""","=""""","=""""","=""0.0001""","="""""
"=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""","=""""","=""42.48833""","=""""","=""""","=""0.0921""","="""""
"=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""","=""""","=""42.49713""","=""""","=""""","=""0.0088""","="""""
"=""2s2.5f""","=""2F*""","=""5/2""","=""""","=""42.49548""","=""""","=""""","=""-0.0016""","="""""
"=""2s2.5f""","=""2F*""","=""7/2""","=""""","=""42.49560""","=""""","=""""","=""0.0001""","="""""
"=""2s2.5g""","=""2G""","=""7/2""","=""""","=""42.54110""","=""""","=""""","=""0.0455""","="""""
"=""2s2.5g""","=""2G""","=""9/2""","=""""","=""42.54110""","=""""","=""""","=""0.0000""","="""""
"=""2s2.6s""","=""2S""","=""1/2""","=""""","=""43.37275""","=""""","=""""","=""0.8317""","="""""
"=""2s.2p.(1P*).3s""","=""2P*""","=""1/2""","=""""","=""43.82105""","=""""","=""""","=""0.4483""","="""""
"=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""","=""""","=""43.82129""","=""""","=""""","=""0.0002""","="""""
"=""2s2.6d""","=""2D""","=""3/2""","=""""","=""43.95618""","=""""","=""""","=""0.1349""","="""""
"=""2s2.6d""","=""2D""","=""5/2""","=""""","=""43.95618""","=""""","=""""","=""0.0000""","="""""
"=""2s2.6f""","=""2F*""","=""5/2""","=""""","=""44.00870""","=""""","=""""","=""0.0525""","="""""
"=""2s2.6f""","=""2F*""","=""7/2""","=""""","=""44.00870""","=""""","=""""","=""0.0000""","="""""
"=""2s2.6g""","=""2G""","=""7/2""","=""""","=""44.04121""","=""""","=""""","=""0.0325""","="""""
"=""2s2.6g""","=""2G""","=""9/2""","=""""","=""44.04121""","=""""","=""""","=""0.0000""","="""""
"=""2s2.6h""","=""2H*""","=""9/2""","=""""","=""44.04599""","=""""","=""""","=""0.0048""","="""""
"=""2s2.6h""","=""2H*""","=""11/2""","=""""","=""44.04599""","=""""","=""""","=""0.0000""","="""""
"=""2s2.7s""","=""2S""","=""1/2""","=""""","=""44.52869""","=""""","=""""","=""0.4827""","="""""
"=""2s2.7d""","=""2D""","=""3/2""","=""""","=""44.8905""","=""""","=""""","=""0.3618""","="""""
"=""2s2.7d""","=""2D""","=""5/2""","=""""","=""44.8905""","=""""","=""""","=""0.000""","="""""
"=""2s2.7f""","=""2F*""","=""5/2""","=""""","=""44.92207""","=""""","=""""","=""0.0316""","="""""
"=""2s2.7f""","=""2F*""","=""7/2""","=""""","=""44.92207""","=""""","=""""","=""0.0000""","="""""
"=""2s2.7g""","=""2G""","=""7/2""","=""""","=""44.94570""","=""""","=""""","=""0.0236""","="""""
"=""2s2.7g""","=""2G""","=""9/2""","=""""","=""44.94570""","=""""","=""""","=""0.0000""","="""""
"=""2s2.7h""","=""2H*""","=""9/2""","=""""","=""44.94888""","=""""","=""""","=""0.0032""","="""""
"=""2s2.7h""","=""2H*""","=""11/2""","=""""","=""44.94888""","=""""","=""""","=""0.0000""","="""""
"=""2s2.8s""","=""2S""","=""1/2""","=""""","=""45.25351""","=""""","=""""","=""0.3046""","="""""
"=""2s2.8d""","=""2D""","=""3/2""","=""""","=""45.4948""","=""""","=""""","=""0.2413""","="""""
"=""2s2.8d""","=""2D""","=""5/2""","=""""","=""45.4948""","=""""","=""""","=""0.000""","="""""
"=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""","=""""","=""45.68996""","=""""","=""""","=""0.1952""","="""""
"=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""","=""""","=""45.69789""","=""""","=""""","=""0.0079""","="""""
"=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""","=""""","=""45.71252""","=""""","=""""","=""0.0146""","="""""
"=""2s2.9s""","=""2S""","=""1/2""","=""""","=""45.73700""","=""""","=""""","=""0.0245""","="""""
"=""2s2.9d""","=""2D""","=""3/2""","=""""","=""45.9075""","=""""","=""""","=""0.1705""","="""""
"=""2s2.9d""","=""2D""","=""5/2""","=""""","=""45.9075""","=""""","=""""","=""0.000""","="""""
"=""2s.2p.(3P*).4p""","=""2S""","=""1/2""","=""""","=""45.9194""","=""""","=""""","=""0.012""","="""""
"=""2s2.10s""","=""2S""","=""1/2""","=""""","=""46.07834""","=""""","=""""","=""0.1589""","="""""
"=""2s2.10d""","=""2D""","=""3/2""","=""""","=""46.2028""","=""""","=""""","=""0.1245""","="""""
"=""2s2.10d""","=""2D""","=""5/2""","=""""","=""46.2028""","=""""","=""""","=""0.000""","="""""
"=""2s.2p.(1P*).3p""","=""2D""","=""3/2""","=""""","=""46.28902""","=""""","=""""","=""0.0862""","="""""
"=""2s.2p.(1P*).3p""","=""2D""","=""5/2""","=""""","=""46.29269""","=""""","=""""","=""0.0037""","="""""
"=""2s2.11s""","=""2S""","=""1/2""","=""""","=""46.32119""","=""""","=""""","=""0.0285""","="""""
"=""2s2.11d""","=""2D""","=""3/2""","=""""","=""46.4230""","=""""","=""""","=""0.1018""","="""""
"=""2s2.11d""","=""2D""","=""5/2""","=""""","=""46.4230""","=""""","=""""","=""0.000""","="""""
"=""2s.2p.(3P*).4p""","=""2P""","=""1/2""","=""""","=""46.46263""","=""""","=""""","=""0.0396""","="""""
"=""2s.2p.(3P*).4p""","=""2P""","=""3/2""","=""""","=""46.46987""","=""""","=""""","=""0.0072""","="""""
"=""2s2.12s""","=""2S""","=""1/2""","=""""","=""46.50345""","=""""","=""""","=""0.0336""","="""""
"=""2s2.12d""","=""2D""","=""3/2""","=""""","=""46.5876""","=""""","=""""","=""0.0842""","="""""
"=""2s2.12d""","=""2D""","=""5/2""","=""""","=""46.5876""","=""""","=""""","=""0.000""","="""""
"=""2s2.13s""","=""2S""","=""1/2""","=""""","=""46.63609""","=""""","=""""","=""0.0485""","="""""
"=""2s.2p.(3P*).4p""","=""4D""","=""1/2""","=""""","=""46.71110""","=""""","=""""","=""0.0750""","="""""
"=""2s.2p.(3P*).4p""","=""4D""","=""3/2""","=""""","=""46.71671""","=""""","=""""","=""0.0056""","="""""
"=""2s.2p.(3P*).4p""","=""4D""","=""5/2""","=""""","=""46.72429""","=""""","=""""","=""0.0076""","="""""
"=""2s.2p.(3P*).4p""","=""4D""","=""7/2""","=""""","=""46.73525""","=""""","=""""","=""0.0110""","="""""
"=""2s2.14s""","=""2S""","=""1/2""","=""""","=""46.74835""","=""""","=""""","=""0.0131""","="""""
"=""2s.2p.(1P*).3p""","=""2P""","=""1/2""","=""""","=""46.81369""","=""""","=""""","=""0.0653""","="""""
"=""2s.2p.(1P*).3p""","=""2P""","=""3/2""","=""""","=""46.81783""","=""""","=""""","=""0.0041""","="""""
"=""2s.2p.(3P*).4p""","=""4S""","=""3/2""","=""""","=""46.91969""","=""""","=""""","=""0.1019""","="""""
"=""2s.2p.(3P*).4p""","=""4P""","=""1/2""","=""""","=""47.02722""","=""""","=""""","=""0.1075""","="""""
"=""2s.2p.(3P*).4p""","=""4P""","=""3/2""","=""""","=""47.03276""","=""""","=""""","=""0.0055""","="""""
"=""2s.2p.(3P*).4p""","=""4P""","=""5/2""","=""""","=""47.03931""","=""""","=""""","=""0.0065""","="""""
"=""2s.2p.(3P*).4p""","=""2D""","=""3/2""","=""""","=""47.28900""","=""""","=""""","=""0.2497""","="""""
"=""2s.2p.(3P*).4p""","=""2D""","=""5/2""","=""""","=""47.30181""","=""""","=""""","=""0.0128""","="""""
"=""N IV (2s2 1S<0>)""","=""Limit""","=""---""","=""[""","=""47.4453""","=""]""","=""0.0025""","=""""","=""L11770"""
"=""2s.2p.(3P*).4d""","=""4F*""","=""3/2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4F*""","=""5/2""","=""""","=""47.6113""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4F*""","=""7/2""","=""""","=""47.617""","=""""","=""""","=""0.006""","="""""
"=""2s.2p.(3P*).4d""","=""4F*""","=""9/2""","=""""","=""47.6265""","=""""","=""""","=""0.010""","="""""
"=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""","=""""","=""47.7495""","=""""","=""""","=""0.123""","="""""
"=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""","=""""","=""47.7495""","=""""","=""""","=""0.000""","="""""
"=""2s.2p.(3P*).4d""","=""4D*""","=""1/2""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4D*""","=""3/2""","=""""","=""47.7700""","=""""","=""""","=""""","="""""
"=""2s.2p.(3P*).4d""","=""4D*""","=""5/2""","=""""","=""47.7733""","=""""","=""""","=""0.003""","="""""
"=""2s.2p.(3P*).4d""","=""4D*""","=""7/2""","=""""","=""47.7769""","=""""","=""""","=""0.004""","="""""
"=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""","=""""","=""47.88737""","=""""","=""""","=""0.1105""","="""""
"=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""","=""""","=""47.89408""","=""""","=""""","=""0.0067""","="""""
"=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""","=""""","=""47.89811""","=""""","=""""","=""0.0040""","="""""
"=""2s.2p.(3P*).4f""","=""2F""","=""5/2""","=""""","=""47.97611""","=""""","=""""","=""0.0780""","="""""
"=""2s.2p.(3P*).4f""","=""2F""","=""7/2""","=""""","=""47.97903""","=""""","=""""","=""0.0029""","="""""
"=""2s.2p.(3P*).4f""","=""4F""","=""3/2""","=""""","=""47.97836""","=""""","=""""","=""-0.0007""","="""""
"=""2s.2p.(3P*).4f""","=""4F""","=""5/2""","=""""","=""47.97975""","=""""","=""""","=""0.0014""","="""""
"=""2s.2p.(3P*).4f""","=""4F""","=""7/2""","=""""","=""47.98200""","=""""","=""""","=""0.0022""","="""""
"=""2s.2p.(3P*).4f""","=""4F""","=""9/2""","=""""","=""47.98351""","=""""","=""""","=""0.0015""","="""""
"=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""","=""""","=""48.07061""","=""""","=""""","=""0.0871""","="""""
