Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d7""","=""a 4F""","=""9/2""","=""""","=""0.00000""","=""""","=""0""","=""""","=""L3977"""
"=""4d7""","=""a 4F""","=""7/2""","=""""","=""0.26629""","=""""","=""""","=""0.26629""","="""""
"=""4d7""","=""a 4F""","=""5/2""","=""""","=""0.43217""","=""""","=""""","=""0.1659""","="""""
"=""4d7""","=""a 4F""","=""3/2""","=""""","=""0.53586""","=""""","=""""","=""0.1037""","="""""
"=""4d7""","=""a 4P""","=""3/2""","=""""","=""1.36347""","=""""","=""""","=""0.8276""","="""""
"=""4d7""","=""a 4P""","=""5/2""","=""""","=""1.37155""","=""""","=""""","=""0.0081""","="""""
"=""4d7""","=""a 4P""","=""1/2""","=""""","=""1.54606""","=""""","=""""","=""0.1745""","="""""
"=""4d7""","=""a 2G""","=""9/2""","=""""","=""1.61551""","=""""","=""""","=""0.0695""","="""""
"=""4d7""","=""a 2G""","=""7/2""","=""""","=""1.87582""","=""""","=""""","=""0.2603""","="""""
"=""4d7""","=""a 2P""","=""3/2""","=""""","=""1.99503""","=""""","=""""","=""0.1192""","="""""
"=""4d7""","=""a 2P""","=""1/2""","=""""","=""2.25428""","=""""","=""""","=""0.2592""","="""""
"=""4d7""","=""a 2H""","=""11/2""","=""""","=""2.16036""","=""""","=""""","=""-0.0939""","="""""
"=""4d7""","=""a 2H""","=""9/2""","=""""","=""2.42716""","=""""","=""""","=""0.2668""","="""""
"=""4d7""","=""a 2D""","=""5/2""","=""""","=""2.26607""","=""""","=""""","=""-0.1611""","="""""
"=""4d7""","=""a 2D""","=""3/2""","=""""","=""2.69027""","=""""","=""""","=""0.4242""","="""""
"=""4d7""","=""a 2F""","=""5/2""","=""""","=""3.32290""","=""""","=""""","=""0.6326""","="""""
"=""4d7""","=""a 2F""","=""7/2""","=""""","=""3.45786""","=""""","=""""","=""0.1350""","="""""
"=""4d7""","=""b 2D""","=""3/2""","=""""","=""5.24508""","=""""","=""""","=""1.7872""","="""""
"=""4d7""","=""b 2D""","=""5/2""","=""""","=""5.36249""","=""""","=""""","=""0.1174""","="""""
"=""4d6.(5D).5s""","=""a 6D""","=""9/2""","=""""","=""5.33405""","=""""","=""""","=""-0.0284""","="""""
"=""4d6.(5D).5s""","=""a 6D""","=""7/2""","=""""","=""5.50420""","=""""","=""""","=""0.1701""","="""""
"=""4d6.(5D).5s""","=""a 6D""","=""5/2""","=""""","=""5.61378""","=""""","=""""","=""0.1096""","="""""
"=""4d6.(5D).5s""","=""a 6D""","=""3/2""","=""""","=""5.68797""","=""""","=""""","=""0.0742""","="""""
"=""4d6.(5D).5s""","=""a 6D""","=""1/2""","=""""","=""5.73142""","=""""","=""""","=""0.0434""","="""""
"=""4d6.(5D).5s""","=""a 4D""","=""7/2""","=""""","=""6.77350""","=""""","=""""","=""1.0421""","="""""
"=""4d6.(5D).5s""","=""a 4D""","=""5/2""","=""""","=""6.95875""","=""""","=""""","=""0.1852""","="""""
"=""4d6.(5D).5s""","=""a 4D""","=""3/2""","=""""","=""7.06866""","=""""","=""""","=""0.1099""","="""""
"=""4d6.(5D).5s""","=""a 4D""","=""1/2""","=""""","=""7.13297""","=""""","=""""","=""0.0643""","="""""
"=""4d6.(3H).5s""","=""a 4H""","=""13/2""","=""""","=""7.73072""","=""""","=""""","=""0.5977""","="""""
"=""4d6.(3H).5s""","=""a 4H""","=""9/2""","=""""","=""7.73687""","=""""","=""""","=""0.0061""","="""""
"=""4d6.(3H).5s""","=""a 4H""","=""11/2""","=""""","=""7.75343""","=""""","=""""","=""0.0166""","="""""
"=""4d6.(3H).5s""","=""a 4H""","=""7/2""","=""""","=""7.79477""","=""""","=""""","=""0.0413""","="""""
"=""4d6.(a 3P).5s""","=""b 4P""","=""5/2""","=""""","=""7.76269""","=""""","=""""","=""-0.0321""","="""""
"=""4d6.(a 3P).5s""","=""b 4P""","=""3/2""","=""""","=""8.12421""","=""""","=""""","=""0.3615""","="""""
"=""4d6.(a 3P).5s""","=""b 4P""","=""1/2""","=""""","=""8.36821""","=""""","=""""","=""0.2440""","="""""
"=""4d6.(a 3F).5s""","=""b 4F""","=""9/2""","=""""","=""7.96245""","=""""","=""""","=""-0.4058""","="""""
"=""4d6.(a 3F).5s""","=""b 4F""","=""7/2""","=""""","=""8.02586""","=""""","=""""","=""0.0634""","="""""
"=""4d6.(a 3F).5s""","=""b 4F""","=""5/2""","=""""","=""8.04333""","=""""","=""""","=""0.0175""","="""""
"=""4d6.(a 3F).5s""","=""b 4F""","=""3/2""","=""""","=""8.09373""","=""""","=""""","=""0.0504""","="""""
"=""4d6.(3G).5s""","=""a 4G""","=""11/2""","=""""","=""8.19586""","=""""","=""""","=""0.1021""","="""""
"=""4d6.(3G).5s""","=""a 4G""","=""9/2""","=""""","=""8.38053""","=""""","=""""","=""0.1847""","="""""
"=""4d6.(3G).5s""","=""a 4G""","=""5/2""","=""""","=""8.40302""","=""""","=""""","=""0.0225""","="""""
"=""4d6.(3G).5s""","=""a 4G""","=""7/2""","=""""","=""8.43332""","=""""","=""""","=""0.0303""","="""""
"=""4d6.(3H).5s""","=""b 2H""","=""11/2""","=""""","=""8.64439""","=""""","=""""","=""0.2111""","="""""
"=""4d6.(3H).5s""","=""b 2H""","=""9/2""","=""""","=""8.64751""","=""""","=""""","=""0.0031""","="""""
"=""4d6.(a 3P).5s""","=""b 2P""","=""3/2""","=""""","=""8.75604""","=""""","=""""","=""0.1085""","="""""
"=""4d6.(a 3P).5s""","=""b 2P""","=""1/2""","=""""","=""9.17835""","=""""","=""""","=""0.4223""","="""""
"=""4d6.(a 3F).5s""","=""b 2F""","=""7/2""","=""""","=""8.76231""","=""""","=""""","=""-0.4160""","="""""
"=""4d6.(a 3F).5s""","=""b 2F""","=""5/2""","=""""","=""8.97576""","=""""","=""""","=""0.2134""","="""""
"=""4d6.(3D).5s""","=""b 4D""","=""1/2""","=""""","=""8.77594""","=""""","=""""","=""-0.1998""","="""""
"=""4d6.(3D).5s""","=""b 4D""","=""5/2""","=""""","=""8.79616""","=""""","=""""","=""0.0202""","="""""
"=""4d6.(3D).5s""","=""b 4D""","=""3/2""","=""""","=""8.83493""","=""""","=""""","=""0.0388""","="""""
"=""4d6.(3D).5s""","=""b 4D""","=""7/2""","=""""","=""8.85644""","=""""","=""""","=""0.0215""","="""""
