Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f11.7s""","=""5I*""","=""8""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Es III (5f11 4I*<15/2>)""","=""Limit""","=""---""","=""[""","=""12.2""","=""]""","=""0.4""","=""""","=""L13741c99"""
