Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f11""","=""4I*""","=""15/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Md VI (5f10 5I<8>)""","=""Limit""","=""---""","=""(""","=""54.1""","="")""","=""1.9""","=""""","=""L8672c99"""
