Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6p3""","=""4S*""","=""3/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L15918"""
"=""At IV (6p2 3P<0>)""","=""Limit""","=""---""","=""[""","=""26.58""","=""]""","=""0.05""","=""""","=""L15918"""
