Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5d5""","=""6S""","=""5/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Os V (5d4 5D<0>)""","=""Limit""","=""---""","=""(""","=""41.0""","="")""","=""1.7""","=""""","=""L8672c99"""
