Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3s2.3p2""","=""3P""","=""0""","=""""","=""0.000000""","=""""","=""0""","=""""","=""""","=""                                                    ""","=""L7147"""
"=""3s2.3p2""","=""3P""","=""1""","=""""","=""0.020445""","=""""","=""""","=""0.020445""","=""""","=""                                                    ""","="""""
"=""3s2.3p2""","=""3P""","=""2""","=""""","=""0.058163""","=""""","=""""","=""0.03772""","=""""","=""                                                    ""","="""""
"=""3s2.3p2""","=""1D""","=""2""","=""""","=""1.101266""","=""""","=""""","=""1.04310""","=""""","=""                                                    ""","="""""
"=""3s2.3p2""","=""1S""","=""0""","=""""","=""2.675037""","=""""","=""""","=""1.57377""","=""""","=""                                                    ""","="""""
"=""3s.3p3""","=""5S*""","=""2""","=""""","=""5.665708""","=""""","=""""","=""2.99067""","=""""","="" 100                                                ""","="""""
"=""3s.3p3""","=""3D*""","=""1""","=""""","=""8.090149""","=""""","=""""","=""2.42444""","=""0.504""","=""  81         :    17  3p.3d                3D*      ""","="""""
"=""3s.3p3""","=""3D*""","=""2""","=""""","=""8.092740""","=""""","=""""","=""0.00259""","=""1.160""","=""  81         :    17  3p.3d                3D*      ""","="""""
"=""3s.3p3""","=""3D*""","=""3""","=""""","=""8.097057""","=""""","=""""","=""0.00432""","=""1.329""","=""  81         :    17  3p.3d                3D*      ""","="""""
"=""3s.3p3""","=""3P*""","=""2""","=""""","=""9.517530""","=""""","=""""","=""1.42047""","=""1.486""","=""  71         :    25  3p.3d                3P*      ""","="""""
"=""3s.3p3""","=""3P*""","=""1""","=""""","=""9.523515""","=""""","=""""","=""0.00598""","=""1.50""","=""  74         :    25  3p.3d                3P*      ""","="""""
"=""3s.3p3""","=""3P*""","=""0""","=""""","=""9.524852""","=""""","=""""","=""0.00134""","=""""","=""  74         :    25  3p.3d                3P*      ""","="""""
"=""3s2.3p.3d""","=""1D*""","=""2""","=""""","=""9.634836""","=""""","=""""","=""0.10998""","=""1.014""","=""  63         :    32  3s.3p3               1D*      ""","="""""
"=""3s2.3p.4s""","=""3P*""","=""0""","=""""","=""10.736728""","=""""","=""""","=""1.10189""","=""""","="" 100                                                ""","="""""
