Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f10.7s2""","=""5I""","=""8""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L15992"""
"=""Cf II (5f10.7s 6I<17/2>)""","=""Limit""","=""---""","=""""","=""6.281878""","=""""","=""0.000006""","=""""","=""L22260"""
