Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""6s2.6p.(2P*<1/2>).7d""","=""2[3/2]*""","=""1""","=""""","=""6.50912567""","=""""","=""0.00000012""","=""0.0233492""","=""""","=""         or  :        6s2.6p.7d  3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).5f""","=""2[5/2]""","=""3""","=""""","=""6.551551""","=""""","=""0.000006""","=""0.042425""","=""""","=""         or  :        6s2.6p.5f  1F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).5f""","=""2[5/2]""","=""2""","=""""","=""6.55253998""","=""""","=""0.00000016""","=""0.000989""","=""""","=""         or  :        6s2.6p.5f  3F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).5f""","=""2[7/2]""","=""3""","=""""","=""6.552705""","=""""","=""0.000004""","=""0.000165""","=""""","=""         or  :        6s2.6p.5f  3F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).5f""","=""2[7/2]""","=""4""","=""""","=""6.553371""","=""""","=""0.000005""","=""0.000666""","=""""","=""         or  :        6s2.6p.5f  3F   ""","=""L50"""
"=""6s2.6p.9s""","=""(1/2,1/2)*""","=""0""","=""""","=""6.63010138""","=""""","=""0.00000025""","=""0.076730""","=""0""","=""         or  :                   3P*  ""","=""L50"""
"=""6s2.6p.9s""","=""(1/2,1/2)*""","=""1""","=""""","=""6.63453685""","=""""","=""0.00000017""","=""0.0044355""","=""""","=""         or  :                   3P*  ""","=""L50"""
"=""6s2.6p.9p""","=""(1/2,1/2)""","=""1""","=""""","=""6.776198""","=""""","=""0.000005""","=""0.141661""","=""""","=""         or  :                   1P   ""","=""L50"""
"=""6s2.6p.9p""","=""(1/2,1/2)""","=""0""","=""""","=""6.8019970""","=""""","=""0.0000004""","=""0.025799""","=""0""","=""         or  :                   3P   ""","=""L50"""
"=""6s2.6p.9p""","=""(1/2,3/2)""","=""1""","=""""","=""6.81021440""","=""""","=""0.00000020""","=""0.0082174""","=""""","=""         or  :                   3P   ""","=""L50"""
"=""6s2.6p.9p""","=""(1/2,3/2)""","=""2""","=""""","=""6.81046548""","=""""","=""0.00000012""","=""0.0002511""","=""""","=""         or  :                   3P   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).8d""","=""2[5/2]*""","=""2""","=""""","=""6.81953870""","=""""","=""0.00000021""","=""0.0090732""","=""""","=""         or  :        6s2.6p.8d  3F*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).8d""","=""2[5/2]*""","=""3""","=""""","=""6.83687796""","=""""","=""0.00000020""","=""0.0173393""","=""""","=""         or  :        6s2.6p.8d  3F*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).8d""","=""2[3/2]*""","=""2""","=""""","=""6.82956276""","=""""","=""0.00000016""","=""-0.0073152""","=""""","=""         or  :        6s2.6p.8d  3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).8d""","=""2[3/2]*""","=""1""","=""""","=""6.83874218""","=""""","=""0.00000012""","=""0.0091794""","=""""","=""         or  :        6s2.6p.8d  3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).6f""","=""2[5/2]""","=""3""","=""""","=""6.8627969""","=""""","=""0.0000007""","=""0.0240547""","=""""","=""         or  :        6s2.6p.6f  1F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).6f""","=""2[5/2]""","=""1""","=""""","=""6.8637748""","=""""","=""0.0000006""","=""0.0009779""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).6f""","=""2[7/2]""","=""2""","=""""","=""6.8642763""","=""""","=""0.0000005""","=""0.0005015""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).6f""","=""2[7/2]""","=""4""","=""""","=""6.8648093""","=""""","=""0.0000007""","=""0.0005330""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).5g""","=""2[7/2]*""","=""3""","=""""","=""6.8707641""","=""""","=""0.0000025""","=""0.005955""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).5g""","=""2[9/2]*""","=""4,5""","=""""","=""6.870870""","=""""","=""0.000005""","=""0.000106""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.10s""","=""(1/2,1/2)*""","=""0""","=""""","=""6.9066850""","=""""","=""0.0000004""","=""0.035815""","=""0""","=""         or  :                   3P*  ""","=""L50"""
"=""6s2.6p.10s""","=""(1/2,1/2)*""","=""1""","=""""","=""6.90845330""","=""""","=""0.00000021""","=""0.0017683""","=""""","=""         or  :                   3P*  ""","=""L50"""
"=""6s2.6p.10p""","=""(1/2,1/2)""","=""1""","=""""","=""6.9851373""","=""""","=""0.0000010""","=""0.0766840""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.10p""","=""(1/2,1/2)""","=""0""","=""""","=""6.9990357""","=""""","=""0.0000005""","=""0.013898""","=""0""","=""                                      ""","=""L50"""
"=""6s2.6p.10p""","=""(1/2,3/2)""","=""2""","=""""","=""7.0011043""","=""""","=""0.0000004""","=""0.0020686""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.10p""","=""(1/2,3/2)""","=""2""","=""""","=""7.00202509""","=""""","=""0.00000025""","=""0.0009208""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).9d""","=""2[5/2]*""","=""2""","=""""","=""7.00839186""","=""""","=""0.00000016""","=""0.0063668""","=""""","=""         or  :        6s2.6p.9d  3F*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).9d""","=""2[5/2]*""","=""3""","=""""","=""7.0175891""","=""""","=""0.0000004""","=""0.0091972""","=""""","=""         or  :        6s2.6p.9d  3F*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).9d""","=""2[3/2]*""","=""2""","=""""","=""7.0129424""","=""""","=""0.0000004""","=""-0.0046467""","=""""","=""         or  :        6s2.6p.9d  3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).9d""","=""2[3/2]*""","=""1""","=""""","=""7.01809270""","=""""","=""0.00000025""","=""0.0051503""","=""""","=""         or  :        6s2.6p.9d  3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).7f""","=""2[5/2]""","=""3""","=""""","=""7.0316339""","=""""","=""0.0000005""","=""0.0135412""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).7f""","=""2[5/2]""","=""2""","=""""","=""7.0323582""","=""""","=""0.0000010""","=""0.000724""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).7f""","=""2[7/2]""","=""3""","=""""","=""7.0336238""","=""""","=""0.0000009""","=""0.001266""","=""""","=""         or  :        6s2.6p.7f  1F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).7f""","=""2[7/2]""","=""4""","=""""","=""7.0339978""","=""""","=""0.0000010""","=""0.000374""","=""""","=""         or  :        6s2.6p.7f  3F   ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).6g""","=""2[7/2]*""","=""3""","=""""","=""7.037596""","=""""","=""0.000010""","=""0.00360""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.11s""","=""(1/2,1/2)*""","=""0""","=""""","=""7.0590794""","=""""","=""0.0000020""","=""0.021483""","=""0""","=""         or  :                   3P*  ""","=""L50"""
"=""6s2.6p.11s""","=""(1/2,1/2)*""","=""1""","=""""","=""7.0599241""","=""""","=""0.0000007""","=""0.000845""","=""""","=""         or  :                   3P*  ""","=""L50"""
"=""6s2.6p.7p""","=""(3/2,1/2)""","=""1""","=""""","=""7.06833183""","=""""","=""0.00000014""","=""0.0084077""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.7p""","=""(3/2,1/2)""","=""2""","=""""","=""7.1413129""","=""""","=""0.0000011""","=""0.0729811""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.11p""","=""(1/2,3/2)""","=""2""","=""""","=""7.0994180""","=""""","=""0.0000006""","=""-0.041895""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.11p""","=""(1/2,3/2)""","=""1""","=""""","=""7.1203753""","=""""","=""0.0000009""","=""0.020957""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.11p""","=""(1/2,1/2)""","=""1""","=""""","=""7.1065066""","=""""","=""0.0000011""","=""-0.013869""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.11p""","=""(1/2,1/2)""","=""0""","=""""","=""7.1143219""","=""""","=""0.0000012""","=""0.007815""","=""0""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).10d""","=""2[5/2]*""","=""2""","=""""","=""7.1196651""","=""""","=""0.0000009""","=""0.005343""","=""""","=""         or  :        6s2.6p.10d 3F*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).10d""","=""2[5/2]*""","=""3""","=""""","=""7.12528993""","=""""","=""0.00000025""","=""0.0056248""","=""""","=""         or  :        6s2.6p.10d 3F*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).10d""","=""2[3/2]*""","=""2""","=""""","=""7.1222066""","=""""","=""0.0000012""","=""-0.0030833""","=""""","=""         or  :        6s2.6p.10d 3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).10d""","=""2[3/2]*""","=""1""","=""""","=""7.1255119""","=""""","=""0.0000007""","=""0.003305""","=""""","=""         or  :        6s2.6p.10d 3D*  ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).8f""","=""2[5/2]""","=""2""","=""""","=""7.1288180""","=""""","=""0.0000007""","=""0.0033061""","=""""","=""                                      ""","=""L50"""
"=""6s2.6p.(2P*<1/2>).8f""","=""2[5/2]""","=""3""","=""""","=""7.13180456""","=""""","=""0.00000025""","=""0.0029866""","=""""","=""                                      ""","=""L50"""
