Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4d6""","=""5D""","=""4""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Pd VI (4d5 6S<5/2>)""","=""Limit""","=""---""","=""(""","=""61.0""","="")""","=""1.9""","=""""","=""L8672c99"""
