Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""3d6""","=""5D""","=""4""","=""""","=""0.000000""","=""""","=""0""","=""""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""5D""","=""3""","=""""","=""0.054081""","=""""","=""0.000005""","=""0.054081""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""5D""","=""2""","=""""","=""0.091608""","=""""","=""0.000017""","=""0.03753""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""5D""","=""1""","=""""","=""0.115618""","=""""","=""0.000020""","=""0.02401""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""5D""","=""0""","=""""","=""0.12736""","=""""","=""0.00003""","=""0.01174""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""a 3P""","=""2""","=""""","=""2.405841""","=""""","=""0.000017""","=""2.27848""","=""  61                           :    39  3d6            b 3P ""","=""L11223"""
"=""3d6""","=""a 3P""","=""1""","=""""","=""2.565000""","=""""","=""0.000020""","=""0.15916""","=""  62                           :    38  3d6            b 3P ""","=""L11223"""
"=""3d6""","=""a 3P""","=""0""","=""""","=""2.62947""","=""""","=""0.00003""","=""0.06447""","=""  62                           :    38  3d6            b 3P ""","=""L11223"""
"=""3d6""","=""3H""","=""6""","=""""","=""2.486052""","=""""","=""0.000017""","=""-0.14342""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""3H""","=""5""","=""""","=""2.516952""","=""""","=""0.000016""","=""0.03090""","=""  99                                                        ""","=""L11223"""
"=""3d6""","=""3H""","=""4""","=""""","=""2.539410""","=""""","=""0.000016""","=""0.02246""","=""  97                                                        ""","=""L11223"""
"=""3d6""","=""a 3F""","=""4""","=""""","=""2.660939""","=""""","=""0.000015""","=""0.12153""","=""  75                           :    21  3d6            b 3F ""","=""L11223"""
"=""3d6""","=""a 3F""","=""3""","=""""","=""2.690431""","=""""","=""0.000014""","=""0.02949""","=""  77                           :    21  3d6            b 3F ""","=""L11223"""
"=""3d6""","=""a 3F""","=""2""","=""""","=""2.709933""","=""""","=""0.000016""","=""0.01950""","=""  80                           :    20  3d6            b 3F ""","=""L11223"""
"=""3d6""","=""3G""","=""5""","=""""","=""3.044858""","=""""","=""0.000017""","=""0.33493""","=""  99                                                        ""","=""L11223"""
"=""3d6""","=""3G""","=""4""","=""""","=""3.092305""","=""""","=""0.000015""","=""0.04745""","=""  96                                                        ""","=""L11223"""
"=""3d6""","=""3G""","=""3""","=""""","=""3.117226""","=""""","=""0.000015""","=""0.02492""","=""  98                                                        ""","=""L11223"""
"=""3d5.(6S).4s""","=""7S""","=""3""","=""""","=""3.730646""","=""""","=""0.000016""","=""0.61342""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""1I""","=""6""","=""""","=""3.763649""","=""""","=""0.000021""","=""0.03300""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""3D""","=""2""","=""""","=""3.808296""","=""""","=""0.000014""","=""0.04465""","=""  99                                                        ""","=""L11223"""
"=""3d6""","=""3D""","=""1""","=""""","=""3.809472""","=""""","=""0.000016""","=""0.00118""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""3D""","=""3""","=""""","=""3.825866""","=""""","=""0.000014""","=""0.01639""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""a 1G""","=""4""","=""""","=""3.829400""","=""""","=""0.000017""","=""0.00353""","=""  65                           :    34  3d6            b 1G ""","=""L11223"""
"=""3d6""","=""a 1S""","=""0""","=""""","=""4.31613""","=""""","=""0.00005""","=""0.48673""","=""  76                           :    23  3d6            b 1S ""","=""L11223"""
"=""3d6""","=""a 1D""","=""2""","=""""","=""4.439007""","=""""","=""0.000020""","=""0.12288""","=""  77                           :    22  3d6            b 1D ""","=""L11223"""
"=""3d5.(6S).4s""","=""5S""","=""2""","=""""","=""5.083391""","=""""","=""0.000012""","=""0.64438""","="" 100                                                        ""","=""L11223"""
"=""3d6""","=""1F""","=""3""","=""""","=""5.318460""","=""""","=""0.000015""","=""0.23507""","=""  99                                                        ""","=""L11223"""
"=""3d6""","=""b 3P""","=""0""","=""""","=""6.093771""","=""""","=""0.000021""","=""0.77531""","=""  62                           :    38  3d6            a 3P ""","=""L11223"""
