Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f9.7s""","=""7H*""","=""8""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Bk III (5f9 6H*<15/2>)""","=""Limit""","=""---""","=""[""","=""11.9""","=""]""","=""0.4""","=""""","=""L13741c99"""
