Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f14""","=""1S""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Lr V (5f13 2F*<7/2>)""","=""Limit""","=""---""","=""[""","=""43.6""","=""]""","=""0.4""","=""""","=""L13741c99"""
