Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f5""","=""6H*""","=""5/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Pu V (5f4 5I<4>)""","=""Limit""","=""---""","=""[""","=""35.0""","=""]""","=""0.4""","=""""","=""L13741c99"""
