Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f12""","=""3H""","=""6""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Fm IV (5f11 4I*<15/2>)""","=""Limit""","=""---""","=""[""","=""23.2""","=""]""","=""0.4""","=""""","=""L13741c99"""
