Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""4f2.5s2.5p6""","=""3H""","=""4""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L4095"""
"=""Nd VI (4f2.5s2.5p5*)""","=""Limit""","=""---""","=""[""","=""60.0""","=""]""","=""0.3""","=""""","=""L4095"""
