Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""3s2.3p5""","=""2P*""","=""3/2""","=""""","=""0.00000""","=""""","=""0""","=""""","=""L7185"""
"=""3s2.3p5""","=""2P*""","=""1/2""","=""""","=""0.53631""","=""""","=""""","=""0.53631""","="""""
"=""3s.3p6""","=""2S""","=""1/2""","=""""","=""21.62433""","=""""","=""""","=""21.0880""","="""""
"=""3s2.3p4.(3P).3d""","=""4D""","=""7/2""","=""""","=""28.97648""","=""""","=""""","=""7.3521""","="""""
"=""3s2.3p4.(3P).3d""","=""4D""","=""5/2""","=""""","=""29.01069""","=""""","=""""","=""0.0342""","="""""
"=""3s2.3p4.(3P).3d""","=""4D""","=""3/2""","=""""","=""29.05824""","=""""","=""""","=""0.0476""","="""""
"=""3s2.3p4.(3P).3d""","=""4D""","=""1/2""","=""""","=""29.09765""","=""""","=""""","=""0.0394""","="""""
"=""3s2.3p4.(3P).3d""","=""4F""","=""9/2""","=""""","=""31.38763""","=""""","=""""","=""2.2900""","="""""
"=""3s2.3p4.(3P).3d""","=""4F""","=""7/2""","=""""","=""31.57153""","=""""","=""""","=""0.1839""","="""""
"=""3s2.3p4.(3P).3d""","=""4F""","=""5/2""","=""""","=""31.70161""","=""""","=""""","=""0.1301""","="""""
"=""3s2.3p4.(3P).3d""","=""4F""","=""3/2""","=""""","=""31.78315""","=""""","=""""","=""0.0815""","="""""
"=""3s2.3p4.(1D).3d""","=""2P""","=""1/2""","=""""","=""31.57098""","=""""","=""""","=""-0.2122""","="""""
"=""3s2.3p4.(1D).3d""","=""2P""","=""3/2""","=""""","=""31.89877""","=""""","=""""","=""0.3278""","="""""
"=""3s2.3p4.(3P).3d""","=""4P""","=""1/2""","=""""","=""32.66402""","=""""","=""""","=""0.7653""","="""""
"=""3s2.3p4.(3P).3d""","=""4P""","=""3/2""","=""""","=""32.79807""","=""""","=""""","=""0.1341""","="""""
"=""3s2.3p4.(3P).3d""","=""4P""","=""5/2""","=""""","=""32.92074""","=""""","=""""","=""0.1227""","="""""
"=""3s2.3p4.(1D).3d""","=""2D""","=""3/2""","=""""","=""32.74235""","=""""","=""""","=""-0.1784""","="""""
"=""3s2.3p4.(1D).3d""","=""2D""","=""5/2""","=""""","=""33.05853""","=""""","=""""","=""0.3162""","="""""
"=""3s2.3p4.(1D).3d""","=""2G""","=""7/2""","=""""","=""33.22967""","=""""","=""""","=""0.1711""","="""""
"=""3s2.3p4.(1D).3d""","=""2G""","=""9/2""","=""""","=""33.66555""","=""""","=""""","=""0.4359""","="""""
"=""3s2.3p4.(3P).3d""","=""2F""","=""5/2""","=""""","=""33.68468""","=""""","=""""","=""0.0191""","="""""
"=""3s2.3p4.(3P).3d""","=""2F""","=""7/2""","=""""","=""33.69738""","=""""","=""""","=""0.0127""","="""""
"=""3s2.3p4.(1D).3d""","=""2F""","=""5/2""","=""""","=""36.24766""","=""""","=""""","=""2.5503""","="""""
"=""3s2.3p4.(1D).3d""","=""2F""","=""7/2""","=""""","=""36.35933""","=""""","=""""","=""0.1117""","="""""
"=""3s2.3p4.(1S).3d""","=""2D""","=""3/2""","=""""","=""38.66701""","=""""","=""""","=""2.3077""","="""""
"=""3s2.3p4.(1S).3d""","=""2D""","=""5/2""","=""""","=""38.76841""","=""""","=""""","=""0.1014""","="""""
"=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""","=""""","=""41.86333""","=""""","=""""","=""3.0949""","="""""
"=""3s2.3p4.(3P).3d""","=""2P""","=""3/2""","=""""","=""42.81396""","=""""","=""""","=""0.9506""","="""""
