Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5s2.10d""","=""2D""","=""3/2""","=""""","=""13.77745""","=""""","=""0.00015""","=""0.0002""","=""""","="" 100                                      ""","=""L18891"""
"=""5s2.10d""","=""2D""","=""5/2""","=""""","=""13.78001""","=""""","=""0.00014""","=""0.0026""","=""""","="" 100                                      ""","=""L18891"""
"=""5s2.9g""","=""2G""","=""7/2""","=""""","=""13.95740""","=""""","=""0.00010""","=""0.1774""","=""""","="" 100                                      ""","=""L18891"""
"=""5s2.9g""","=""2G""","=""9/2""","=""""","=""13.95740""","=""""","=""0.00010""","=""0.0000""","=""""","="" 100                                      ""","=""L18891"""
"=""5s2.11d""","=""2D""","=""3/2""","=""""","=""13.95741""","=""""","=""0.00006""","=""0.0000""","=""""","="" 100                                      ""","=""L18891"""
"=""5s2.11d""","=""2D""","=""5/2""","=""""","=""13.96024""","=""""","=""0.00014""","=""0.0028""","=""""","="" 100                                      ""","=""L18891"""
"=""5s2.10g""","=""2G""","=""9/2""","=""""","=""14.08591""","=""""","=""0.00019""","=""0.1257""","=""""","="" 100                                      ""","=""L18891"""
"=""5s2.10g""","=""2G""","=""7/2""","=""""","=""14.08591""","=""""","=""0.00019""","=""0.0000""","=""""","="" 100                                      ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""2D*""","=""5/2""","=""""","=""14.11171""","=""""","=""0.00003""","=""0.0258""","=""""","=""  62         :    18  5p3            2D*  ""","=""L18891"""
"=""5s.5p.(3P*).6s""","=""2P*""","=""1/2""","=""""","=""14.12830""","=""""","=""0.00003""","=""0.01659""","=""""","=""  30         :    50  5s2.14p        2P*  ""","=""L18891"""
"=""5s2.11g""","=""2G""","=""7/2""","=""""","=""14.1811""","=""""","=""0.0003""","=""0.0528""","=""""","="" 100                                      ""","=""L18891"""
"=""5s2.11g""","=""2G""","=""9/2""","=""""","=""14.1811""","=""""","=""0.0003""","=""0.0000""","=""""","="" 100                                      ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""4F*""","=""5/2""","=""""","=""14.28995""","=""?""","=""0.00004""","=""0.1088""","=""""","=""  76         :     8  5s.5p.(3P*).5d 2D*  ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""4F*""","=""7/2""","=""""","=""14.43462""","=""""","=""0.00004""","=""0.14467""","=""""","=""  50         :    41  5s2.19f        2F*  ""","=""L18891"""
"=""Sn III (5s2 1S<0>)""","=""Limit""","=""---""","=""""","=""14.63307""","=""""","=""0.00009""","=""""","=""""","=""                                          ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""4D*""","=""1/2""","=""""","=""14.87576""","=""?""","=""0.00007""","=""0.2427""","=""""","=""  93         :     4  5s.5p.(3P*).5d 4P*  ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""4D*""","=""3/2""","=""""","=""14.88608""","=""?""","=""0.00006""","=""0.01032""","=""""","=""  76         :    16  5s.5p.(3P*).5d 4P*  ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""4D*""","=""5/2""","=""""","=""14.90955""","=""""","=""0.00004""","=""0.02347""","=""""","=""  52         :    39  5s.5p.(3P*).5d 4P*  ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""4D*""","=""7/2""","=""""","=""15.18701""","=""?""","=""0.00012""","=""0.2775""","=""""","=""  92         :     7  5s.5p.(3P*).5d 4F*  ""","=""L18891"""
"=""5p3""","=""4S*""","=""3/2""","=""""","=""15.26947""","=""""","=""0.00005""","=""0.0825""","=""""","=""  88         :     5  5p3            2P*  ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""4P*""","=""5/2""","=""""","=""15.33538""","=""""","=""0.00006""","=""0.06591""","=""""","=""  55         :    41  5s.5p.(3P*).5d 4D*  ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""4P*""","=""3/2""","=""""","=""15.404499""","=""""","=""0.000025""","=""0.06912""","=""""","=""  80         :    18  5s.5p.(3P*).5d 4D*  ""","=""L18891"""
"=""5s.5p.(3P*).5d""","=""4P*""","=""1/2""","=""""","=""15.43908""","=""?""","=""0.00010""","=""0.03458""","=""""","=""  94         :     5  5s.5p.(3P*).5d 4D*  ""","=""L18891"""
"=""5s.5p.(1P*).5d""","=""2D*""","=""3/2""","=""""","=""16.38685""","=""""","=""0.00003""","=""0.9478""","=""""","=""  51         :    32  5p3            2D*  ""","=""L18891"""
"=""5s.5p.(1P*).5d""","=""2D*""","=""5/2""","=""""","=""16.45366""","=""""","=""0.00004""","=""0.06681""","=""""","=""  54         :    32  5p3            2D*  ""","=""L18891"""
