Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6d5.7s2""","=""""","=""5/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13544"""
"=""Hs III (6d5.7s <3>)""","=""Limit""","=""---""","=""[""","=""18.2""","=""]""","=""0.5""","=""""","=""L13544"""
