Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6p6""","=""1S""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Ac V (6p5 2P*<3/2>)""","=""Limit""","=""---""","=""[""","=""44.8""","=""]""","=""1.4""","=""""","=""L13741"""
