Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6p2""","=""3P""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Rn VI (6p 2P*<1/2>)""","=""Limit""","=""---""","=""(""","=""52.9""","="")""","=""1.9""","=""""","=""L8672c99"""
