Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5d3""","=""4F""","=""3/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Ta IV (5d2 3F<2>)""","=""Limit""","=""---""","=""(""","=""23.1""","="")""","=""1.6""","=""""","=""L8672c99"""
