Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""3s2.3p4.(3P).5s""","=""4P""","=""3/2""","=""""","=""22.592663597""","=""""","=""0.000000025""","=""0.07785966""","=""1.609""","=""L15349"""
"=""3s2.3p4.(3P).5s""","=""4P""","=""1/2""","=""""","=""22.683065435""","=""""","=""0.000000025""","=""0.09040184""","=""2.550""","=""L15349"""
"=""3s2.3p4.(3P).5s""","=""2P""","=""3/2""","=""""","=""22.700377572""","=""""","=""0.000000012""","=""0.01731214""","=""1.445""","=""L15349"""
"=""3s2.3p4.(3P).5s""","=""2P""","=""1/2""","=""""","=""22.802509716""","=""""","=""0.000000025""","=""0.10213214""","=""0.816""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4D""","=""7/2""","=""""","=""22.77287965""","=""""","=""0.00000004""","=""-0.02963007""","=""1.427""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4D""","=""5/2""","=""""","=""22.78797918""","=""""","=""0.00000004""","=""0.01509953""","=""1.370""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4D""","=""3/2""","=""""","=""22.81135843""","=""""","=""0.00000004""","=""0.02337925""","=""1.198""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4D""","=""1/2""","=""""","=""22.83687165""","=""""","=""0.00000007""","=""0.02551322""","=""0.380""","=""L15349"""
"=""3s2.3p4.(1D).3d""","=""2S""","=""1/2""","=""""","=""22.82463962""","=""""","=""0.00000006""","=""-0.01223203""","=""""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4F""","=""9/2""","=""""","=""22.94864813""","=""""","=""0.00000006""","=""0.12400851""","=""1.330""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4F""","=""7/2""","=""""","=""23.01454553""","=""""","=""0.00000004""","=""0.06589740""","=""1.217""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4F""","=""5/2""","=""""","=""23.070289982""","=""""","=""0.000000025""","=""0.05574445""","=""1.045""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4F""","=""3/2""","=""""","=""23.103285166""","=""""","=""0.000000025""","=""0.03299518""","=""0.612""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4P""","=""1/2""","=""""","=""23.08230349""","=""""","=""0.00000005""","=""-0.02098168""","=""2.600""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4P""","=""3/2""","=""""","=""23.11937815""","=""""","=""0.00000004""","=""0.03707466""","=""1.494""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""4P""","=""5/2""","=""""","=""23.17153570""","=""""","=""0.00000004""","=""0.05215755""","=""1.588""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""2F""","=""7/2""","=""""","=""23.162238164""","=""""","=""0.000000025""","=""-0.00929754""","=""1.167""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""2F""","=""5/2""","=""""","=""23.258113744""","=""""","=""0.000000025""","=""0.09587558""","=""0.861""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""4P*""","=""5/2""","=""""","=""23.404027598""","=""""","=""0.000000025""","=""0.14591385""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""4P*""","=""3/2""","=""""","=""23.438088809""","=""""","=""0.000000025""","=""0.03406121""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""4P*""","=""1/2""","=""""","=""23.48728630""","=""""","=""0.00000004""","=""0.04919749""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""4D*""","=""7/2""","=""""","=""23.484470418""","=""""","=""0.000000025""","=""-0.00281588""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""4D*""","=""5/2""","=""""","=""23.514204395""","=""""","=""0.000000025""","=""0.02973398""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""4D*""","=""3/2""","=""""","=""23.570177223""","=""""","=""0.000000025""","=""0.05597283""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""4D*""","=""1/2""","=""""","=""23.64788005""","=""""","=""0.00000005""","=""0.07770283""","=""""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""2P""","=""1/2""","=""""","=""23.54889313""","=""""","=""0.00000009""","=""-0.0989869""","=""0.667""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""2P""","=""3/2""","=""""","=""23.63042494""","=""""","=""0.00000009""","=""0.0815318""","=""1.322""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""2P*""","=""1/2""","=""""","=""23.58132422""","=""""","=""0.00000006""","=""-0.0491007""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""2P*""","=""3/2""","=""""","=""23.619908872""","=""""","=""0.000000025""","=""0.03858465""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""2D*""","=""5/2""","=""""","=""23.620386781""","=""""","=""0.000000025""","=""0.00047791""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""2D*""","=""3/2""","=""""","=""23.682522355""","=""""","=""0.000000025""","=""0.06213557""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""2S*""","=""1/2""","=""""","=""23.67388033""","=""""","=""0.00000004""","=""-0.00864203""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5p""","=""4S*""","=""3/2""","=""""","=""23.702008951""","=""""","=""0.000000025""","=""0.02812862""","=""""","=""L15349"""
"=""3s2.3p4.(1S).4p""","=""2P*""","=""3/2""","=""""","=""23.80181442""","=""""","=""0.00000006""","=""0.09980547""","=""1.332""","=""L15349"""
"=""3s2.3p4.(1S).4p""","=""2P*""","=""1/2""","=""""","=""23.84631466""","=""""","=""0.00000005""","=""0.04450024""","=""0.760""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""2D""","=""5/2""","=""""","=""23.87401512""","=""""","=""0.00000007""","=""0.02770046""","=""1.198""","=""L15349"""
"=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""""","=""23.89325004""","=""""","=""0.00000025""","=""0.0192349""","=""0.833""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""9/2""","=""""","=""24.15215486""","=""""","=""0.00000004""","=""0.2589048""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[4]*""","=""7/2""","=""""","=""24.15487223""","=""""","=""0.00000007""","=""0.00271737""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""5/2""","=""""","=""24.15972864""","=""""","=""0.00000006""","=""0.00485641""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[3]*""","=""7/2""","=""""","=""24.16242396""","=""""","=""0.00000004""","=""0.00269532""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""3/2""","=""""","=""24.17649235""","=""""","=""0.00000009""","=""0.01406839""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[2]*""","=""5/2""","=""""","=""24.18078735""","=""""","=""0.00000012""","=""0.0042950""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""11/2""","=""""","=""24.19224889""","=""""","=""0.00000004""","=""0.0114615""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[5]*""","=""9/2""","=""""","=""24.19283498""","=""""","=""0.00000006""","=""0.00058609""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""1/2""","=""""","=""24.21181411""","=""""","=""0.00000014""","=""0.0189791""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).4f""","=""2[1]*""","=""3/2""","=""""","=""24.21382629""","=""""","=""0.00000007""","=""0.0020122""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5s""","=""2D""","=""5/2""","=""""","=""24.284131501""","=""""","=""0.000000025""","=""0.07030521""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5s""","=""2D""","=""3/2""","=""""","=""24.28439443""","=""""","=""0.00000005""","=""0.00026293""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""3/2""","=""""","=""24.31038415""","=""""","=""0.00000011""","=""0.0259897""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""5/2""","=""""","=""24.31205385""","=""""","=""0.00000006""","=""0.0016697""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""9/2""","=""""","=""24.313723219""","=""""","=""0.000000025""","=""0.00166937""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).4f""","=""2[4]*""","=""7/2""","=""""","=""24.31566967""","=""""","=""0.00000004""","=""0.00194645""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""7/2""","=""""","=""24.33873405""","=""""","=""0.00000007""","=""0.02306438""","=""""","=""L15349"""
"=""3s2.3p4.(3P<1>).4f""","=""2[3]*""","=""5/2""","=""""","=""24.34003126""","=""""","=""0.00000005""","=""0.00129721""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""7/2""","=""""","=""24.37801682""","=""""","=""0.00000005""","=""0.03798556""","=""""","=""L15349"""
"=""3s2.3p4.(3P<0>).4f""","=""2[3]*""","=""5/2""","=""""","=""24.37939735""","=""""","=""0.00000010""","=""0.0013805""","=""""","=""L15349"""
"=""3s2.3p4.(1D).4d""","=""2G""","=""7/2""","=""""","=""24.62264169""","=""""","=""0.00000005""","=""0.2432443""","=""""","=""L15349"""
"=""3s2.3p4.(1D).4d""","=""2G""","=""9/2""","=""""","=""24.62377605""","=""""","=""0.00000005""","=""0.00113436""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6s""","=""4P""","=""5/2""","=""""","=""24.649622089""","=""""","=""0.000000025""","=""0.02584604""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6s""","=""4P""","=""3/2""","=""""","=""24.690028614""","=""""","=""0.000000025""","=""0.04040652""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6s""","=""4P""","=""1/2""","=""""","=""24.810530468""","=""""","=""0.000000025""","=""0.12050185""","=""""","=""L15349"""
"=""3s2.3p4.(1D).4d""","=""2P""","=""1/2""","=""""","=""24.72823017""","=""""","=""0.00000007""","=""-0.08230030""","=""0.670""","=""L15349"""
"=""3s2.3p4.(1D).4d""","=""2P""","=""3/2""","=""""","=""24.73797775""","=""""","=""0.00000004""","=""0.00974758""","=""""","=""L15349"""
"=""3s2.3p4.(1D).4d""","=""2D""","=""5/2""","=""""","=""24.75714540""","=""""","=""0.00000004""","=""0.01916765""","=""1.196""","=""L15349"""
"=""3s2.3p4.(1D).4d""","=""2D""","=""3/2""","=""""","=""24.79461100""","=""""","=""0.00000004""","=""0.03746560""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4D""","=""7/2""","=""""","=""24.781885060""","=""""","=""0.000000025""","=""-0.01272594""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4D""","=""5/2""","=""""","=""24.791840619""","=""""","=""0.000000025""","=""0.00995556""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4D""","=""3/2""","=""""","=""24.81564826""","=""""","=""0.00000004""","=""0.02380764""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4D""","=""1/2""","=""""","=""24.84723130""","=""""","=""0.00000005""","=""0.03158304""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6s""","=""2P""","=""3/2""","=""""","=""24.800842727""","=""""","=""0.000000025""","=""-0.04638857""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6s""","=""2P""","=""1/2""","=""""","=""24.87417696""","=""""","=""0.00000004""","=""0.07333423""","=""""","=""L15349"""
"=""3s2.3p4.(1D).4d""","=""2F""","=""7/2""","=""""","=""24.814064898""","=""""","=""0.000000025""","=""-0.06011206""","=""""","=""L15349"""
"=""3s2.3p4.(1D).4d""","=""2F""","=""5/2""","=""""","=""24.82597075""","=""""","=""0.00000004""","=""0.01190585""","=""0.862""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4F""","=""9/2""","=""""","=""24.845578706""","=""""","=""0.000000025""","=""0.01960796""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4F""","=""7/2""","=""""","=""24.90601840""","=""""","=""0.00000004""","=""0.06043969""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4F""","=""5/2""","=""""","=""24.96441882""","=""""","=""0.00000004""","=""0.05840042""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4F""","=""3/2""","=""""","=""25.01018340""","=""""","=""0.00000004""","=""0.04576458""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4P""","=""1/2""","=""""","=""24.92458926""","=""""","=""0.00000009""","=""-0.08559414""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4P""","=""3/2""","=""""","=""24.96363470""","=""""","=""0.00000004""","=""0.03904544""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""4P""","=""5/2""","=""""","=""25.017761960""","=""""","=""0.000000025""","=""0.05412726""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""2F""","=""7/2""","=""""","=""24.996318074""","=""""","=""0.000000025""","=""-0.02144389""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""2F""","=""5/2""","=""""","=""25.064142489""","=""""","=""0.000000025""","=""0.06782442""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""4P*""","=""5/2""","=""""","=""25.063301207""","=""""","=""0.000000025""","=""-0.00084128""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""4P*""","=""3/2""","=""""","=""25.076257320""","=""""","=""0.000000025""","=""0.01295611""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""4P*""","=""1/2""","=""""","=""25.09695279""","=""""","=""0.00000004""","=""0.02069547""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""4D*""","=""7/2""","=""""","=""25.098108804""","=""""","=""0.000000025""","=""0.00115601""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""4D*""","=""3/2""","=""""","=""25.102730005""","=""""","=""0.000000025""","=""0.00462120""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""4D*""","=""5/2""","=""""","=""25.11230570""","=""""","=""0.00000004""","=""0.00957569""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5p""","=""2P*""","=""3/2""","=""""","=""25.169760115""","=""""","=""0.000000025""","=""0.05745441""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5p""","=""2P*""","=""1/2""","=""""","=""25.24248286""","=""""","=""0.00000004""","=""0.07272275""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5p""","=""2F*""","=""5/2""","=""""","=""25.18754647""","=""""","=""0.00000005""","=""-0.05493639""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5p""","=""2F*""","=""7/2""","=""""","=""25.193287976""","=""""","=""0.000000025""","=""0.00574151""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""2D*""","=""3/2""","=""""","=""25.211570947""","=""""","=""0.000000025""","=""0.01828297""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""2D*""","=""5/2""","=""""","=""25.231017595""","=""""","=""0.000000025""","=""0.01944665""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""2P*""","=""3/2""","=""""","=""25.259414577""","=""""","=""0.000000025""","=""0.02839698""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""2P*""","=""1/2""","=""""","=""25.26633095""","=""""","=""0.00000007""","=""0.00691637""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""4S*""","=""3/2""","=""""","=""25.282631498""","=""""","=""0.000000025""","=""0.01630055""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5p""","=""2D*""","=""3/2""","=""""","=""25.30688090""","=""""","=""0.00000004""","=""0.02424940""","=""""","=""L15349"""
"=""3s2.3p4.(1D).5p""","=""2D*""","=""5/2""","=""""","=""25.30939846""","=""""","=""0.00000006""","=""0.00251756""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""2D""","=""3/2""","=""""","=""25.34451490""","=""""","=""0.00000025""","=""0.0351164""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""2D""","=""5/2""","=""""","=""25.3653896""","=""""","=""0.0000015""","=""0.0208747""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""2P""","=""1/2""","=""""","=""25.35663454""","=""""","=""0.00000025""","=""-0.0087551""","=""""","=""L15349"""
"=""3s2.3p4.(3P).5d""","=""2P""","=""3/2""","=""""","=""25.44422467""","=""""","=""0.00000025""","=""0.0875901""","=""""","=""L15349"""
"=""3s2.3p4.(3P).6p""","=""2S*""","=""1/2""","=""""","=""25.40801331""","=""""","=""0.00000005""","=""-0.0362114""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5f""","=""2[4]*""","=""9/2""","=""""","=""25.40905473""","=""""","=""0.00000004""","=""0.00104142""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5f""","=""2[4]*""","=""7/2""","=""""","=""25.41070124""","=""""","=""0.00000004""","=""0.00164651""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""5/2""","=""""","=""25.41398919""","=""""","=""0.00000004""","=""0.00328795""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""7/2""","=""""","=""25.41628630""","=""""","=""0.00000004""","=""0.00229711""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""3/2""","=""""","=""25.42374234""","=""""","=""0.00000006""","=""0.00745604""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""5/2""","=""""","=""25.42657193""","=""""","=""0.00000007""","=""0.00282959""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5f""","=""2[5]*""","=""11/2""","=""""","=""25.42923159""","=""""","=""0.00000006""","=""0.00265966""","=""""","=""L15349"""
"=""3s2.3p4.(3P<2>).5f""","=""2[5]*""","=""9/2""","=""""","=""25.42970831""","=""""","=""0.00000004""","=""0.00047672""","=""""","=""L15349"""
