Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6p5""","=""2P*""","=""3/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L8672"""
"=""Ac VI (6p4 3P<2>)""","=""Limit""","=""---""","=""(""","=""55.0""","="")""","=""1.9""","=""""","=""L8672c99"""
