Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""5f.6d.(3G*).7p""","=""""","=""11/2""","=""""","=""5.77215875""","=""""","=""0.00000010""","=""0.0160609""","=""""","=""  32  5f.6d.(3G*).7p 4H           :    20  5f.6d.(3H*).7p    4G    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""5.77534529""","=""""","=""0.00000014""","=""0.0031865""","=""1.018""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""5.77805923""","=""""","=""0.00000009""","=""0.0027139""","=""1.112""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""5.79083774""","=""""","=""0.00000011""","=""0.0127785""","=""1.081""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.(3G*).7p""","=""""","=""11/2""","=""""","=""5.81009626""","=""""","=""0.00000009""","=""0.0192585""","=""1.15""","=""  12  5f.6d.(3G*).7p 4H           :    12  5f2.(1I).6d       2I    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""5.81517343""","=""""","=""0.00000014""","=""0.0050772""","=""1.143""","=""                                                                   ""","=""L18702,L2372"""
"=""5f.6d.(3H*).7p""","=""""","=""13/2""","=""""","=""5.81619565""","=""""","=""0.00000010""","=""0.0010222""","=""1.18""","=""  26  5f.6d.(3H*).7p 4H           :    22  5f.6d.(3H*).7p    2I    ""","=""L18702,L2372"""
"=""5f2.6d""","=""""","=""3/2""","=""""","=""5.81928034""","=""""","=""0.00000016""","=""0.0030847""","=""0.956""","=""                                                                   ""","=""L18702,L15928"""
"=""5f.6d.(3D*).7p""","=""""","=""1/2""","=""""","=""5.8453295""","=""""","=""0.0000003""","=""0.0260492""","=""""","=""  19  5f.6d.(3D*).7p 4D           :    18  5f.6d.(3D*).7p    4P    ""","=""L18702,L2372"""
"=""5f.6d.7p""","=""""","=""3/2""","=""""","=""5.84568117""","=""""","=""0.00000025""","=""0.0003517""","=""1.09 ""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""5.84850527""","=""""","=""0.00000011""","=""0.0028241""","=""1.15""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""5.86747635""","=""""","=""0.00000012""","=""0.0189711""","=""1.189""","=""                                                                   ""","=""L18702,L2372"""
"=""6d2.(1G).7p""","=""2H*""","=""11/2""","=""""","=""5.88506772""","=""""","=""0.00000012""","=""0.0175914""","=""1.13""","=""  83                              :     6  5f.6d.(1H*).7s    2H    ""","=""L18702,L2372"""
"=""5f.6d.(3G*).7p""","=""""","=""11/2""","=""""","=""5.9109527""","=""""","=""0.0000005""","=""0.0258850""","=""1.15""","=""  17  5f.6d.(3G*).7p 2H           :    14  5f2.(3H).6d       4G    ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""5.91795207""","=""""","=""0.00000015""","=""0.0069994""","=""1.1 ""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d""","=""""","=""3/2""","=""""","=""5.93507441""","=""""","=""0.00000021""","=""0.0171223""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""5.93529557""","=""""","=""0.00000014""","=""0.0002212""","=""1.194""","=""                                                                   ""","=""L18702,L15928"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""5.95209269""","=""""","=""0.00000010""","=""0.0167971""","=""1.13""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""5.98825009""","=""""","=""0.00000010""","=""0.0361574""","=""1.07""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""5.99101566""","=""""","=""0.00000015""","=""0.0027656""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""7/2""","=""""","=""6.00742024""","=""""","=""0.00000015""","=""0.0164046""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.01224460""","=""""","=""0.00000017""","=""0.0048244""","=""""","=""                                                                   ""","=""L18702,L2372"""
"=""6d.7s.(1D).7p""","=""*""","=""1/2""","=""""","=""6.01720757""","=""""","=""0.00000007""","=""0.0049630""","=""0.717""","=""  30  6d.7s.(1D).7p 2P*           :    24  6d.7s.(3D).7p     2P*   ""","=""L18702,u38"""
"=""5f.6d.(3G*).7p""","=""""","=""13/2""","=""""","=""6.02714785""","=""""","=""0.00000017""","=""0.0099403""","=""1.08""","=""  49  5f.6d.(3G*).7p 4H           :    17  5f2.(1G).6d       2I    ""","=""L18702,L2372"""
"=""5f.6d.7p""","=""""","=""3/2""","=""""","=""6.03678399""","=""""","=""0.00000021""","=""0.0096361""","=""0.922""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d""","=""""","=""3/2""","=""""","=""6.05265703""","=""""","=""0.00000019""","=""0.0158730""","=""0.956""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""9/2""","=""""","=""6.05600340""","=""""","=""0.00000010""","=""0.0033464""","=""1.1 ""","=""                                                                   ""","=""L18702,L2372"""
"=""5f2.6d+5f.6d.7p""","=""""","=""5/2""","=""""","=""6.08375714""","=""""","=""0.00000019""","=""0.0277537""","=""""","=""                                                                   ""","=""L18702,L2372"""
