Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s.2p.(3P*).4d""","=""4D*""","=""7/2""","=""""","=""104.27827""","=""""","=""""","=""0.0260""","="""""
"=""2s.2p.(3P*).4f""","=""2F""","=""5/2""","=""""","=""104.2640""","=""""","=""""","=""-0.0143""","="""""
"=""2s.2p.(3P*).4f""","=""2F""","=""7/2""","=""""","=""104.2640""","=""""","=""""","=""0.000""","="""""
"=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""","=""""","=""104.3449""","=""""","=""""","=""0.081""","="""""
"=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""","=""""","=""104.3569""","=""""","=""""","=""0.012""","="""""
"=""2s.2p.(3P*).4d""","=""4P*""","=""1/2""","=""""","=""104.3674""","=""""","=""""","=""0.011""","="""""
"=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""","=""""","=""104.3798""","=""""","=""""","=""0.012""","="""""
"=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""","=""""","=""104.42048""","=""""","=""""","=""0.0407""","="""""
"=""2s.2p.(3P*).4f""","=""4D""","=""5/2""","=""""","=""104.5171""","=""""","=""""","=""0.0966""","="""""
"=""2s.2p.(3P*).4f""","=""4D""","=""7/2""","=""""","=""104.5171""","=""""","=""""","=""0.000""","="""""
"=""2s2.6d""","=""2D""","=""5/2""","=""""","=""104.5803""","=""""","=""""","=""0.063""","="""""
"=""2s2.6d""","=""2D""","=""3/2""","=""""","=""104.5803""","=""""","=""""","=""0.000""","="""""
"=""2p2.(1D).3p""","=""2F*""","=""5/2""","=""""","=""104.6565""","=""""","=""""","=""0.076""","="""""
"=""2p2.(1D).3p""","=""2F*""","=""7/2""","=""""","=""104.6756""","=""""","=""""","=""0.019""","="""""
"=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""","=""""","=""105.0774""","=""""","=""""","=""0.402""","="""""
"=""2s.2p.(3P*).4d""","=""2F*""","=""7/2""","=""""","=""105.1159""","=""""","=""""","=""0.038""","="""""
"=""2s.2p.(3P*).4f""","=""2G""","=""7/2""","=""""","=""105.0819""","=""""","=""""","=""-0.034""","="""""
"=""2s.2p.(3P*).4f""","=""2G""","=""9/2""","=""""","=""105.0819""","=""""","=""""","=""0.000""","="""""
"=""2s.2p.(3P*).4f""","=""4G""","=""5/2""","=""""","=""105.3209""","=""""","=""""","=""0.239""","="""""
"=""2s.2p.(3P*).4f""","=""4G""","=""7/2""","=""""","=""105.3209""","=""""","=""""","=""0.000""","="""""
"=""2s.2p.(3P*).4f""","=""4G""","=""9/2""","=""""","=""105.3209""","=""""","=""""","=""0.000""","="""""
"=""2s.2p.(3P*).4f""","=""4G""","=""11/2""","=""""","=""105.3209""","=""""","=""""","=""0.000""","="""""
"=""2p2.(3P).3d""","=""2P""","=""3/2""","=""""","=""105.7629""","=""""","=""""","=""0.442""","="""""
"=""2p2.(3P).3d""","=""2P""","=""1/2""","=""""","=""105.8133""","=""""","=""""","=""0.050""","="""""
"=""2p2.(1D).3p""","=""2D*""","=""5/2""","=""""","=""106.0029""","=""""","=""""","=""0.190""","="""""
"=""2p2.(1D).3p""","=""2D*""","=""3/2""","=""""","=""106.0029""","=""""","=""""","=""0.000""","="""""
"=""2p2.(3P).3d""","=""4P""","=""5/2""","=""""","=""106.64846""","=""""","=""""","=""0.6456""","="""""
"=""2p2.(3P).3d""","=""4P""","=""3/2""","=""""","=""106.67424""","=""""","=""""","=""0.0258""","="""""
"=""2p2.(3P).3d""","=""4P""","=""1/2""","=""""","=""106.68565""","=""""","=""""","=""0.0114""","="""""
"=""2p2.(1D).3d""","=""2D""","=""3/2""","=""""","=""108.3503""","=""""","=""""","=""1.6647""","="""""
"=""2p2.(1D).3d""","=""2D""","=""5/2""","=""""","=""108.3503""","=""""","=""""","=""0.000""","="""""
"=""2p2.(1D).3d""","=""2F""","=""5/2""","=""""","=""109.1448""","=""""","=""""","=""0.794""","="""""
"=""2p2.(1D).3d""","=""2F""","=""7/2""","=""""","=""109.1448""","=""""","=""""","=""0.000""","="""""
"=""2p2.(1D).3d""","=""2P""","=""1/2""","=""""","=""109.4694""","=""""","=""""","=""0.325""","="""""
"=""2p2.(1D).3d""","=""2P""","=""3/2""","=""""","=""109.4883""","=""""","=""""","=""0.019""","="""""
"=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""","=""""","=""110.5860""","=""""","=""""","=""1.098""","="""""
"=""2s.2p.(3P*).5p""","=""2D""","=""3/2""","=""""","=""111.7701""","=""""","=""""","=""1.184""","="""""
"=""2s.2p.(3P*).5p""","=""2D""","=""5/2""","=""""","=""111.8352""","=""""","=""""","=""0.065""","="""""
"=""2s.2p.(3P*).5d""","=""4D*""","=""7/2""","=""""","=""112.25945""","=""""","=""""","=""0.4243""","="""""
"=""2s.2p.(3P*).5d""","=""4P*""","=""5/2""","=""""","=""112.30451""","=""""","=""""","=""0.0451""","="""""
"=""F VI (2s2 1S<0>)""","=""Limit""","=""---""","=""[""","=""114.249""","=""]""","=""0.006""","=""""","=""L11770"""
"=""2s.2p.(3P*).6d""","=""4D*""","=""7/2""","=""""","=""116.6291""","=""""","=""""","=""2.380""","="""""
"=""2s.2p.(3P*).6d""","=""4P*""","=""5/2""","=""""","=""116.6743""","=""""","=""""","=""0.045""","="""""
"=""2p2.(3P).4d""","=""4P""","=""5/2""","=""""","=""123.7294""","=""""","=""""","=""7.055""","="""""
