Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f11.(4F*).5d.6s2""","=""*""","=""5""","=""""","=""3.1841539""","=""""","=""""","=""0.007761""","=""1.175""","=""  21  5F*                                                                  ""","="""""
"=""4f12.(3H<6>).5d.6s.(1D)""","=""1[7]""","=""7""","=""""","=""3.1870146""","=""""","=""""","=""0.002861""","=""1.125""","=""  96                                                                       ""","="""""
"=""4f11.5d.6s2""","=""*""","=""4""","=""""","=""3.1930807""","=""""","=""""","=""0.006066""","=""0.955""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""7""","=""""","=""3.2063841""","=""""","=""""","=""0.013303""","=""1.275""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d2.(3P) (6I*).6s""","=""7I*""","=""9""","=""""","=""3.2066595""","=""""","=""""","=""0.000275""","=""""","=""  91                                                                       ""","="""""
"=""4f11.(4I*).5d2.(3F) (4L*).6s""","=""*""","=""9""","=""""","=""3.2077112""","=""""","=""""","=""0.001052""","=""""","=""  23  5L*                                                                  ""","="""""
"=""4f12.(3H).6s.6p""","=""*""","=""6""","=""""","=""3.2087450""","=""""","=""""","=""0.001034""","=""1.150""","=""                                                                           ""","="""""
"=""4f12.(3H<6>).5d.6s.(1D)""","=""1[6]""","=""6""","=""""","=""3.2105636""","=""""","=""""","=""0.001819""","=""1.160""","=""  90                                                                       ""","="""""
"=""4f11.(4I*<13/2>).6s2.6p<3/2>""","=""(13/2,3/2)""","=""8""","=""""","=""3.2164696""","=""""","=""""","=""0.005906""","=""1.160""","=""  99                                                                       ""","="""""
"=""4f11.(4I*<13/2>).6s2.6p<3/2>""","=""(13/2,3/2)""","=""5""","=""""","=""3.2284118""","=""""","=""""","=""0.011942""","=""1.075""","=""  85                                                                       ""","="""""
"=""4f11.(4I*<13/2>).6s2.6p<3/2>""","=""(13/2,3/2)""","=""6""","=""""","=""3.2494996""","=""""","=""""","=""0.021088""","=""1.065""","=""  84             :    10                          (4I*<11/2>) (11/2,1/2)   ""","="""""
"=""4f11.(4I*<13/2>).6s2.6p<3/2>""","=""(13/2,3/2)""","=""7""","=""""","=""3.2572186""","=""""","=""""","=""0.007719""","=""1.145""","=""  98                                                                       ""","="""""
"=""4f12.(3H).6s.6p""","=""*""","=""4""","=""""","=""3.2257228""","=""""","=""""","=""-0.031496""","=""0.920""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d2.(3P) (6I*).6s""","=""*""","=""8""","=""""","=""3.2351543""","=""""","=""""","=""0.009432""","=""""","=""  40  7I*        :    32                          (4I*)(3P) (6H*) 7H*      ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""9""","=""""","=""3.2359380""","=""""","=""""","=""0.000784""","=""1.175""","=""                                                                           ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""7""","=""""","=""3.2405473""","=""""","=""""","=""0.004609""","=""1.305""","=""                                                                           ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D)""","=""""","=""3""","=""""","=""3.2427405""","=""""","=""""","=""0.002193""","=""""","=""  32  3[3]       :    17                          (3F<4>)(3D) 3[2]         ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D)""","=""""","=""4""","=""""","=""3.2439829""","=""""","=""""","=""0.001242""","=""""","=""  36  3[4]       :    27                          (3H<5>)(1D) 1[4]         ""","="""""
"=""4f12.(3H).6s.6p.(3P*)""","=""*""","=""5""","=""""","=""3.2482418""","=""""","=""""","=""0.004259""","=""1.045""","=""  48  5H*                                                                  ""","="""""
"=""4f12.(3H).6s.6p.(3P*)""","=""*""","=""6""","=""""","=""3.2529739""","=""""","=""""","=""0.004732""","=""1.160""","=""  38  5H*                                                                  ""","="""""
"=""4f11.(4I*).5d.6s.6p""","=""""","=""8""","=""""","=""3.2568263""","=""""","=""""","=""0.003852""","=""1.125""","=""                                                                           ""","="""""
"=""""","=""*""","=""8""","=""""","=""3.2829731""","=""""","=""""","=""0.026147""","=""""","=""                                                                           ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D)""","=""""","=""5""","=""""","=""3.2922765""","=""""","=""""","=""0.009303""","=""1.200""","=""  33  3[5]       :    28                          (3F<4>)(3D) 3[4]         ""","="""""
"=""4f11.(4S*).5d.6s2""","=""*""","=""3""","=""""","=""3.2960985""","=""""","=""""","=""0.003822""","=""1.360""","=""  44  5D*                                                                  ""","="""""
"=""4f11.(4I*).5d2.(3F) (6F*).6s""","=""5F*""","=""5""","=""""","=""3.3054189""","=""""","=""""","=""0.009320""","=""1.365""","=""  62             :    17                          (4I*)(3F) (6F*) 7F*      ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D)""","=""3[5]""","=""6""","=""""","=""3.3130140""","=""""","=""""","=""0.007595""","=""1.235""","=""  50             :    13                          (3F<4>)(3D) 3[6]         ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D)""","=""3[5]""","=""4""","=""""","=""3.3468231""","=""""","=""""","=""0.033809""","=""""","=""  50             :    16                          (1G<4>)(3D) 3[5]         ""","="""""
