Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""6d4""","=""""","=""0""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13544"""
"=""Hs VI (6d3 <3/2>)""","=""Limit""","=""---""","=""[""","=""51.2""","=""]""","=""0.5""","=""""","=""L13544"""
