Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d2.(3F).4s.4p.(3P*)""","=""v 3G*""","=""5""","=""""","=""8.7071374""","=""""","=""0.0000004""","=""0.0391510""","=""""","=""  94                                                ""","=""L20009"""
"=""3d3.(4F).5s""","=""3F""","=""2""","=""""","=""8.7304145""","=""""","=""0.0000003""","=""0.0232771""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(4F).5s""","=""3F""","=""3""","=""""","=""8.75698314""","=""""","=""0.00000019""","=""0.0265686""","=""1.06""","=""  99                                                ""","=""L20009,L8201"""
"=""3d3.(4F).5s""","=""3F""","=""4""","=""""","=""8.79030199""","=""""","=""0.00000021""","=""0.0333188""","=""1.23""","=""  99                                                ""","=""L20009,L8201"""
"=""3d2.(3F).4s.4p.(3P*)""","=""1D*""","=""2""","=""""","=""8.7933864""","=""""","=""0.0000004""","=""0.0030844""","=""""","=""  80         :    10  3d2.(3P).4s.4p.(3P*) 1D*      ""","=""L20009"""
"=""3d2.(3F).4s.4p.(3P*)""","=""1F*""","=""3""","=""""","=""8.7949592""","=""""","=""0.0000004""","=""0.0015728""","=""""","=""  75         :    17  3d3.(2F).4p          1F*      ""","=""L20009"""
"=""3d3.(4F).4d""","=""e 5H""","=""3""","=""""","=""8.98248161""","=""""","=""0.00000024""","=""0.1875224""","=""""","=""  98                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""e 5H""","=""4""","=""""","=""8.99521433""","=""""","=""0.00000022""","=""0.0127327""","=""""","=""  98                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""e 5H""","=""5""","=""""","=""9.0112775""","=""""","=""0.0000004""","=""0.0160632""","=""""","=""  98                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""e 5H""","=""6""","=""""","=""9.0307089""","=""""","=""0.0000003""","=""0.0194314""","=""""","=""  98                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""e 5H""","=""7""","=""""","=""9.0534679""","=""""","=""0.0000003""","=""0.0227590""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""e 5P""","=""1""","=""""","=""8.9911635""","=""""","=""0.0000004""","=""-0.0623044""","=""""","=""  99                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""e 5P""","=""2""","=""""","=""9.01054188""","=""""","=""0.00000019""","=""0.0193784""","=""""","=""  98                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""e 5P""","=""3""","=""""","=""9.03956360""","=""""","=""0.00000019""","=""0.0290217""","=""""","=""  98                                                ""","=""L20009"""
"=""3d3.(4F).4d""","=""5F""","=""1""","=""""","=""9.0309280""","=""""","=""0.0000003""","=""-0.0086356""","=""""","=""  91         :     7  3d3.(4F).4d          3D       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5F""","=""2""","=""""","=""9.05423277""","=""""","=""0.00000019""","=""0.0233048""","=""""","=""  69         :    28  3d3.(4F).4d          5G       ""","=""L20009"""
"=""3d3.(4F).4d""","=""5F""","=""3""","=""""","=""9.06899097""","=""""","=""0.00000017""","=""0.0147582""","=""""","=""  61         :    37  3d3.(4F).4d          5G       ""","=""L20009"""
