Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""2s2.2p.(2P*<1/2>).5g""","=""2[9/2]*""","=""4""","=""""","=""27.421260""","=""""","=""""","=""0.00045""","="""""
"=""2s2.2p.(2P*<1/2>).5g""","=""2[9/2]*""","=""5""","=""""","=""27.421284""","=""""","=""""","=""0.00002""","="""""
"=""2s2.2p.(2P*<3/2>).5f""","=""2[7/2]""","=""3""","=""""","=""27.428609""","=""""","=""""","=""0.00733""","="""""
"=""2s2.2p.(2P*<3/2>).5f""","=""2[7/2]""","=""4""","=""""","=""27.429262""","=""""","=""""","=""0.00065""","="""""
"=""2s2.2p.5d""","=""1P*""","=""1""","=""""","=""27.431029""","=""""","=""""","=""0.00177""","="""""
"=""2s2.2p.(2P*<3/2>).5f""","=""2[5/2]""","=""3""","=""""","=""27.436750""","=""""","=""""","=""0.00572""","="""""
"=""2s2.2p.(2P*<3/2>).5f""","=""2[5/2]""","=""2""","=""""","=""27.437237""","=""""","=""""","=""0.00049""","="""""
"=""2s2.2p.(2P*<3/2>).5f""","=""2[9/2]""","=""5""","=""""","=""27.437839""","=""""","=""""","=""0.00060""","="""""
"=""2s2.2p.(2P*<3/2>).5f""","=""2[9/2]""","=""4""","=""""","=""27.439081""","=""""","=""""","=""0.00124""","="""""
"=""2s2.2p.(2P*<3/2>).5g""","=""2[9/2]*""","=""4""","=""""","=""27.440525""","=""""","=""""","=""0.00144""","="""""
"=""2s2.2p.(2P*<3/2>).5g""","=""2[9/2]*""","=""5""","=""""","=""27.440537""","=""""","=""""","=""0.00001""","="""""
"=""2s2.2p.(2P*<3/2>).5g""","=""2[7/2]*""","=""3""","=""""","=""27.443011""","=""""","=""""","=""0.00247""","="""""
"=""2s2.2p.(2P*<3/2>).5g""","=""2[7/2]*""","=""4""","=""""","=""27.443034""","=""""","=""""","=""0.00002""","="""""
"=""2s2.2p.(2P*<3/2>).5f""","=""2[3/2]""","=""1""","=""""","=""27.444104""","=""""","=""""","=""0.00107""","="""""
"=""2s2.2p.(2P*<3/2>).5f""","=""2[3/2]""","=""2""","=""""","=""27.444457""","=""""","=""""","=""0.00035""","="""""
"=""2s2.2p.(2P*<3/2>).5g""","=""2[11/2]*""","=""5""","=""""","=""27.445636""","=""""","=""""","=""0.00118""","="""""
"=""2s2.2p.(2P*<3/2>).5g""","=""2[11/2]*""","=""6""","=""""","=""27.445638""","=""""","=""""","=""0.00000""","="""""
"=""2s2.2p.(2P*<3/2>).5g""","=""2[5/2]*""","=""2""","=""[""","=""27.44766""","=""]""","=""""","=""0.00202""","="""""
"=""2s2.2p.(2P*<3/2>).5g""","=""2[5/2]*""","=""3""","=""[""","=""27.44766""","=""]""","=""""","=""0.0000""","="""""
"=""2s2.2p.6s""","=""3P*""","=""0""","=""""","=""""","=""""","=""""","=""""","="""""
"=""2s2.2p.6s""","=""3P*""","=""1""","=""""","=""27.616756""","=""""","=""""","=""""","="""""
"=""2s2.2p.6s""","=""3P*""","=""2""","=""""","=""27.633399""","=""""","=""""","=""0.01664""","="""""
"=""2s.2p2.(4P).3p""","=""3S*""","=""1""","=""""","=""27.657034""","=""""","=""""","=""0.02363""","="""""
"=""2s2.2p.6s""","=""1P*""","=""1""","=""""","=""27.661100""","=""""","=""""","=""0.00407""","="""""
"=""2s.2p2.(4P).3p""","=""5D*""","=""0""","=""""","=""27.728235""","=""""","=""""","=""0.06714""","="""""
