Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""""","=""471*""","=""3""","=""""","=""5.848233""","=""""","=""""","=""0.03949""","=""1.093""","=""L3466"""
"=""""","=""472*""","=""4""","=""""","=""5.862087""","=""""","=""""","=""0.01385""","=""1.198""","=""L3466"""
"=""""","=""475*""","=""2""","=""""","=""5.891061""","=""""","=""""","=""0.02897""","=""1.292""","=""L3466"""
"=""""","=""475*""","=""1""","=""""","=""5.901154""","=""""","=""""","=""0.01009""","=""""","=""L3466"""
"=""""","=""478*""","=""0""","=""""","=""5.926562""","=""""","=""""","=""0.02541""","=""""","=""L3466"""
"=""""","=""478*""","=""3""","=""""","=""5.929595""","=""""","=""""","=""0.00303""","=""1.198""","=""L3466"""
"=""""","=""478*""","=""6""","=""""","=""5.930133""","=""""","=""""","=""0.00054""","=""1.300""","=""L2960"""
"=""""","=""480*""","=""0""","=""""","=""5.959239""","=""""","=""""","=""0.02911""","=""""","=""L3466"""
"=""""","=""481*""","=""2""","=""""","=""5.971877""","=""""","=""""","=""0.01264""","=""""","=""L3466"""
"=""""","=""482*""","=""2""","=""""","=""5.978904""","=""""","=""""","=""0.00703""","=""1.448""","=""L3466"""
"=""""","=""484*""","=""4""","=""""","=""6.009557""","=""""","=""""","=""0.03065""","=""1.268""","=""L3466"""
"=""""","=""486*""","=""2""","=""""","=""6.033883""","=""""","=""""","=""0.02433""","=""1.137""","=""L3466"""
"=""""","=""487*""","=""1""","=""""","=""6.047498""","=""""","=""""","=""0.01361""","=""0.750""","=""L3466"""
"=""""","=""489*""","=""3""","=""""","=""6.070596""","=""""","=""""","=""0.02310""","=""1.275""","=""L3466"""
"=""""","=""490*""","=""5""","=""""","=""6.082067""","=""""","=""""","=""0.01147""","=""1.212""","=""L2960"""
"=""""","=""490*""","=""2""","=""""","=""6.085199""","=""""","=""""","=""0.00313""","=""1.33""","=""L3466"""
"=""""","=""495*""","=""3""","=""""","=""6.141716""","=""""","=""""","=""0.05652""","=""1.318""","=""L3466"""
"=""""","=""495*""","=""2""","=""""","=""6.148736""","=""""","=""""","=""0.00702""","=""1.63""","=""L3466"""
"=""""","=""496*""","=""3""","=""""","=""6.155394""","=""""","=""""","=""0.00666""","=""1.045""","=""L3466"""
"=""""","=""498*""","=""1""","=""""","=""6.185203""","=""""","=""""","=""0.02981""","=""2.023""","=""L3466"""
"=""""","=""499*""","=""4""","=""""","=""6.191501""","=""""","=""""","=""0.00630""","=""""","=""L3466"""
"=""""","=""510*""","=""3""","=""""","=""6.332354""","=""""","=""""","=""0.14085""","=""1.156""","=""L3466"""
"=""""","=""511*""","=""2""","=""""","=""6.347659""","=""""","=""""","=""0.01531""","=""1.363""","=""L3466"""
"=""""","=""513*""","=""1""","=""""","=""6.363659""","=""""","=""""","=""0.01600""","=""1.052""","=""L3466"""
"=""""","=""515*""","=""2""","=""""","=""6.389428""","=""""","=""""","=""0.02577""","=""1.317""","=""L3466"""
"=""""","=""521*""","=""3""","=""""","=""6.462208""","=""""","=""""","=""0.07278""","=""1.088""","=""L3466"""
"=""""","=""521*""","=""1""","=""""","=""6.466490""","=""""","=""""","=""0.00428""","=""1.618""","=""L3466"""
"=""""","=""525*""","=""3""","=""""","=""6.519140""","=""""","=""""","=""0.05265""","=""1.403""","=""L3466"""
"=""""","=""528*""","=""1""","=""""","=""6.549407""","=""""","=""""","=""0.03027""","=""0.930""","=""L3466"""
"=""""","=""534*""","=""3""","=""""","=""6.628904""","=""""","=""""","=""0.07950""","=""1.226""","=""L3466"""
"=""""","=""536*""","=""2""","=""""","=""6.651110""","=""""","=""""","=""0.02221""","=""1.339""","=""L3466"""
"=""""","=""545*""","=""2""","=""""","=""6.761327""","=""""","=""""","=""0.11022""","=""1.035""","=""L3466"""
"=""""","=""546*""","=""3""","=""""","=""6.775589""","=""""","=""""","=""0.01426""","=""0.935""","=""L3466"""
"=""""","=""551*""","=""3""","=""""","=""6.835046""","=""""","=""""","=""0.05946""","=""1.250""","=""L3466"""
"=""""","=""555*""","=""3""","=""""","=""6.886468""","=""""","=""""","=""0.05142""","=""1.46""","=""L3466"""
"=""""","=""560*""","=""2""","=""""","=""6.945440""","=""""","=""""","=""0.05897""","=""0.991""","=""L3466"""
"=""""","=""561*""","=""4""","=""""","=""6.960782""","=""""","=""""","=""0.01534""","=""1.26""","=""L3466"""
"=""""","=""567*""","=""4""","=""""","=""7.036468""","=""""","=""""","=""0.07569""","=""1.22""","=""L3466"""
"=""Ta III (5d3 4F<3/2>)""","=""Limit""","=""---""","=""[""","=""16.2""","=""]""","=""0.5""","=""""","=""""","=""L16139"""
