Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3d9.(2D<5/2>).8s""","=""2[5/2]""","=""2""","=""""","=""18.6946417""","=""""","=""0.0000004""","=""0.0049046""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[1/2]*""","=""1""","=""""","=""18.7416224""","=""""","=""0.0000009""","=""0.0469807""","=""""","=""  63                                    :    21  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[1/2]*""","=""0""","=""""","=""18.7621893""","=""""","=""0.0000010""","=""0.020567""","=""""","=""  98                                    :     1  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[11/2]*""","=""5""","=""""","=""18.7677770""","=""""","=""0.0000005""","=""0.005588""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[11/2]*""","=""6""","=""""","=""18.7684413""","=""""","=""0.0000006""","=""0.0006643""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[3/2]*""","=""1""","=""""","=""18.7679642""","=""""","=""0.0000007""","=""-0.0004771""","=""""","=""  96                                    :     3  3d9.(2D<5/2>).6f     2[1/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[3/2]*""","=""2""","=""""","=""18.7681475""","=""""","=""0.0000005""","=""0.0001833""","=""""","=""  52                                    :    46  3d9.(2D<5/2>).6f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[5/2]*""","=""3""","=""""","=""18.7715326""","=""""","=""0.0000005""","=""0.0033851""","=""""","=""  71                                    :    28  3d9.(2D<5/2>).6f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[5/2]*""","=""2""","=""""","=""18.7716964""","=""""","=""0.0000005""","=""0.0001638""","=""""","=""  53                                    :    44  3d9.(2D<5/2>).6f     2[3/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[7/2]*""","=""4""","=""""","=""18.7735661""","=""""","=""0.0000005""","=""0.0018697""","=""""","=""  90                                    :    10  3d9.(2D<5/2>).6f     2[9/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[7/2]*""","=""3""","=""""","=""18.7764025""","=""""","=""0.0000007""","=""0.0028364""","=""""","=""  70                                    :    27  3d9.(2D<5/2>).6f     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[9/2]*""","=""4""","=""""","=""18.7739094""","=""""","=""0.0000005""","=""-0.0024931""","=""""","=""  90                                    :    10  3d9.(2D<5/2>).6f     2[7/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6f""","=""2[9/2]*""","=""5""","=""""","=""18.7740662""","=""""","=""0.0000005""","=""0.0001568""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).8p""","=""2[3/2]*""","=""1""","=""""","=""18.7742131""","=""""","=""0.0000005""","=""0.0001469""","=""""","=""  33  3d9.(2D<5/2>).6f 2[1/2]*          :    36  3d8.4s.4p                     ""","=""L19804"""
"=""3d9.(2D<5/2>).8p""","=""2[3/2]*""","=""2""","=""""","=""18.852390""","=""""","=""0.000004""","=""0.078177""","=""""","=""  53                                    :    21  3d9.(2D<5/2>).8p     2[5/2]*  ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[3/2]""","=""1""","=""""","=""18.7761783""","=""""","=""0.0000010""","=""-0.076212""","=""""","="" 100                                    :                                      ""","=""L19804"""
"=""3d9.(2D<5/2>).6g""","=""2[3/2]""","=""2""","=""""","=""18.7761891""","=""""","=""0.0000007""","=""0.000011""","=""""","="" 100                                    :                                      ""","=""L19804"""
