Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""4f12.(3F<4>).5d.6s.(3D<2>)""","=""(4,2)""","=""3""","=""""","=""3.327436""","=""""","=""""","=""0.01589""","=""1.085""","=""                                           ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D<2>)""","=""(4,2)""","=""5""","=""""","=""3.331170""","=""""","=""""","=""0.00373""","=""0.91""","=""                                           ""","="""""
"=""4f13.6p""","=""""","=""3""","=""""","=""3.221112""","=""""","=""""","=""-0.11006""","=""1.26""","=""  55         :    45  4f12.5d.6s           ""","=""L3974"""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""3.294838""","=""""","=""""","=""0.07373""","=""1.057""","=""  55         :    45  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""3.348738""","=""""","=""""","=""0.05390""","=""1.19""","=""  80         :    19  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""3.379117""","=""""","=""""","=""0.03038""","=""1.084""","=""  83         :    15  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""3.384123""","=""""","=""""","=""0.00501""","=""1.045""","=""  98         :     2  4f13.6p              ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D<1>)""","=""(5,1)""","=""6""","=""""","=""3.421787""","=""""","=""""","=""0.03766""","=""0.955""","=""  67                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""3.434662""","=""""","=""""","=""0.01287""","=""1.10""","=""  90         :     9  4f13.6p              ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D<2>)""","=""(5,2)""","=""7""","=""""","=""3.483374""","=""""","=""""","=""0.04871""","=""""","=""  51                                       ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D<3>)""","=""(4,3)""","=""6""","=""""","=""3.483481""","=""""","=""""","=""0.00011""","=""""","=""  45                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""3.504770""","=""""","=""""","=""0.02129""","=""1.11""","=""  94         :     5  4f13.6p              ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D<3>)""","=""(4,3)""","=""5""","=""""","=""3.505817""","=""""","=""""","=""0.00105""","=""1.21""","=""  81                                       ""","="""""
"=""4f13.(2F*<5/2>).5d<3/2>""","=""(5/2,3/2)*""","=""3""","=""""","=""""","=""""","=""""","=""""","=""""","=""  67     or  :    87             (2F*) 3G* ""","="""""
"=""4f13.(2F*<5/2>).5d<3/2>""","=""(5/2,3/2)*""","=""1""","=""""","=""""","=""""","=""""","=""""","=""""","=""  76     or  :    86             (2F*) 1P* ""","="""""
"=""4f13.(2F*<5/2>).5d<3/2>""","=""(5/2,3/2)*""","=""2""","=""""","=""""","=""""","=""""","=""""","=""""","=""  86     or  :    41             (2F*) 1D* ""","="""""
"=""4f13.(2F*<5/2>).5d<3/2>""","=""(5/2,3/2)*""","=""4""","=""""","=""3.579937""","=""""","=""""","=""""","=""""","=""  94     or  :    85             (2F*) 3H* ""","="""""
"=""4f12.5d.6s""","=""""","=""5""","=""""","=""3.580059""","=""""","=""""","=""0.00012""","=""1.18""","=""  65         :    34  4f13.6p              ""","="""""
"=""4f12.(3F<4>).5d.6s.(3D<3>)""","=""(4,3)""","=""7""","=""""","=""3.592433""","=""""","=""""","=""0.01237""","=""""","=""  67                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""3.618279""","=""""","=""""","=""0.02585""","=""1.15""","=""  81         :    18  4f13.6p              ""","="""""
"=""4f13.6p""","=""""","=""2""","=""""","=""3.630967""","=""""","=""""","=""0.01269""","=""0.96""","=""  55         :    45  4f12.5d.6s           ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""3.648233""","=""""","=""""","=""0.01727""","=""1.05""","=""  49         :    48  4f13.6p              ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D<3>)""","=""(5,3)""","=""8""","=""""","=""3.678785""","=""""","=""""","=""0.03055""","=""""","=""  98                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""3.715456""","=""""","=""""","=""0.03667""","=""1.05""","=""  72         :    26  4f13.6p              ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D<1>)""","=""(5,1)""","=""5""","=""""","=""3.744007""","=""""","=""""","=""0.02855""","=""0.95""","=""  49                                       ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D<2>)""","=""(5,2)""","=""6""","=""""","=""3.764292""","=""""","=""""","=""0.02029""","=""""","=""  67                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""3.766288""","=""""","=""""","=""0.00200""","=""1.12""","=""  91         :     8  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""3.782604""","=""""","=""""","=""0.01632""","=""1.25""","=""  40         :    19  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""5""","=""""","=""3.797336""","=""""","=""""","=""0.01473""","=""1.125""","=""  89                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""3.804384""","=""""","=""""","=""0.00705""","=""1.05""","=""  90         :     9  4f13.6p              ""","="""""
"=""4f12.5d2""","=""""","=""4""","=""""","=""3.823768""","=""""","=""""","=""0.01938""","=""1.29""","=""  60         :    32  4f12.5d.6s           ""","="""""
"=""4f12.(3H<4>).5d.6s.(3D<1>)""","=""(4,1)""","=""3""","=""""","=""3.848049""","=""""","=""""","=""0.02428""","=""1.08""","=""  46                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""3.854680""","=""""","=""""","=""0.00663""","=""1.03""","=""  89         :     6  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""3.860339""","=""""","=""""","=""0.00566""","=""0.91""","=""  93         :     2  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""6""","=""""","=""3.883648""","=""""","=""""","=""0.02331""","=""""","=""  85                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""5""","=""""","=""3.933572""","=""""","=""""","=""0.04992""","=""1.055""","=""  85         :    14  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""3""","=""""","=""3.935939""","=""""","=""""","=""0.00237""","=""0.95""","=""  75         :    23  4f13.6p              ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D<3>)""","=""(5,3)""","=""7""","=""""","=""3.947273""","=""""","=""""","=""0.01133""","=""""","=""  83                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""4""","=""""","=""3.955096""","=""""","=""""","=""0.00782""","=""1.17""","=""  72         :    25  4f13.6p              ""","="""""
"=""4f12.5d.6s""","=""""","=""5""","=""""","=""3.958421""","=""""","=""""","=""0.00332""","=""1.175""","=""  63         :    32  4f13.6p              ""","="""""
"=""4f12.(3H<5>).5d.6s.(3D<3>)""","=""(5,3)""","=""6""","=""""","=""4.003353""","=""""","=""""","=""0.04493""","=""""","=""  80                                       ""","="""""
"=""4f12.5d.6s""","=""""","=""2""","=""""","=""4.029519""","=""""","=""""","=""0.02617""","=""0.98""","=""  90         :     6  4f13.6p              ""","="""""
"=""4f12.(3H<5>).5d.6s.(1D<2>)""","=""(5,2)""","=""7""","=""""","=""4.040662""","=""""","=""""","=""0.01114""","=""""","=""  85                                       ""","="""""
"=""4f12.5d2""","=""""","=""6""","=""""","=""4.081250""","=""""","=""""","=""0.04059""","=""""","=""  97         :     3  4f12.5d.6s           ""","="""""
"=""4f12.5d2""","=""""","=""5""","=""""","=""4.096011""","=""""","=""""","=""0.01476""","=""1.265""","=""  95         :     4  4f12.5d.6s           ""","="""""
