Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""4d5.(6S).5s""","=""a 7S""","=""3""","=""""","=""0.0000000""","=""""","=""0""","=""""","=""1.992""","=""L10502"""
"=""4d5.(6S).5s""","=""a 5S""","=""2""","=""""","=""1.3351030""","=""""","=""""","=""1.3351030""","=""1.980""","="""""
"=""4d4.5s2""","=""a 5D""","=""0""","=""""","=""1.3596041""","=""""","=""""","=""0.024501""","=""0.000""","="""""
"=""4d4.5s2""","=""a 5D""","=""1""","=""""","=""1.3815291""","=""""","=""""","=""0.021925""","=""1.490""","="""""
"=""4d4.5s2""","=""a 5D""","=""2""","=""""","=""1.4201599""","=""""","=""""","=""0.038631""","=""1.498""","="""""
"=""4d4.5s2""","=""a 5D""","=""3""","=""""","=""1.4702664""","=""""","=""""","=""0.050107""","=""1.488""","="""""
"=""4d4.5s2""","=""a 5D""","=""4""","=""""","=""1.5307436""","=""""","=""""","=""0.060477""","=""1.483""","="""""
"=""4d5.(4G).5s""","=""a 5G""","=""2""","=""""","=""2.0632311""","=""""","=""""","=""0.532487""","=""0.331""","="""""
"=""4d5.(4G).5s""","=""a 5G""","=""3""","=""""","=""2.0696564""","=""""","=""""","=""0.006425""","=""0.918""","="""""
"=""4d5.(4G).5s""","=""a 5G""","=""4""","=""""","=""2.0764526""","=""""","=""""","=""0.006796""","=""1.141""","="""""
"=""4d5.(4G).5s""","=""a 5G""","=""6""","=""""","=""2.0809329""","=""""","=""""","=""0.004480""","=""1.318""","="""""
"=""4d5.(4G).5s""","=""a 5G""","=""5""","=""""","=""2.0810155""","=""""","=""""","=""0.000083""","=""1.284""","="""""
"=""4d5.(4P).5s""","=""a 5P""","=""3""","=""""","=""2.2601268""","=""""","=""""","=""0.179111""","=""1.636""","="""""
"=""4d5.(4P).5s""","=""a 5P""","=""2""","=""""","=""2.2759148""","=""""","=""""","=""0.015788""","=""1.789""","="""""
"=""4d5.(4P).5s""","=""a 5P""","=""1""","=""""","=""2.2911762""","=""""","=""""","=""0.015261""","=""2.424""","="""""
"=""4d5.(4D).5s""","=""b 5D""","=""0""","=""""","=""2.4759455""","=""""","=""""","=""0.184769""","=""-0.037""","="""""
"=""4d5.(4D).5s""","=""b 5D""","=""1""","=""""","=""2.4958407""","=""""","=""""","=""0.019895""","=""1.579""","="""""
"=""4d5.(4D).5s""","=""b 5D""","=""4""","=""""","=""2.4992489""","=""""","=""""","=""0.003408""","=""1.482""","="""""
"=""4d5.(4D).5s""","=""b 5D""","=""2""","=""""","=""2.5145196""","=""""","=""""","=""0.015271""","=""1.537""","="""""
"=""4d5.(4D).5s""","=""b 5D""","=""3""","=""""","=""2.5231413""","=""""","=""""","=""0.008622""","=""1.495""","="""""
"=""4d4.5s2""","=""a 3P""","=""0""","=""""","=""2.5549963""","=""""","=""""","=""0.031855""","=""0.000""","="""""
"=""4d4.5s2""","=""a 3P""","=""1""","=""""","=""2.7579510""","=""""","=""""","=""0.202955""","=""0.977""","="""""
"=""4d4.5s2""","=""a 3P""","=""2""","=""""","=""2.8362553""","=""""","=""""","=""0.078304""","=""1.361""","="""""
"=""4d5.(4D).5s""","=""a 3D""","=""1""","=""""","=""2.5950420""","=""""","=""""","=""-0.241213""","=""1.056""","="""""
"=""4d5.(4D).5s""","=""a 3D""","=""2""","=""""","=""2.5975747""","=""""","=""""","=""0.002533""","=""1.289""","="""""
"=""4d5.(4D).5s""","=""a 3D""","=""3""","=""""","=""2.6803685""","=""""","=""""","=""0.082794""","=""1.320""","="""""
"=""4d5.(4G).5s""","=""a 3G""","=""3""","=""""","=""2.5972135""","=""""","=""""","=""-0.083155""","=""0.767""","="""""
"=""4d5.(4G).5s""","=""a 3G""","=""4""","=""""","=""2.6227474""","=""""","=""""","=""0.025534""","=""1.051""","="""""
"=""4d5.(4G).5s""","=""a 3G""","=""5""","=""""","=""2.6462200""","=""""","=""""","=""0.023473""","=""1.213""","="""""
"=""4d4.5s2""","=""a 3F""","=""4""","=""""","=""2.9156714""","=""""","=""""","=""0.269451""","=""1.117""","="""""
"=""4d4.5s2""","=""a 3F""","=""2""","=""""","=""2.9178946""","=""""","=""""","=""0.002223""","=""0.667""","="""""
"=""4d4.5s2""","=""a 3F""","=""3""","=""""","=""2.9344678""","=""""","=""""","=""0.016573""","=""1.079""","="""""
"=""4d4.5s2""","=""a 3H""","=""4""","=""""","=""2.9875597""","=""""","=""""","=""0.053092""","=""0.973""","="""""
"=""4d4.5s2""","=""a 3H""","=""5""","=""""","=""3.0333690""","=""""","=""""","=""0.045809""","=""1.128""","="""""
"=""4d4.5s2""","=""a 3H""","=""6""","=""""","=""3.0777195""","=""""","=""""","=""0.044351""","=""1.142""","="""""
"=""4d4.5s2""","=""a 1S""","=""0""","=""""","=""3.0341587""","=""""","=""""","=""-0.043561""","=""""","="""""
"=""4d6""","=""c 5D""","=""4""","=""""","=""3.1560966""","=""""","=""""","=""0.121938""","=""1.458""","="""""
"=""4d6""","=""c 5D""","=""3""","=""""","=""3.1872706""","=""""","=""""","=""0.031174""","=""1.355""","="""""
"=""4d6""","=""c 5D""","=""2""","=""""","=""3.1981238""","=""""","=""""","=""0.010853""","=""1.09""","="""""
"=""4d6""","=""c 5D""","=""1""","=""""","=""3.2013491""","=""""","=""""","=""0.003225""","=""""","="""""
"=""4d6""","=""c 5D""","=""0""","=""""","=""3.2211514""","=""""","=""""","=""0.019802""","=""""","="""""
"=""4d5.(2I).5s""","=""a 3I""","=""5""","=""""","=""3.1636939""","=""""","=""""","=""-0.057457""","=""0.796""","="""""
"=""4d5.(2I).5s""","=""a 3I""","=""6""","=""""","=""3.1676583""","=""""","=""""","=""0.003964""","=""1.028""","="""""
"=""4d5.(2I).5s""","=""a 3I""","=""7""","=""""","=""3.1787772""","=""""","=""""","=""0.011119""","=""1.147""","="""""
