Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Leading percentages,Reference
"=""1s2.2s""","=""2S""","=""1/2""","=""""","=""0.000000""","=""""","=""0.000000""","=""""","="" 100                              ""","=""L7288"""
"=""1s2.2p""","=""2P*""","=""1/2""","=""""","=""7.994939""","=""""","=""0.000016""","=""7.994939""","="" 100                              ""","=""u57"""
"=""1s2.2p""","=""2P*""","=""3/2""","=""""","=""8.008258""","=""""","=""0.000006""","=""0.01332""","="" 100                              ""","=""u57"""
"=""1s2.3s""","=""2S""","=""1/2""","=""""","=""37.54849""","=""""","=""""","=""29.54023""","=""                                  ""","="""""
"=""1s2.3p""","=""2P*""","=""1/2""","=""""","=""39.68116""","=""""","=""""","=""2.1327""","=""                                  ""","="""""
"=""1s2.3p""","=""2P*""","=""3/2""","=""""","=""39.68507""","=""""","=""""","=""0.0039""","=""                                  ""","="""""
"=""1s2.3d""","=""2D""","=""3/2""","=""""","=""40.27996""","=""""","=""""","=""0.5949""","=""                                  ""","="""""
"=""1s2.3d""","=""2D""","=""5/2""","=""""","=""40.28126""","=""""","=""""","=""0.0013""","=""                                  ""","="""""
"=""1s2.4s""","=""2S""","=""1/2""","=""""","=""49.76082""","=""""","=""""","=""9.4796""","=""                                  ""","="""""
"=""1s2.4p""","=""2P*""","=""1/2""","=""""","=""50.62412""","=""""","=""""","=""0.8633""","=""                                  ""","="""""
"=""1s2.4p""","=""2P*""","=""3/2""","=""""","=""50.62575""","=""""","=""""","=""0.0016""","=""                                  ""","="""""
"=""1s2.4d""","=""2D""","=""3/2""","=""""","=""50.87519""","=""""","=""""","=""0.2494""","=""                                  ""","="""""
"=""1s2.4d""","=""2D""","=""5/2""","=""""","=""50.87569""","=""""","=""""","=""0.0005""","=""                                  ""","="""""
"=""1s2.4f""","=""2F*""","=""5/2""","=""""","=""50.88736""","=""""","=""""","=""0.0117""","=""                                  ""","="""""
"=""1s2.4f""","=""2F*""","=""7/2""","=""""","=""50.88736""","=""""","=""""","=""0.0000""","=""                                  ""","="""""
