Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Leading percentages,Reference
"=""3p6.3d8.(3F<3>).5f""","=""2[5]*""","=""9/2""","=""""","=""16.143598""","=""""","=""""","=""0.00016""","=""""","=""  98                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5f""","=""2[3]*""","=""7/2""","=""""","=""16.143845""","=""""","=""""","=""0.00025""","=""""","=""  97                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5f""","=""2[3]*""","=""5/2""","=""""","=""16.146155""","=""""","=""""","=""0.00231""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5f""","=""2[4]*""","=""9/2""","=""""","=""16.144664""","=""""","=""""","=""-0.00149""","=""""","=""  98                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5f""","=""2[4]*""","=""7/2""","=""""","=""16.145950""","=""""","=""""","=""0.00129""","=""""","=""  97                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[1]""","=""3/2""","=""""","=""16.155315""","=""""","=""""","=""0.00937""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[1]""","=""1/2""","=""""","=""16.155315""","=""""","=""""","=""0.00000""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[2]""","=""5/2""","=""""","=""16.156005""","=""""","=""""","=""0.00069""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[2]""","=""3/2""","=""""","=""16.156005""","=""""","=""""","=""0.00000""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[7]""","=""15/2""","=""""","=""16.156221""","=""""","=""""","=""0.00022""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[7]""","=""13/2""","=""""","=""16.156221""","=""""","=""""","=""0.00000""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[3]""","=""7/2""","=""""","=""16.156886""","=""""","=""""","=""0.00067""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[3]""","=""5/2""","=""""","=""16.156886""","=""""","=""""","=""0.00000""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[4]""","=""7/2""","=""""","=""16.157737""","=""""","=""""","=""0.00085""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[4]""","=""9/2""","=""""","=""16.157741""","=""""","=""""","=""0.00000""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[6]""","=""11/2""","=""""","=""16.157835""","=""""","=""""","=""0.00009""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[6]""","=""13/2""","=""""","=""16.157835""","=""""","=""""","=""0.00000""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[5]""","=""11/2""","=""""","=""16.158206""","=""""","=""""","=""0.00037""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F<3>).5g""","=""2[5]""","=""9/2""","=""""","=""16.158206""","=""""","=""""","=""0.00000""","=""""","="" 100                                                 ""","="""""
"=""3p6.3d8.(3F).7p""","=""4F*""","=""9/2""","=""""","=""16.176330""","=""""","=""""","=""0.01812""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).7p""","=""4D*""","=""7/2""","=""""","=""16.177526""","=""""","=""""","=""0.00120""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).7p""","=""4G*""","=""11/2""","=""""","=""16.199939""","=""""","=""""","=""0.02241""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).6d""","=""2P""","=""3/2""","=""""","=""16.203662""","=""""","=""""","=""0.00372""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).6d""","=""2P""","=""1/2""","=""""","=""16.323243""","=""""","=""""","=""0.11958""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).6d""","=""2H""","=""11/2""","=""""","=""16.211062""","=""""","=""""","=""-0.11218""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).6d""","=""2H""","=""9/2""","=""""","=""16.327053""","=""""","=""""","=""0.11599""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).6d""","=""2F""","=""7/2""","=""""","=""16.212826""","=""""","=""""","=""-0.11423""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).6d""","=""2F""","=""5/2""","=""""","=""16.340654""","=""""","=""""","=""0.12783""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).6d""","=""2G""","=""9/2""","=""""","=""16.217298""","=""""","=""""","=""-0.12336""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).6d""","=""2G""","=""7/2""","=""""","=""16.335009""","=""""","=""""","=""0.11771""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(1D).6s""","=""2D""","=""5/2""","=""""","=""16.229612""","=""""","=""""","=""-0.10540""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(1D).6s""","=""2D""","=""3/2""","=""""","=""16.234784""","=""""","=""""","=""0.00517""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F).6d""","=""2D""","=""5/2""","=""""","=""16.245899""","=""""","=""""","=""0.01112""","=""""","=""                                                     ""","="""""
"=""3p6.3d8.(3F<2>).5f""","=""2[1]*""","=""1/2""","=""""","=""16.249846""","=""""","=""""","=""0.00395""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5f""","=""2[1]*""","=""3/2""","=""""","=""16.251326""","=""""","=""""","=""0.00148""","=""""","=""  87             :    12  3d8.(3F<2>).5f       2[2]* ""","="""""
"=""3p6.3d8.(3F<2>).5f""","=""2[5]*""","=""9/2""","=""""","=""16.253498""","=""""","=""""","=""0.00217""","=""""","=""  99                                                 ""","="""""
"=""3p6.3d8.(3F<2>).5f""","=""2[5]*""","=""11/2""","=""""","=""16.253587""","=""""","=""""","=""0.00009""","=""""","=""  99                                                 ""","="""""
