Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Reference
"=""5f10.7s""","=""6I""","=""17/2""","=""""","=""0.0000""","=""""","=""0""","=""""","=""L13741"""
"=""Cf III (5f10 5I<8>)""","=""Limit""","=""---""","=""[""","=""12.0""","=""]""","=""0.4""","=""""","=""L13741c99"""
