Configuration,Term,J,Prefix,Level (eV),Suffix,Uncertainty (eV),Splitting,Lande,Reference
"=""4s2.11g""","=""2G""","=""7/2""","=""""","=""15.483384""","=""""","=""""","=""0.00504""","=""""","="""""
"=""4s2.11g""","=""2G""","=""9/2""","=""""","=""15.483384""","=""""","=""""","=""0.00000""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""2D*""","=""3/2""","=""""","=""15.73642""","=""""","=""""","=""0.25304""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""2D*""","=""5/2""","=""""","=""15.77964""","=""""","=""""","=""0.0432""","=""""","="""""
"=""4s.4p.(3P*).5s""","=""2P*""","=""1/2""","=""""","=""15.75614""","=""""","=""""","=""-0.0235""","=""""","="""""
"=""4s.4p.(3P*).5s""","=""2P*""","=""3/2""","=""""","=""15.85960""","=""""","=""""","=""0.1035""","=""""","="""""
"=""Ge III (4s2 1S<0>)""","=""Limit""","=""---""","=""""","=""15.934610""","=""""","=""0.000025""","=""""","=""""","=""L7213"""
"=""4s.4p.(3P*).4d""","=""4F*""","=""3/2""","=""""","=""16.16913""","=""""","=""""","=""0.23452""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4F*""","=""5/2""","=""""","=""16.21437""","=""""","=""""","=""0.0452""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4F*""","=""7/2""","=""""","=""16.28519""","=""""","=""""","=""0.0708""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4F*""","=""9/2""","=""""","=""16.385""","=""""","=""""","=""0.100""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4D*""","=""1/2""","=""""","=""16.88707""","=""""","=""""","=""0.502""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4D*""","=""3/2""","=""""","=""16.89107""","=""""","=""""","=""0.0040""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4D*""","=""5/2""","=""""","=""16.90538""","=""""","=""""","=""0.0143""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4D*""","=""7/2""","=""""","=""16.99386""","=""""","=""""","=""0.0885""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4P*""","=""5/2""","=""""","=""17.13307""","=""""","=""""","=""0.1392""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4P*""","=""3/2""","=""""","=""17.18012""","=""""","=""""","=""0.0470""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""4P*""","=""1/2""","=""""","=""17.20427""","=""""","=""""","=""0.0242""","=""""","="""""
"=""4s.4p.(3P*).5p""","=""4D""","=""1/2""","=""""","=""17.19915""","=""?""","=""""","=""-0.0051""","=""""","="""""
"=""4s.4p.(3P*).5p""","=""4D""","=""3/2""","=""""","=""17.255""","=""?""","=""""","=""0.056""","=""""","="""""
"=""4s.4p.(3P*).5p""","=""4D""","=""5/2""","=""""","=""17.3470""","=""?""","=""""","=""0.092""","=""""","="""""
"=""4s.4p.(3P*).5p""","=""4D""","=""7/2""","=""""","=""17.504052""","=""""","=""""","=""0.1571""","=""""","="""""
"=""4p3""","=""4S*""","=""3/2""","=""""","=""17.328""","=""""","=""""","=""-0.176""","=""""","="""""
"=""4s.4p.(3P*).5p""","=""2P""","=""1/2""","=""""","=""17.3598""","=""?""","=""""","=""0.032""","=""""","="""""
"=""4s.4p.(3P*).5p""","=""2P""","=""3/2""","=""""","=""17.4510""","=""?""","=""""","=""0.091""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""2P*""","=""1/2""","=""""","=""17.4113""","=""?""","=""""","=""-0.040""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""2P*""","=""3/2""","=""""","=""17.4797""","=""""","=""""","=""0.068""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""2F*""","=""5/2""","=""""","=""17.51639""","=""""","=""""","=""0.0367""","=""""","="""""
"=""4s.4p.(3P*).4d""","=""2F*""","=""7/2""","=""""","=""17.69268""","=""""","=""""","=""0.1763""","=""""","="""""
"=""4s.4p.(3P*).5p""","=""4P""","=""1/2""","=""""","=""17.5378""","=""""","=""""","=""-0.1549""","=""""","="""""
"=""4s.4p.(3P*).5p""","=""4P""","=""3/2""","=""""","=""17.5793""","=""""","=""""","=""0.041""","=""""","="""""
"=""4s.4p.(3P*).5p""","=""4P""","=""5/2""","=""""","=""17.66079""","=""""","=""""","=""0.0815""","=""""","="""""
"=""4p3""","=""2D*""","=""3/2""","=""""","=""18.50318""","=""""","=""""","=""0.8424""","=""""","="""""
"=""4p3""","=""2D*""","=""5/2""","=""""","=""18.52238""","=""""","=""""","=""0.0192""","=""""","="""""
"=""4p3""","=""2P*""","=""3/2""","=""""","=""19.34315""","=""?""","=""""","=""0.8208""","=""""","="""""
"=""4p3""","=""2P*""","=""1/2""","=""""","=""19.35192""","=""?""","=""""","=""0.0088""","=""""","="""""
"=""4s.4p.(3P*).6s""","=""4P*""","=""1/2""","=""""","=""19.36427""","=""""","=""""","=""0.0124""","=""""","="""""
"=""4s.4p.(3P*).6s""","=""4P*""","=""3/2""","=""""","=""19.4583""","=""?""","=""""","=""0.0940""","=""""","="""""
"=""4s.4p.(3P*).6s""","=""4P*""","=""5/2""","=""""","=""19.63332""","=""""","=""""","=""0.1750""","=""""","="""""
"=""4s.4p.(3P*).5d""","=""2D*""","=""3/2""","=""""","=""19.91329""","=""""","=""""","=""0.2800""","=""""","="""""
"=""4s.4p.(3P*).5d""","=""2D*""","=""5/2""","=""""","=""19.95503""","=""""","=""""","=""0.0417""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""2F""","=""5/2""","=""""","=""20.0678""","=""""","=""""","=""0.1128""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4F""","=""7/2""","=""""","=""20.1256""","=""?""","=""""","=""0.058""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4F""","=""9/2""","=""""","=""20.1417""","=""?""","=""""","=""0.016""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4G""","=""5/2""","=""""","=""20.237""","=""?""","=""""","=""0.095""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4G""","=""7/2""","=""""","=""20.2805""","=""?""","=""""","=""0.044""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4G""","=""9/2""","=""""","=""20.3350""","=""?""","=""""","=""0.055""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4G""","=""11/2""","=""""","=""20.3997""","=""""","=""""","=""0.065""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""2G""","=""7/2""","=""""","=""20.3529""","=""""","=""""","=""-0.047""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""2G""","=""9/2""","=""""","=""20.4245""","=""""","=""""","=""0.072""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4D""","=""7/2""","=""""","=""20.3654""","=""""","=""""","=""-0.059""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4D""","=""5/2""","=""""","=""20.4085""","=""?""","=""""","=""0.043""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4D""","=""3/2""","=""""","=""20.4286""","=""?""","=""""","=""0.020""","=""""","="""""
"=""4s.4p.(3P*).4f""","=""4D""","=""1/2""","=""""","=""20.440""","=""?""","=""""","=""0.011""","=""""","="""""
"=""Ge III (4s.4p 3P*<0>)""","=""Limit""","=""---""","=""""","=""23.588""","=""""","=""""","=""""","=""""","="""""
